x,y,z,label,classname,dataset
-23.176016,-8.422021,-6.1191816,3,737-300,Aircraft
-26.058622,-11.558731,-2.4058394,3,737-300,Aircraft
-24.728876,-10.67499,-3.8905137,3,737-300,Aircraft
-26.169313,-12.422813,-8.335374,3,737-300,Aircraft
-28.087145,-11.1240635,-7.567177,3,737-300,Aircraft
-25.80075,-10.740541,-5.2502284,3,737-300,Aircraft
-25.115276,-9.831363,-6.3807297,3,737-300,Aircraft
-27.105549,-13.205511,-2.2450242,3,737-300,Aircraft
-24.469498,-10.582342,-5.839883,3,737-300,Aircraft
-25.182135,-12.722216,-6.738163,3,737-300,Aircraft
-24.951096,-11.232947,-5.627991,3,737-300,Aircraft
-28.889542,-11.3044195,-8.114304,3,737-300,Aircraft
-27.778246,-13.371145,-1.4691383,3,737-300,Aircraft
-26.116594,-12.403268,-6.356641,3,737-300,Aircraft
-27.517912,-13.946047,-5.373483,3,737-300,Aircraft
-26.364367,-11.240365,-7.885616,3,737-300,Aircraft
-27.112036,-11.156616,-9.138297,3,737-300,Aircraft
-22.907711,-12.917295,-4.8151593,3,737-300,Aircraft
-26.12069,-10.401506,-5.313741,3,737-300,Aircraft
-28.232477,-12.085412,-7.302102,3,737-300,Aircraft
-29.287977,-11.587633,-6.785212,3,737-300,Aircraft
-27.260326,-12.587317,-2.5256326,3,737-300,Aircraft
-25.864752,-10.832194,-6.1102924,3,737-300,Aircraft
-27.39485,-12.925491,-7.2531157,3,737-300,Aircraft
-25.983229,-12.730273,-7.464274,3,737-300,Aircraft
-24.412024,-11.300662,-3.662149,3,737-300,Aircraft
-27.841904,-11.841178,-7.595571,3,737-300,Aircraft
-24.91415,-11.411752,-6.372069,3,737-300,Aircraft
-26.577621,-10.940649,-7.1221213,3,737-300,Aircraft
-25.180279,-12.737524,-7.4571633,3,737-300,Aircraft
-26.139826,-9.941857,-9.609503,3,737-300,Aircraft
-24.81099,-10.62383,-5.2535806,4,737-400,Aircraft
-25.60202,-10.204814,-9.559728,4,737-400,Aircraft
-28.543968,-12.626313,-8.908677,4,737-400,Aircraft
-25.606186,-13.40449,-3.755758,4,737-400,Aircraft
-27.427067,-12.083363,-3.2455285,4,737-400,Aircraft
-28.4771,-13.156985,-6.0143867,4,737-400,Aircraft
-25.205887,-11.665513,-6.6541696,4,737-400,Aircraft
-26.271212,-11.824448,-7.3353834,4,737-400,Aircraft
-27.331942,-8.287798,-6.0449815,4,737-400,Aircraft
-26.174698,-12.656789,-3.2036383,4,737-400,Aircraft
-27.2347,-12.954089,-5.9066534,4,737-400,Aircraft
-27.35733,-12.253607,-1.8815625,4,737-400,Aircraft
-24.959543,-10.433133,-5.5820136,4,737-400,Aircraft
-25.997335,-10.516476,-9.098718,4,737-400,Aircraft
-24.312292,-10.562424,-5.8497167,4,737-400,Aircraft
-27.581795,-11.757799,-7.002766,4,737-400,Aircraft
-28.134043,-11.3813925,-7.8376384,4,737-400,Aircraft
-27.191702,-12.094842,-2.2519307,4,737-400,Aircraft
-26.385645,-9.485264,-7.8695736,4,737-400,Aircraft
-26.768415,-13.705445,-4.235037,4,737-400,Aircraft
-24.68019,-11.6418495,-5.260657,4,737-400,Aircraft
-28.850739,-11.318354,-8.1205225,4,737-400,Aircraft
-26.376678,-12.686872,-2.568475,4,737-400,Aircraft
-25.987293,-11.195891,-5.1901402,4,737-400,Aircraft
-28.013834,-11.810253,-1.0734341,4,737-400,Aircraft
-28.908087,-11.301087,-8.144328,4,737-400,Aircraft
-25.553652,-10.77378,-5.34457,4,737-400,Aircraft
-29.38436,-11.555993,-6.8253593,4,737-400,Aircraft
-26.741425,-10.8052435,-5.9730883,4,737-400,Aircraft
-23.933746,-13.025951,-7.06307,4,737-400,Aircraft
-28.438244,-12.445094,-7.1885247,4,737-400,Aircraft
-25.100471,-12.020971,-6.627791,4,737-400,Aircraft
-27.220804,-11.9019375,-2.681531,4,737-400,Aircraft
-26.122433,-11.389006,-2.6992998,5,737-500,Aircraft
-25.86347,-13.229632,-6.8360286,5,737-500,Aircraft
-25.719858,-10.0636015,-7.9706793,5,737-500,Aircraft
-24.270706,-11.479864,-6.2821374,5,737-500,Aircraft
-24.764917,-11.510109,-6.9022546,5,737-500,Aircraft
-25.862446,-11.641672,-7.654466,5,737-500,Aircraft
-28.347721,-11.785665,-6.6744018,5,737-500,Aircraft
-26.97436,-11.27347,-4.906763,5,737-500,Aircraft
-27.25116,-12.950492,-6.047918,5,737-500,Aircraft
-25.806538,-10.769422,-5.3135138,5,737-500,Aircraft
-27.931198,-11.551465,-5.5310698,5,737-500,Aircraft
-26.813015,-8.107275,-6.0343785,5,737-500,Aircraft
-22.755733,-9.839765,-5.635348,5,737-500,Aircraft
-27.850973,-9.835386,-8.1178255,5,737-500,Aircraft
-25.37604,-9.40257,-6.096957,5,737-500,Aircraft
-26.23234,-13.271102,-2.1070833,5,737-500,Aircraft
-23.536985,-11.968736,-7.7179675,5,737-500,Aircraft
-25.843678,-12.784194,-7.1536818,5,737-500,Aircraft
-26.196053,-9.735064,-8.139041,5,737-500,Aircraft
-28.588825,-12.843407,-5.5228977,5,737-500,Aircraft
-27.76317,-13.245171,-3.5676422,5,737-500,Aircraft
-24.563557,-12.661679,-6.765853,5,737-500,Aircraft
-27.428919,-11.612437,-6.981797,5,737-500,Aircraft
-28.244074,-10.259954,-5.5037985,5,737-500,Aircraft
-25.617662,-13.753083,-6.085692,5,737-500,Aircraft
-22.365166,-10.184802,-5.5849323,5,737-500,Aircraft
-25.82751,-12.659312,-7.4286513,5,737-500,Aircraft
-25.754265,-12.001664,-6.2660737,5,737-500,Aircraft
-27.047115,-11.117798,-9.096138,5,737-500,Aircraft
-28.31026,-10.176175,-5.5325975,5,737-500,Aircraft
-27.913755,-11.404379,-5.162081,5,737-500,Aircraft
-28.316753,-10.062313,-5.368229,5,737-500,Aircraft
-27.731709,-11.638352,-7.8176827,5,737-500,Aircraft
-24.306192,-10.908965,-4.829157,5,737-500,Aircraft
-24.98377,-11.9524355,-8.164097,6,737-600,Aircraft
-25.364592,-9.443336,-6.1608133,6,737-600,Aircraft
-24.813906,-14.382279,-7.4599395,6,737-600,Aircraft
-24.5635,-12.066639,-8.290507,6,737-600,Aircraft
-24.693676,-11.982017,-8.080395,6,737-600,Aircraft
-24.806581,-12.061987,-8.15116,6,737-600,Aircraft
-24.808537,-14.508052,-7.433718,6,737-600,Aircraft
-24.818703,-14.454011,-7.4364877,6,737-600,Aircraft
-24.644266,-12.043077,-8.412334,6,737-600,Aircraft
-28.471981,-12.965175,-4.9117765,6,737-600,Aircraft
-28.595337,-12.716582,-5.550847,6,737-600,Aircraft
-27.956598,-11.952891,-6.0116386,6,737-600,Aircraft
-27.68952,-11.364657,-5.2333474,6,737-600,Aircraft
-24.641548,-12.046224,-8.200061,6,737-600,Aircraft
-24.689955,-11.97451,-7.999712,6,737-600,Aircraft
-27.550493,-12.677189,-3.393526,6,737-600,Aircraft
-22.903946,-10.17314,-7.5060825,6,737-600,Aircraft
-24.801928,-12.00204,-8.161013,6,737-600,Aircraft
-27.728725,-12.919771,-3.6317475,6,737-600,Aircraft
-24.82558,-14.376275,-7.444472,6,737-600,Aircraft
-28.416874,-12.221171,-5.6271977,6,737-600,Aircraft
-28.261303,-11.344617,-5.4055758,6,737-600,Aircraft
-27.81729,-11.855495,-7.566252,6,737-600,Aircraft
-26.096962,-7.9645452,-4.733362,6,737-600,Aircraft
-27.924059,-11.43447,-5.461578,6,737-600,Aircraft
-24.761274,-12.013942,-8.236685,6,737-600,Aircraft
-28.679897,-12.750753,-5.5356245,6,737-600,Aircraft
-26.321775,-11.800078,-2.7267475,6,737-600,Aircraft
-26.997858,-13.189651,-6.2631555,6,737-600,Aircraft
-24.662748,-12.0241995,-8.176849,6,737-600,Aircraft
-24.804976,-14.466484,-7.444231,6,737-600,Aircraft
-24.879717,-12.035789,-7.99746,6,737-600,Aircraft
-27.882381,-11.812071,-6.249455,6,737-600,Aircraft
-28.251259,-11.485036,-6.38451,7,737-700,Aircraft
-24.762785,-9.666154,-4.860378,7,737-700,Aircraft
-25.071938,-9.356309,-4.860616,7,737-700,Aircraft
-25.10963,-12.7243185,-6.588149,7,737-700,Aircraft
-25.038584,-9.589763,-4.8993998,7,737-700,Aircraft
-27.046959,-12.306879,-5.1766663,7,737-700,Aircraft
-26.08307,-8.705552,-7.672651,7,737-700,Aircraft
-23.78873,-11.253868,-6.7013397,7,737-700,Aircraft
-27.291908,-10.077251,-6.669603,7,737-700,Aircraft
-27.782347,-11.912603,-6.0433183,7,737-700,Aircraft
-25.633703,-10.746775,-5.1654873,7,737-700,Aircraft
-25.72733,-10.914626,-5.5276065,7,737-700,Aircraft
-25.47458,-10.589448,-4.447322,7,737-700,Aircraft
-26.084528,-10.370197,-4.9734797,7,737-700,Aircraft
-27.19623,-13.338411,-5.272854,7,737-700,Aircraft
-27.374277,-11.659369,-8.978046,7,737-700,Aircraft
-27.735899,-12.099592,-7.55701,7,737-700,Aircraft
-23.096685,-12.352683,-5.2730193,7,737-700,Aircraft
-26.968847,-13.061477,-6.3462243,7,737-700,Aircraft
-22.899332,-12.938109,-4.79344,7,737-700,Aircraft
-25.711763,-10.708732,-5.1686997,7,737-700,Aircraft
-27.879782,-11.583327,-6.141822,7,737-700,Aircraft
-26.202553,-12.611211,-7.962566,7,737-700,Aircraft
-26.612291,-13.35133,-2.7191648,7,737-700,Aircraft
-24.945196,-12.993896,-5.8715057,7,737-700,Aircraft
-27.485687,-8.298226,-6.0789113,7,737-700,Aircraft
-26.236755,-10.456727,-4.7887764,7,737-700,Aircraft
-25.356134,-9.591052,-6.9499745,7,737-700,Aircraft
-28.2792,-10.424662,-5.3551025,7,737-700,Aircraft
-25.789198,-9.965331,-4.0196114,7,737-700,Aircraft
-25.889322,-10.691224,-5.167906,7,737-700,Aircraft
-28.048504,-11.573351,-5.012284,7,737-700,Aircraft
-28.916536,-13.251181,-5.909933,7,737-700,Aircraft
-23.541903,-11.685997,-5.71448,8,737-800,Aircraft
-24.972887,-10.64069,-7.1699214,8,737-800,Aircraft
-28.465605,-10.889585,-5.0773396,8,737-800,Aircraft
-26.332602,-10.083001,-6.274754,8,737-800,Aircraft
-27.839832,-10.2246,-8.196756,8,737-800,Aircraft
-25.5224,-11.659991,-6.340606,8,737-800,Aircraft
-26.099594,-8.912379,-7.640146,8,737-800,Aircraft
-26.22797,-10.598522,-9.356044,8,737-800,Aircraft
-26.87433,-12.542595,-5.184695,8,737-800,Aircraft
-27.134329,-13.076944,-2.3541968,8,737-800,Aircraft
-25.770082,-10.9600935,-5.4700894,8,737-800,Aircraft
-27.869135,-11.242442,-5.4275827,8,737-800,Aircraft
-26.870747,-10.390249,-7.4112763,8,737-800,Aircraft
-27.457153,-8.2919445,-6.0653176,8,737-800,Aircraft
-25.991776,-10.544973,-8.617238,8,737-800,Aircraft
-24.649616,-11.119174,-6.830779,8,737-800,Aircraft
-25.552238,-13.335274,-7.697985,8,737-800,Aircraft
-25.95815,-12.696802,-7.892814,8,737-800,Aircraft
-23.892662,-13.0711565,-7.090427,8,737-800,Aircraft
-26.391754,-12.437137,-8.601848,8,737-800,Aircraft
-28.130907,-11.308929,-6.352973,8,737-800,Aircraft
-25.945024,-13.122088,-3.3658607,8,737-800,Aircraft
-23.664333,-11.529498,-5.503295,8,737-800,Aircraft
-27.816408,-10.895424,-8.2716465,8,737-800,Aircraft
-27.483057,-11.0625,-4.6519246,8,737-800,Aircraft
-25.970814,-10.653152,-8.73295,8,737-800,Aircraft
-22.88254,-10.174397,-7.5057364,8,737-800,Aircraft
-24.824636,-14.433642,-7.426737,8,737-800,Aircraft
-28.657722,-11.342386,-7.9625053,8,737-800,Aircraft
-26.208002,-12.655624,-8.600729,8,737-800,Aircraft
-27.550499,-11.8206625,-7.1512194,8,737-800,Aircraft
-27.322668,-11.627747,-8.960968,8,737-800,Aircraft
-25.442448,-9.2751465,-6.039721,8,737-800,Aircraft
-24.768898,-10.785951,-4.652803,8,737-800,Aircraft
-24.69693,-10.837346,-5.8522134,9,737-900,Aircraft
-22.514359,-10.120469,-5.6325994,9,737-900,Aircraft
-25.83607,-10.679505,-8.936796,9,737-900,Aircraft
-26.094675,-10.385957,-9.243725,9,737-900,Aircraft
-23.33265,-8.533829,-6.605604,9,737-900,Aircraft
-28.548841,-12.699797,-8.955703,9,737-900,Aircraft
-23.675255,-8.66483,-6.7508507,9,737-900,Aircraft
-23.36623,-8.542594,-6.6471615,9,737-900,Aircraft
-28.496431,-12.567282,-8.838122,9,737-900,Aircraft
-23.400501,-8.618885,-6.653852,9,737-900,Aircraft
-22.502264,-10.147709,-5.62879,9,737-900,Aircraft
-23.4212,-8.640095,-6.6521635,9,737-900,Aircraft
-28.484228,-13.104331,-6.087543,9,737-900,Aircraft
-23.704176,-8.751393,-6.7220716,9,737-900,Aircraft
-23.353865,-8.572237,-6.5819116,9,737-900,Aircraft
-25.704737,-10.099536,-7.883293,9,737-900,Aircraft
-25.827547,-10.951167,-7.971319,9,737-900,Aircraft
-23.431417,-8.537825,-6.672813,9,737-900,Aircraft
-22.365856,-10.309792,-5.5713453,9,737-900,Aircraft
-25.834536,-10.72864,-8.849072,9,737-900,Aircraft
-22.627182,-9.795317,-5.646202,9,737-900,Aircraft
-25.720915,-11.02061,-6.96794,9,737-900,Aircraft
-23.390625,-8.536652,-6.640968,9,737-900,Aircraft
-22.523869,-9.965711,-5.6442533,9,737-900,Aircraft
-22.40079,-10.220145,-5.5925875,9,737-900,Aircraft
-26.043941,-10.431999,-9.212683,9,737-900,Aircraft
-28.547504,-12.706793,-8.960907,9,737-900,Aircraft
-22.405802,-10.164655,-5.596001,9,737-900,Aircraft
-23.066637,-8.627672,-6.44296,9,737-900,Aircraft
-24.659212,-11.392178,-7.1542244,9,737-900,Aircraft
-28.550243,-12.707648,-8.964978,9,737-900,Aircraft
-22.55452,-9.830475,-5.6670723,9,737-900,Aircraft
-28.481812,-13.096262,-6.1263366,9,737-900,Aircraft
-35.698536,-0.325292,3.4734135,13,motorbike,Caltech101
-26.77605,14.977341,6.035475,10,off-center face,Caltech101
-21.358936,-6.1667085,1.086697,15,airplane,Caltech101
-34.525475,1.4110303,3.4490342,13,motorbike,Caltech101
-32.777916,0.8023004,4.866535,13,motorbike,Caltech101
-19.513165,1.6069405,-1.1228255,17,ant,Caltech101
-6.4367833,-1.2014313,-6.3540936,18,barrel,Caltech101
-34.894947,1.3969587,2.6441736,13,motorbike,Caltech101
-34.803513,1.8175522,3.071744,13,motorbike,Caltech101
-34.26457,1.4841567,4.16121,13,motorbike,Caltech101
-34.82253,2.151656,3.1276095,13,motorbike,Caltech101
-24.869452,-4.4581075,-0.030276434,15,airplane,Caltech101
-34.036835,1.5196501,2.1434247,13,motorbike,Caltech101
-34.886642,1.2862823,2.9544234,13,motorbike,Caltech101
-23.283998,-6.316958,0.7262739,15,airplane,Caltech101
-28.431368,14.848048,4.7414317,10,off-center face,Caltech101
-26.482721,14.5156975,4.6670513,10,off-center face,Caltech101
-24.564722,-6.360497,-0.79440004,15,airplane,Caltech101
-26.157606,20.869247,4.6814094,11,centered face,Caltech101
-27.612406,19.626524,5.96167,10,off-center face,Caltech101
-34.57995,3.0109537,3.4461765,13,motorbike,Caltech101
-27.673996,-6.430597,-1.0427303,15,airplane,Caltech101
-25.38266,-7.9563847,-0.16198248,15,airplane,Caltech101
-27.60613,19.625069,5.921707,10,off-center face,Caltech101
-26.769451,-6.7856584,0.5099584,15,airplane,Caltech101
-27.439686,20.76424,2.8923335,11,centered face,Caltech101
-27.57975,-5.481837,0.43527186,15,airplane,Caltech101
-8.855006,1.1602727,-8.365836,14,accordion,Caltech101
-32.066593,1.028143,4.7070513,13,motorbike,Caltech101
-33.08476,0.4109224,4.9839807,13,motorbike,Caltech101
-25.827272,-4.7378917,-0.26953056,15,airplane,Caltech101
-22.782682,-8.559441,11.98615,12,leopard,Caltech101
-27.269365,12.720089,6.0765343,10,off-center face,Caltech101
-8.858384,1.1552275,-8.392795,14,accordion,Caltech101
-22.119238,-8.456642,11.303635,12,leopard,Caltech101
-33.225918,1.2969657,1.8918136,13,motorbike,Caltech101
-25.902107,-7.0621367,-0.6343728,15,airplane,Caltech101
-26.516762,-6.753582,-2.177939,15,airplane,Caltech101
-22.36762,-7.593309,2.2877252,15,airplane,Caltech101
-25.688292,19.75546,4.5668297,10,off-center face,Caltech101
-34.625362,2.0105562,3.890593,13,motorbike,Caltech101
-23.812117,-5.960782,-0.29571974,15,airplane,Caltech101
-31.464201,0.95593184,4.0215783,13,motorbike,Caltech101
-33.5197,0.41909865,5.122008,13,motorbike,Caltech101
-29.39443,15.798632,6.141447,11,centered face,Caltech101
-25.901178,19.001192,5.169645,10,off-center face,Caltech101
-33.83075,1.1368073,4.8182364,13,motorbike,Caltech101
-31.263144,0.9338425,3.966993,13,motorbike,Caltech101
-33.377254,0.057842534,5.0461903,13,motorbike,Caltech101
-25.549139,-6.2532573,-1.7500491,15,airplane,Caltech101
-25.970982,-7.384187,-0.81736887,15,airplane,Caltech101
-27.448986,20.794687,2.8473678,10,off-center face,Caltech101
-26.44723,-8.918778,-1.0556183,15,airplane,Caltech101
-21.856853,-6.129558,0.96705854,15,airplane,Caltech101
-32.49279,1.1189532,2.1031222,13,motorbike,Caltech101
-27.940104,-6.4476,-0.13503353,15,airplane,Caltech101
-23.221653,-8.456383,11.219204,12,leopard,Caltech101
-25.496988,-6.151967,-0.7271777,15,airplane,Caltech101
-27.139526,-6.3045454,0.91412324,15,airplane,Caltech101
-27.06943,-7.6964297,-0.985924,15,airplane,Caltech101
-26.19859,-6.9884043,-0.3953466,15,airplane,Caltech101
-32.60066,1.6930114,3.3365018,13,motorbike,Caltech101
-21.825846,-6.2780495,1.1905804,15,airplane,Caltech101
-22.200228,-8.529112,11.587249,12,leopard,Caltech101
-27.448292,20.702,2.867341,10,off-center face,Caltech101
-31.521038,1.2479446,4.202786,13,motorbike,Caltech101
-27.627277,15.094082,5.5109744,11,centered face,Caltech101
-25.759829,18.97747,5.088241,11,centered face,Caltech101
-26.228945,14.434738,4.5518537,10,off-center face,Caltech101
-25.405502,14.820118,5.1793885,10,off-center face,Caltech101
-33.410442,0.5841685,5.0944443,13,motorbike,Caltech101
-25.596813,18.263212,4.305993,10,off-center face,Caltech101
-33.884575,-0.4731421,4.8459644,13,motorbike,Caltech101
-29.384195,15.7754965,6.1147428,10,off-center face,Caltech101
-29.372366,15.798531,6.1561813,11,centered face,Caltech101
-6.7471814,-2.4960144,-8.907942,16,anchor,Caltech101
-23.342579,-8.549459,11.256808,12,leopard,Caltech101
-27.330233,13.312973,6.4485917,10,off-center face,Caltech101
-27.39132,13.288257,6.481777,10,off-center face,Caltech101
-21.703178,-8.432143,10.544944,12,leopard,Caltech101
-22.916977,-8.042151,11.338925,12,leopard,Caltech101
-21.883703,-7.037808,1.8994007,15,airplane,Caltech101
-29.26596,15.624952,5.9097323,10,off-center face,Caltech101
-33.858776,-0.7313711,5.1910963,13,motorbike,Caltech101
-26.498007,-5.039316,-0.3454464,15,airplane,Caltech101
-27.127474,-5.7231216,-0.012971835,15,airplane,Caltech101
-7.565266,0.54315937,-12.94383,18,barrel,Caltech101
-26.091694,-8.02218,0.768352,15,airplane,Caltech101
-26.421814,-5.615031,0.15056966,15,airplane,Caltech101
-26.296133,-8.343519,0.17464802,15,airplane,Caltech101
-35.138515,1.4109186,2.5788682,13,motorbike,Caltech101
-27.439478,21.136173,2.7741604,11,centered face,Caltech101
-33.564034,-0.2648031,4.970022,13,motorbike,Caltech101
-35.53191,0.07061283,3.746991,13,motorbike,Caltech101
-22.863596,-6.758778,1.0599864,15,airplane,Caltech101
-31.651499,1.986573,4.6138062,13,motorbike,Caltech101
-23.477478,-8.582585,11.309834,12,leopard,Caltech101
-33.57973,-0.32536817,5.0069203,13,motorbike,Caltech101
-22.843916,-8.320012,11.363181,12,leopard,Caltech101
-21.56113,-6.7538548,1.7442511,15,airplane,Caltech101
-35.425495,-0.0082791485,3.7500713,13,motorbike,Caltech101
-23.378103,-8.512259,11.297595,12,leopard,Caltech101
-24.484005,-4.4395943,0.021335484,15,airplane,Caltech101
-35.71792,-0.30244097,3.4870548,13,motorbike,Caltech101
-36.067833,-0.7926373,3.2377572,13,motorbike,Caltech101
-26.875502,12.526454,6.136365,10,off-center face,Caltech101
-26.034267,-6.7279353,-0.79904735,15,airplane,Caltech101
-23.279955,-8.487866,11.4756365,12,leopard,Caltech101
-31.961767,0.8268403,4.4203544,13,motorbike,Caltech101
-25.596031,-5.783222,0.45731887,15,airplane,Caltech101
-27.421791,13.285149,3.9366496,11,centered face,Caltech101
-6.400826,-0.41151962,-5.7022786,18,barrel,Caltech101
-24.803467,14.524967,5.5884185,11,centered face,Caltech101
-24.44556,-4.574165,0.009565758,15,airplane,Caltech101
-29.344599,15.774724,6.129827,10,off-center face,Caltech101
-26.863756,12.546702,6.148564,11,centered face,Caltech101
-26.899145,12.54592,6.1281824,11,centered face,Caltech101
-26.95385,12.582095,6.137627,11,centered face,Caltech101
-28.40436,14.892209,4.8327184,11,centered face,Caltech101
-31.270071,0.8908869,4.347058,13,motorbike,Caltech101
-26.068184,15.210291,5.6022196,10,off-center face,Caltech101
-22.56232,-8.203698,11.233537,12,leopard,Caltech101
-25.353695,-5.542764,0.5523563,15,airplane,Caltech101
-7.3228908,-2.686688,-8.769914,16,anchor,Caltech101
