x,y,label,classname,dataset
-75.48495,5.484466,4,737-400,Aircraft
-74.52331,4.77651,5,737-500,Aircraft
-75.55008,-1.3524162,5,737-500,Aircraft
-76.34961,-2.8513024,5,737-500,Aircraft
-73.88244,-0.8334706,5,737-500,Aircraft
-74.4101,-1.2836077,5,737-500,Aircraft
-76.55718,-1.5757647,5,737-500,Aircraft
-77.02778,0.6226037,5,737-500,Aircraft
-75.30204,1.7529871,5,737-500,Aircraft
-77.17791,-0.44467106,5,737-500,Aircraft
-74.16634,1.0309789,5,737-500,Aircraft
-76.63343,1.3649452,5,737-500,Aircraft
-71.17727,2.3578224,5,737-500,Aircraft
-69.95925,0.12966749,5,737-500,Aircraft
-75.63397,4.6378436,5,737-500,Aircraft
-73.456154,1.1210657,5,737-500,Aircraft
-77.00784,5.1658564,5,737-500,Aircraft
-75.819984,-2.879973,5,737-500,Aircraft
-75.56814,-1.4454097,5,737-500,Aircraft
-76.638,-2.9280653,5,737-500,Aircraft
-77.84667,1.0553734,5,737-500,Aircraft
-76.842964,4.4934087,5,737-500,Aircraft
-74.942986,-1.1504098,5,737-500,Aircraft
-76.981064,-0.740888,5,737-500,Aircraft
-75.96152,0.7747467,5,737-500,Aircraft
-75.452415,-1.4635322,5,737-500,Aircraft
-69.38676,0.08410993,5,737-500,Aircraft
-75.5693,-1.641017,5,737-500,Aircraft
-75.09489,-0.61389786,5,737-500,Aircraft
-77.83213,-2.4893212,5,737-500,Aircraft
-75.97615,0.7669109,5,737-500,Aircraft
-76.15321,1.8012803,5,737-500,Aircraft
-76.19107,1.0705388,5,737-500,Aircraft
-77.71524,-1.5894709,5,737-500,Aircraft
-72.88642,0.3091352,5,737-500,Aircraft
-75.38114,-3.1833105,6,737-600,Aircraft
-73.54693,0.9037713,6,737-600,Aircraft
-73.96442,-4.1506,6,737-600,Aircraft
-75.186905,-3.4848802,6,737-600,Aircraft
-75.16209,-3.3314104,6,737-600,Aircraft
-75.29028,-3.1933098,6,737-600,Aircraft
-73.89008,-4.2610116,6,737-600,Aircraft
-73.91331,-4.233993,6,737-600,Aircraft
-75.35347,-3.4671822,6,737-600,Aircraft
-77.902725,1.4889423,6,737-600,Aircraft
-77.843185,1.1116178,6,737-600,Aircraft
-77.41795,0.9824256,6,737-600,Aircraft
-75.92144,1.7549136,6,737-600,Aircraft
-75.24153,-3.4041994,6,737-600,Aircraft
-75.504364,-3.05026,6,737-600,Aircraft
-76.02823,4.655952,6,737-600,Aircraft
-70.18504,-1.9458948,6,737-600,Aircraft
-75.3018,-3.2641335,6,737-600,Aircraft
-76.536026,4.15129,6,737-600,Aircraft
-73.96075,-4.1771207,6,737-600,Aircraft
-77.50856,1.2294682,6,737-600,Aircraft
-76.812096,1.3139446,6,737-600,Aircraft
-77.60805,-1.2640313,6,737-600,Aircraft
-71.182106,2.9143643,6,737-600,Aircraft
-76.75431,1.3178475,6,737-600,Aircraft
-75.28892,-3.3179283,6,737-600,Aircraft
-77.87231,1.1320316,6,737-600,Aircraft
-75.03417,4.988032,6,737-600,Aircraft
-76.690865,-0.29720566,6,737-600,Aircraft
-75.18577,-3.4048002,6,737-600,Aircraft
-73.880424,-4.1442504,6,737-600,Aircraft
-75.29319,-3.0895987,6,737-600,Aircraft
-77.31678,0.6920585,6,737-600,Aircraft
-77.03963,0.6077323,7,737-700,Aircraft
-72.874535,1.2155058,7,737-700,Aircraft
-75.05029,1.7800779,7,737-700,Aircraft
-74.637314,-1.8777325,7,737-700,Aircraft
-74.83843,1.7218401,7,737-700,Aircraft
-76.86099,2.5420187,7,737-700,Aircraft
-72.9038,-1.6353685,7,737-700,Aircraft
-71.971756,0.6718284,7,737-700,Aircraft
-73.72611,-3.5595527,7,737-700,Aircraft
-77.253815,0.8567671,7,737-700,Aircraft
-73.99669,1.1485702,7,737-700,Aircraft
-74.24421,0.46476114,7,737-700,Aircraft
-73.90607,1.3668238,7,737-700,Aircraft
-74.235176,1.4957176,7,737-700,Aircraft
-77.17163,4.5349894,7,737-700,Aircraft
-77.85664,-0.8362654,7,737-700,Aircraft
-77.56698,-1.0541592,7,737-700,Aircraft
-72.65647,-2.6954358,7,737-700,Aircraft
-76.71206,-0.34940934,7,737-700,Aircraft
-72.27722,-3.209582,7,737-700,Aircraft
-74.13823,1.1817507,7,737-700,Aircraft
-77.13302,0.8372958,7,737-700,Aircraft
-76.31081,-1.995304,7,737-700,Aircraft
-77.244194,5.278389,7,737-700,Aircraft
-74.51826,-1.7713137,7,737-700,Aircraft
-71.556915,-2.2758553,7,737-700,Aircraft
-74.1891,1.4146153,7,737-700,Aircraft
-72.77789,-1.2266836,7,737-700,Aircraft
-76.15634,1.1930008,7,737-700,Aircraft
-73.62716,2.1616178,7,737-700,Aircraft
-74.2393,1.2314082,7,737-700,Aircraft
-76.3678,1.9724648,7,737-700,Aircraft
-78.09014,1.1645441,7,737-700,Aircraft
-72.79428,-2.4145806,8,737-800,Aircraft
-75.200615,-1.9765697,8,737-800,Aircraft
-76.494644,1.5940812,8,737-800,Aircraft
-74.98603,0.3554422,8,737-800,Aircraft
-78.13701,-2.0443695,8,737-800,Aircraft
-74.77639,-0.7024788,8,737-800,Aircraft
-72.84161,-1.61277,8,737-800,Aircraft
-77.59515,-3.2933114,8,737-800,Aircraft
-76.78998,2.7213368,8,737-800,Aircraft
-76.798134,5.8155427,8,737-800,Aircraft
-74.34609,0.68141246,8,737-800,Aircraft
-76.28071,1.4024531,8,737-800,Aircraft
-77.17232,-1.7089319,8,737-800,Aircraft
-71.58519,-2.2958148,8,737-800,Aircraft
-76.90091,-3.1745327,8,737-800,Aircraft
-74.58651,-2.5621758,8,737-800,Aircraft
-73.95878,-1.6733516,8,737-800,Aircraft
-75.76453,-2.0188098,8,737-800,Aircraft
-73.81917,-2.842135,8,737-800,Aircraft
-77.18677,-2.1130893,8,737-800,Aircraft
-77.03011,0.54191345,8,737-800,Aircraft
-76.048515,4.486461,8,737-800,Aircraft
-72.63142,0.060429715,8,737-800,Aircraft
-78.02896,-1.9276574,8,737-800,Aircraft
-75.520836,2.1236484,8,737-800,Aircraft
-77.200714,-3.1377623,8,737-800,Aircraft
-70.16834,-1.9517126,8,737-800,Aircraft
-73.92983,-4.160491,8,737-800,Aircraft
-78.65714,-1.049011,8,737-800,Aircraft
-76.74857,-2.203991,8,737-800,Aircraft
-76.97783,-0.7472862,8,737-800,Aircraft
-77.6409,-1.066159,8,737-800,Aircraft
-73.51519,1.3115124,8,737-800,Aircraft
-73.387505,1.0423157,8,737-800,Aircraft
-73.986984,0.33961615,9,737-900,Aircraft
-69.482056,0.06808083,9,737-900,Aircraft
-77.15608,-3.1989088,9,737-900,Aircraft
-77.41126,-3.1011486,9,737-900,Aircraft
-70.91493,-0.7063121,9,737-900,Aircraft
-79.31245,-2.1238632,9,737-900,Aircraft
-71.18506,-0.7053611,9,737-900,Aircraft
-70.94829,-0.7542639,9,737-900,Aircraft
-79.03373,-1.9274292,9,737-900,Aircraft
-71.06714,-0.81208336,9,737-900,Aircraft
-69.51693,0.062021215,9,737-900,Aircraft
-71.01453,-0.7548487,9,737-900,Aircraft
-77.624146,-0.027965905,9,737-900,Aircraft
-71.54924,-0.77335286,9,737-900,Aircraft
-71.02762,-0.7369355,9,737-900,Aircraft
-76.153435,-2.757024,9,737-900,Aircraft
-75.63873,-2.0465765,9,737-900,Aircraft
-71.024704,-0.7143204,9,737-900,Aircraft
-69.41108,0.0539196,9,737-900,Aircraft
-77.12283,-3.1325014,9,737-900,Aircraft
-69.83296,0.090012886,9,737-900,Aircraft
-75.36059,-1.821336,9,737-900,Aircraft
-70.95141,-0.7162116,9,737-900,Aircraft
-69.62551,0.060742155,9,737-900,Aircraft
-69.41838,0.073422804,9,737-900,Aircraft
-77.391945,-3.156648,9,737-900,Aircraft
-79.301,-2.123898,9,737-900,Aircraft
-69.418274,0.081363164,9,737-900,Aircraft
-70.58747,-0.6278541,9,737-900,Aircraft
-74.7193,-2.7181282,9,737-900,Aircraft
-79.32367,-2.1295273,9,737-900,Aircraft
-69.7609,0.041096963,9,737-900,Aircraft
-77.58504,-0.11215917,9,737-900,Aircraft
-94.82058,-29.984035,13,motorbike,Caltech101
22.634909,-50.87756,10,off-center face,Caltech101
-63.47162,7.1530247,15,airplane,Caltech101
-92.376045,-29.29192,13,motorbike,Caltech101
-91.86049,-31.831114,13,motorbike,Caltech101
12.515449,9.838235,17,ant,Caltech101
-8.814405,6.4282756,18,barrel,Caltech101
-92.76371,-28.608204,13,motorbike,Caltech101
-92.21205,-28.794865,13,motorbike,Caltech101
-92.45242,-30.305683,13,motorbike,Caltech101
-92.08775,-28.5712,13,motorbike,Caltech101
-66.78218,8.813439,15,airplane,Caltech101
-92.24674,-28.538095,13,motorbike,Caltech101
-92.86436,-28.835232,13,motorbike,Caltech101
-65.373535,6.9838815,15,airplane,Caltech101
23.670288,-49.47181,10,off-center face,Caltech101
23.370144,-51.37451,10,off-center face,Caltech101
-68.36753,7.528426,15,airplane,Caltech101
27.949198,-55.808167,11,centered face,Caltech101
28.218628,-53.131577,10,off-center face,Caltech101
-91.2536,-28.507895,13,motorbike,Caltech101
-70.13136,9.876823,15,airplane,Caltech101
-70.22839,7.4235773,15,airplane,Caltech101
28.224556,-53.145905,10,off-center face,Caltech101
-70.58715,9.664695,15,airplane,Caltech101
30.179792,-55.793556,11,centered face,Caltech101
-70.07045,10.865315,15,airplane,Caltech101
-14.640921,8.484073,14,accordion,Caltech101
-90.122025,-32.58045,13,motorbike,Caltech101
-92.09555,-31.817717,13,motorbike,Caltech101
-68.23044,9.295933,15,airplane,Caltech101
-90.42423,39.584755,12,leopard,Caltech101
20.870636,-50.108486,10,off-center face,Caltech101
-14.642205,8.487959,14,accordion,Caltech101
-90.349045,40.3541,12,leopard,Caltech101
-90.170044,-29.385172,13,motorbike,Caltech101
-70.32659,8.391215,15,airplane,Caltech101
-70.013916,8.910809,15,airplane,Caltech101
-63.764786,5.5903783,15,airplane,Caltech101
27.213594,-55.256626,10,off-center face,Caltech101
-92.30191,-29.702986,13,motorbike,Caltech101
-67.0678,7.570395,15,airplane,Caltech101
-89.59439,-32.12349,13,motorbike,Caltech101
-92.13955,-31.42496,13,motorbike,Caltech101
25.526693,-49.405575,11,centered face,Caltech101
26.822693,-54.602207,10,off-center face,Caltech101
-92.34389,-31.066984,13,motorbike,Caltech101
-89.496254,-32.01607,13,motorbike,Caltech101
-92.30793,-31.706339,13,motorbike,Caltech101
-69.17247,7.8893266,15,airplane,Caltech101
-70.21532,8.352934,15,airplane,Caltech101
30.21868,-55.82238,10,off-center face,Caltech101
-71.04262,6.991887,15,airplane,Caltech101
-63.90616,7.0769024,15,airplane,Caltech101
-90.182884,-30.028048,13,motorbike,Caltech101
-70.45686,10.753815,15,airplane,Caltech101
-90.82312,39.706413,12,leopard,Caltech101
-68.803764,8.383111,15,airplane,Caltech101
-70.38397,10.720497,15,airplane,Caltech101
-70.81697,8.345331,15,airplane,Caltech101
-70.609314,8.856875,15,airplane,Caltech101
-90.4424,-30.925589,13,motorbike,Caltech101
-63.663357,6.6680465,15,airplane,Caltech101
-90.21783,40.042366,12,leopard,Caltech101
30.188198,-55.806313,10,off-center face,Caltech101
-89.6871,-32.333767,13,motorbike,Caltech101
23.339766,-50.054356,11,centered face,Caltech101
26.768896,-54.649273,11,centered face,Caltech101
23.342758,-51.615017,10,off-center face,Caltech101
22.867495,-52.307266,10,off-center face,Caltech101
-92.13453,-31.588434,13,motorbike,Caltech101
26.174952,-54.22366,10,off-center face,Caltech101
-93.10298,-31.734982,13,motorbike,Caltech101
25.507633,-49.396584,10,off-center face,Caltech101
25.508183,-49.413113,11,centered face,Caltech101
-23.67419,22.263268,16,anchor,Caltech101
-90.906425,39.50467,12,leopard,Caltech101
21.337067,-50.667084,10,off-center face,Caltech101
21.268574,-50.61443,10,off-center face,Caltech101
-90.47755,40.898228,12,leopard,Caltech101
-90.535416,39.86997,12,leopard,Caltech101
-63.22789,6.1326766,15,airplane,Caltech101
25.174452,-49.405014,10,off-center face,Caltech101
-93.330215,-31.898691,13,motorbike,Caltech101
-69.03027,9.865006,15,airplane,Caltech101
-70.18214,9.786531,15,airplane,Caltech101
7.8483853,-0.013866706,18,barrel,Caltech101
-71.74531,8.316635,15,airplane,Caltech101
-69.26629,9.725867,15,airplane,Caltech101
-71.42417,8.374916,15,airplane,Caltech101
-92.911125,-28.536787,13,motorbike,Caltech101
30.295042,-55.896065,11,centered face,Caltech101
-92.70645,-31.835829,13,motorbike,Caltech101
-94.40615,-29.972267,13,motorbike,Caltech101
-64.941216,6.54229,15,airplane,Caltech101
-89.78578,-33.071724,13,motorbike,Caltech101
-90.96519,39.324417,12,leopard,Caltech101
-92.885414,-31.88687,13,motorbike,Caltech101
-90.71072,39.751003,12,leopard,Caltech101
-63.09636,6.399588,15,airplane,Caltech101
-94.46328,-30.020832,13,motorbike,Caltech101
-90.89391,39.52831,12,leopard,Caltech101
-66.49439,8.541334,15,airplane,Caltech101
-94.74437,-29.919117,13,motorbike,Caltech101
-95.07997,-29.953249,13,motorbike,Caltech101
20.692385,-50.13119,10,off-center face,Caltech101
-70.16645,8.357055,15,airplane,Caltech101
-90.8078,39.429474,12,leopard,Caltech101
-90.05315,-32.185093,13,motorbike,Caltech101
-68.49064,9.377476,15,airplane,Caltech101
22.198812,-48.766582,11,centered face,Caltech101
-9.01957,5.740444,18,barrel,Caltech101
22.262634,-52.71627,11,centered face,Caltech101
-66.558266,8.565849,15,airplane,Caltech101
25.47937,-49.409916,10,off-center face,Caltech101
20.753712,-50.18305,11,centered face,Caltech101
20.721796,-50.132812,11,centered face,Caltech101
20.742302,-50.13772,11,centered face,Caltech101
23.730976,-49.529568,11,centered face,Caltech101
-89.39412,-32.202866,13,motorbike,Caltech101
22.968122,-51.43174,10,off-center face,Caltech101
-90.66163,40.106483,12,leopard,Caltech101
-67.96157,9.220877,15,airplane,Caltech101
-23.22824,22.898424,16,anchor,Caltech101
-92.85376,-28.606472,13,motorbike,Caltech101
26.826145,-54.6332,11,centered face,Caltech101
-91.6418,-29.548674,13,motorbike,Caltech101
28.206705,-52.94492,10,off-center face,Caltech101
27.976679,-55.84004,10,off-center face,Caltech101
-90.22146,-29.835428,13,motorbike,Caltech101
-90.44563,39.561832,12,leopard,Caltech101
-91.94712,-30.007105,13,motorbike,Caltech101
-63.086777,6.489096,15,airplane,Caltech101
23.36416,-51.229527,10,off-center face,Caltech101
-89.17293,-31.879814,13,motorbike,Caltech101
-92.893036,-27.902933,13,motorbike,Caltech101
-67.958466,9.726465,15,airplane,Caltech101
22.236864,-52.734547,11,centered face,Caltech101
-91.61893,-28.413166,13,motorbike,Caltech101
28.646318,-53.701153,11,centered face,Caltech101
-70.072464,10.650306,15,airplane,Caltech101
-70.52489,10.531694,15,airplane,Caltech101
-63.766674,6.4037576,15,airplane,Caltech101
-44.13233,2.6564333,15,airplane,Caltech101
-94.363174,-30.618168,13,motorbike,Caltech101
-89.885185,-31.904995,13,motorbike,Caltech101
-64.22003,7.3423676,15,airplane,Caltech101
26.958496,-55.08975,10,off-center face,Caltech101
27.934916,-55.82843,11,centered face,Caltech101
-14.650187,8.495263,14,accordion,Caltech101
-93.30422,-28.76211,13,motorbike,Caltech101
-90.53279,40.326996,12,leopard,Caltech101
-63.729004,5.848935,15,airplane,Caltech101
-89.58158,-33.10743,13,motorbike,Caltech101
-64.19194,7.2816443,15,airplane,Caltech101
-68.80452,9.011998,15,airplane,Caltech101
-63.3913,6.0722175,15,airplane,Caltech101
14.994679,17.408014,17,ant,Caltech101
26.977808,-55.04058,11,centered face,Caltech101
-14.642445,8.486806,14,accordion,Caltech101
-69.867905,9.654572,15,airplane,Caltech101
27.275593,-55.271717,10,off-center face,Caltech101
27.208992,-55.17537,11,centered face,Caltech101
-90.59731,40.60451,12,leopard,Caltech101
-95.0446,-29.98851,13,motorbike,Caltech101
-71.491035,7.9639583,15,airplane,Caltech101
22.174332,-50.333595,10,off-center face,Caltech101
28.659397,-53.67053,10,off-center face,Caltech101
-69.853775,9.9027405,15,airplane,Caltech101
26.365297,-54.70584,10,off-center face,Caltech101
23.73675,-49.46634,10,off-center face,Caltech101
23.722963,-49.509827,11,centered face,Caltech101
-68.92119,9.234064,15,airplane,Caltech101
-89.83657,-32.67942,13,motorbike,Caltech101
23.321388,-51.39406,11,centered face,Caltech101
28.67181,-53.622696,10,off-center face,Caltech101
-68.63592,8.834022,15,airplane,Caltech101
-18.064373,32.258064,17,ant,Caltech101
-66.92828,8.891039,15,airplane,Caltech101
-24.19548,21.981264,16,anchor,Caltech101
-69.93198,10.217397,15,airplane,Caltech101
-44.14157,2.658155,15,airplane,Caltech101
-92.23243,-31.733416,13,motorbike,Caltech101
-71.017784,8.148322,15,airplane,Caltech101
-14.644402,8.487394,14,accordion,Caltech101
-90.3226,40.337902,12,leopard,Caltech101
-89.967476,-32.841694,13,motorbike,Caltech101
-14.643612,8.488136,14,accordion,Caltech101
-91.18162,40.435165,12,leopard,Caltech101
-91.24027,-29.982212,13,motorbike,Caltech101
22.71519,-50.87087,10,off-center face,Caltech101
-69.856415,9.717111,15,airplane,Caltech101
22.771896,-52.145744,11,centered face,Caltech101
21.225384,-50.672363,10,off-center face,Caltech101
25.488924,-49.415222,11,centered face,Caltech101
-92.4447,-29.167934,13,motorbike,Caltech101
-92.015335,-31.666363,13,motorbike,Caltech101
-70.70125,7.6108246,15,airplane,Caltech101
-95.12485,-30.033216,13,motorbike,Caltech101
28.243973,-53.111004,10,off-center face,Caltech101
28.226954,-53.19247,11,centered face,Caltech101
-69.37692,7.3790703,15,airplane,Caltech101
-24.171827,21.95175,16,anchor,Caltech101
-14.646644,8.488489,14,accordion,Caltech101
-71.17853,7.976013,15,airplane,Caltech101
30.300457,-55.92189,10,off-center face,Caltech101
-94.76369,-29.974705,13,motorbike,Caltech101
21.169186,-50.529575,11,centered face,Caltech101
-66.85481,7.8606596,15,airplane,Caltech101
-71.5327,7.8097367,15,airplane,Caltech101
-8.647386,6.115741,18,barrel,Caltech101
-90.51038,39.865192,12,leopard,Caltech101
28.733215,-53.71963,11,centered face,Caltech101
-92.73784,-31.901836,13,motorbike,Caltech101
-92.951416,-30.12092,13,motorbike,Caltech101
-69.46428,10.802446,15,airplane,Caltech101
6.390121,23.614225,19,bass,Caltech101
-66.80135,8.838416,15,airplane,Caltech101
-90.22693,-29.304087,13,motorbike,Caltech101
23.782131,-49.47093,10,off-center face,Caltech101
-69.24696,7.7707496,15,airplane,Caltech101
-94.838066,-29.939407,13,motorbike,Caltech101
22.217594,-48.790684,11,centered face,Caltech101
-64.03604,7.1240063,15,airplane,Caltech101
-68.67478,8.0834255,15,airplane,Caltech101
-94.452515,-29.771288,13,motorbike,Caltech101
-63.83708,7.093373,15,airplane,Caltech101
-89.88458,-32.98688,13,motorbike,Caltech101
-71.874504,8.5148325,15,airplane,Caltech101
-89.77343,-32.968826,13,motorbike,Caltech101
28.238468,-53.12982,10,off-center face,Caltech101
22.217974,-48.739502,10,off-center face,Caltech101
-67.32196,7.6071963,15,airplane,Caltech101
-92.221344,-28.07869,13,motorbike,Caltech101
25.58373,-49.399048,10,off-center face,Caltech101
-90.53502,39.532227,12,leopard,Caltech101
30.283384,-55.89405,11,centered face,Caltech101
-90.89126,39.273483,12,leopard,Caltech101
-92.94174,-31.820784,13,motorbike,Caltech101
22.693186,-50.855434,10,off-center face,Caltech101
25.173313,-49.399113,10,off-center face,Caltech101
-90.74419,40.7808,12,leopard,Caltech101
-63.027874,6.176341,15,airplane,Caltech101
25.547884,-49.40142,11,centered face,Caltech101
-95.01084,-30.006075,13,motorbike,Caltech101
-71.23825,7.629389,15,airplane,Caltech101
-94.76413,-29.873224,13,motorbike,Caltech101
-63.982647,7.1283903,15,airplane,Caltech101
