x,y,label,classname,dataset
29.44582,3.3404462,1,off-center face,Caltech101
31.283306,1.2171524,1,off-center face,Caltech101
31.209425,1.1606607,2,centered face,Caltech101
28.251785,-0.029448505,1,off-center face,Caltech101
28.25729,-0.14275585,1,off-center face,Caltech101
30.835505,0.8827186,1,off-center face,Caltech101
26.151077,4.868864,2,centered face,Caltech101
27.990229,-0.867194,1,off-center face,Caltech101
29.359266,-1.180594,2,centered face,Caltech101
27.238008,0.79159874,2,centered face,Caltech101
31.070227,1.2032614,1,off-center face,Caltech101
27.926579,-0.83377576,2,centered face,Caltech101
27.880981,-1.0694412,2,centered face,Caltech101
28.014595,-1.0484536,2,centered face,Caltech101
30.227547,-0.3830738,2,centered face,Caltech101
29.160305,1.427056,1,off-center face,Caltech101
28.845695,3.5297635,2,centered face,Caltech101
30.624447,4.633617,1,off-center face,Caltech101
28.197186,5.3388824,1,off-center face,Caltech101
29.007002,0.7785738,1,off-center face,Caltech101
27.218922,0.7807091,2,centered face,Caltech101
29.478691,4.667349,2,centered face,Caltech101
27.857208,3.3983934,1,off-center face,Caltech101
28.092817,5.28089,2,centered face,Caltech101
27.977995,3.586813,2,centered face,Caltech101
27.433287,3.5944545,1,off-center face,Caltech101
27.746866,3.8097646,2,centered face,Caltech101
28.50503,0.0583229,1,off-center face,Caltech101
29.58872,4.665446,1,off-center face,Caltech101
28.528786,3.2085867,1,off-center face,Caltech101
30.408817,-0.57722837,1,off-center face,Caltech101
30.309418,-0.4941176,2,centered face,Caltech101
8.312439,-33.36144,3,airplane,CIFAR10
11.3389,-34.95774,3,airplane,CIFAR10
12.631169,-36.83616,3,airplane,CIFAR10
9.96691,-34.20695,3,airplane,CIFAR10
8.361195,-36.123318,3,airplane,CIFAR10
11.614051,-36.980152,3,airplane,CIFAR10
7.2078648,-35.209045,3,airplane,CIFAR10
8.21251,-37.16291,3,airplane,CIFAR10
11.86375,-38.562595,3,airplane,CIFAR10
12.897897,-35.95807,3,airplane,CIFAR10
10.11259,-37.34102,3,airplane,CIFAR10
11.351357,-36.044315,3,airplane,CIFAR10
13.681802,-35.19408,3,airplane,CIFAR10
8.515358,-39.088795,3,airplane,CIFAR10
10.879079,-36.85191,3,airplane,CIFAR10
6.5291004,-35.117565,3,airplane,CIFAR10
6.4831634,-34.84986,3,airplane,CIFAR10
13.01148,-32.952404,3,airplane,CIFAR10
8.298971,-33.47919,3,airplane,CIFAR10
9.481291,-36.251392,3,airplane,CIFAR10
12.461761,-35.178993,3,airplane,CIFAR10
12.917968,-33.17032,3,airplane,CIFAR10
8.822044,-37.286457,3,airplane,CIFAR10
7.682643,-34.56958,3,airplane,CIFAR10
10.271891,-36.024403,3,airplane,CIFAR10
10.765433,-34.988686,3,airplane,CIFAR10
10.323162,-38.111702,3,airplane,CIFAR10
8.286284,-38.47975,3,airplane,CIFAR10
9.964678,-35.276077,3,airplane,CIFAR10
12.085488,-33.57946,3,airplane,CIFAR10
10.206535,-37.881004,3,airplane,CIFAR10
10.027263,-33.886086,3,airplane,CIFAR10
7.856764,-36.30384,3,airplane,CIFAR10
6.3689566,-37.129196,3,airplane,CIFAR10
11.61896,-36.139572,3,airplane,CIFAR10
8.632653,-34.343056,3,airplane,CIFAR10
11.024995,-33.8129,3,airplane,CIFAR10
13.3931875,-36.671688,3,airplane,CIFAR10
12.299143,-34.532806,3,airplane,CIFAR10
8.625419,-36.114296,3,airplane,CIFAR10
7.7335443,-37.358276,3,airplane,CIFAR10
9.126168,-37.21983,3,airplane,CIFAR10
11.168416,-35.939625,3,airplane,CIFAR10
12.3821125,-35.923424,3,airplane,CIFAR10
7.4686823,-37.523228,3,airplane,CIFAR10
9.336864,-36.529972,3,airplane,CIFAR10
12.105666,-33.476048,3,airplane,CIFAR10
8.545169,-39.17104,3,airplane,CIFAR10
13.113567,-34.369835,3,airplane,CIFAR10
8.372084,-35.663498,3,airplane,CIFAR10
11.681112,-38.0048,3,airplane,CIFAR10
9.977099,-36.74604,3,airplane,CIFAR10
7.8590655,-34.902657,3,airplane,CIFAR10
12.595171,-35.109505,3,airplane,CIFAR10
9.761565,-32.105743,3,airplane,CIFAR10
9.556542,-34.832832,3,airplane,CIFAR10
12.16548,-36.761116,3,airplane,CIFAR10
16.274149,-29.336805,4,apple,CIFAR100
15.890736,-29.103992,4,apple,CIFAR100
16.197504,-29.215462,4,apple,CIFAR100
16.499203,-28.645351,4,apple,CIFAR100
16.104414,-29.400846,4,apple,CIFAR100
16.089956,-29.277248,4,apple,CIFAR100
16.007198,-29.206066,4,apple,CIFAR100
21.727903,-16.778511,5,banded,DTD
21.434849,-16.628021,5,banded,DTD
22.563444,-16.663513,5,banded,DTD
19.455135,-17.898542,5,banded,DTD
21.755829,-19.131842,5,banded,DTD
21.587524,-15.690036,5,banded,DTD
22.069687,-18.393833,5,banded,DTD
21.829992,-16.513298,5,banded,DTD
21.07568,-17.84499,5,banded,DTD
19.74255,-17.155663,5,banded,DTD
21.918924,-15.550725,5,banded,DTD
22.55729,-17.854614,5,banded,DTD
21.721817,-18.635641,5,banded,DTD
21.5992,-17.084646,5,banded,DTD
22.294434,-16.180647,5,banded,DTD
22.491964,-17.814405,5,banded,DTD
21.712914,-18.350658,5,banded,DTD
22.970514,-16.55158,5,banded,DTD
22.47435,-15.560772,5,banded,DTD
21.983334,-16.766748,5,banded,DTD
18.372269,-14.558991,5,banded,DTD
18.846,-15.434425,5,banded,DTD
18.127745,-15.846955,5,banded,DTD
19.443644,-14.844386,5,banded,DTD
18.374222,-15.494179,5,banded,DTD
18.756588,-16.095999,5,banded,DTD
18.342028,-14.590945,5,banded,DTD
19.076132,-14.902254,5,banded,DTD
17.82538,-16.199457,5,banded,DTD
18.428408,-17.715464,5,banded,DTD
20.243765,-15.390681,5,banded,DTD
18.572805,-16.785933,5,banded,DTD
17.726128,-15.186899,5,banded,DTD
19.128252,-18.699121,5,banded,DTD
18.305983,-15.803696,5,banded,DTD
19.358776,-16.193283,5,banded,DTD
18.693502,-16.052336,5,banded,DTD
20.803242,-16.630165,5,banded,DTD
20.295013,-16.773273,5,banded,DTD
20.57492,-16.027527,5,banded,DTD
7.6758413,-23.18121,6,annual crop land,EuroSAT
5.2666583,-23.11663,6,annual crop land,EuroSAT
9.72106,-24.162624,6,annual crop land,EuroSAT
10.226498,-25.549202,6,annual crop land,EuroSAT
8.015182,-25.217121,6,annual crop land,EuroSAT
11.611762,-24.984447,6,annual crop land,EuroSAT
10.883751,-24.033365,6,annual crop land,EuroSAT
10.335693,-26.437092,6,annual crop land,EuroSAT
5.6632824,-22.368633,6,annual crop land,EuroSAT
10.610464,-24.094433,6,annual crop land,EuroSAT
5.8374496,-24.212662,6,annual crop land,EuroSAT
11.55699,-24.33469,6,annual crop land,EuroSAT
7.1900754,-24.758286,6,annual crop land,EuroSAT
9.23041,-26.369823,6,annual crop land,EuroSAT
7.5566993,-23.317312,6,annual crop land,EuroSAT
7.332429,-23.784885,6,annual crop land,EuroSAT
10.068509,-24.14425,6,annual crop land,EuroSAT
12.346965,-23.742016,6,annual crop land,EuroSAT
10.518491,-23.202019,6,annual crop land,EuroSAT
8.592317,-22.355417,6,annual crop land,EuroSAT
8.0047655,-21.7471,6,annual crop land,EuroSAT
4.5325403,-22.093174,6,annual crop land,EuroSAT
6.1652055,-21.906921,6,annual crop land,EuroSAT
11.096406,-24.847574,6,annual crop land,EuroSAT
7.0224595,-24.184786,6,annual crop land,EuroSAT
10.39587,-25.24037,6,annual crop land,EuroSAT
5.1505404,-22.24181,6,annual crop land,EuroSAT
11.337514,-26.192776,6,annual crop land,EuroSAT
10.098811,-22.08747,6,annual crop land,EuroSAT
4.1940136,-22.96504,6,annual crop land,EuroSAT
9.33023,-26.026333,6,annual crop land,EuroSAT
8.028338,-23.779226,6,annual crop land,EuroSAT
9.775549,-25.341293,6,annual crop land,EuroSAT
6.64855,-23.197441,6,annual crop land,EuroSAT
12.226733,-26.38433,6,annual crop land,EuroSAT
4.5238523,-23.33449,6,annual crop land,EuroSAT
6.1973825,-22.437881,6,annual crop land,EuroSAT
8.835514,-23.563751,6,annual crop land,EuroSAT
9.522732,-23.392168,6,annual crop land,EuroSAT
5.3753777,-23.333118,6,annual crop land,EuroSAT
9.777043,-27.019436,6,annual crop land,EuroSAT
9.865178,-25.134699,6,annual crop land,EuroSAT
10.611699,-25.200464,6,annual crop land,EuroSAT
10.912765,-27.558027,6,annual crop land,EuroSAT
6.0923853,-23.347612,6,annual crop land,EuroSAT
12.6123905,-25.502695,6,annual crop land,EuroSAT
10.72905,-26.04753,6,annual crop land,EuroSAT
10.987285,-25.796728,6,annual crop land,EuroSAT
6.5872383,-22.626154,6,annual crop land,EuroSAT
8.978901,-23.708557,6,annual crop land,EuroSAT
8.821725,-25.846231,6,annual crop land,EuroSAT
9.306109,-24.71767,6,annual crop land,EuroSAT
10.878162,-26.392084,6,annual crop land,EuroSAT
5.8220096,-23.701803,6,annual crop land,EuroSAT
5.8259606,-22.171206,6,annual crop land,EuroSAT
5.501839,-22.822016,6,annual crop land,EuroSAT
11.377016,-23.860605,6,annual crop land,EuroSAT
6.4750304,-22.314423,6,annual crop land,EuroSAT
11.584257,-27.09837,6,annual crop land,EuroSAT
12.139007,-24.604874,6,annual crop land,EuroSAT
5.550463,-3.880044,7,pink primrose,Flowers
5.6254244,-4.2666636,7,pink primrose,Flowers
6.0028124,-3.7608275,7,pink primrose,Flowers
6.4303246,-4.655596,7,pink primrose,Flowers
6.238125,-4.388471,7,pink primrose,Flowers
6.007214,-4.9137397,7,pink primrose,Flowers
6.6166143,-5.094421,7,pink primrose,Flowers
6.379214,-5.3620152,7,pink primrose,Flowers
5.5414586,-4.266162,7,pink primrose,Flowers
5.23891,-4.8415117,7,pink primrose,Flowers
6.8687205,-3.9462662,7,pink primrose,Flowers
5.791531,-5.2915096,7,pink primrose,Flowers
6.226858,-4.7546916,7,pink primrose,Flowers
6.974773,-3.897246,7,pink primrose,Flowers
5.8993106,-3.0482297,7,pink primrose,Flowers
4.9217668,-3.870617,7,pink primrose,Flowers
5.417982,-4.308653,7,pink primrose,Flowers
5.2919674,-4.5829616,7,pink primrose,Flowers
5.483548,-5.1147943,7,pink primrose,Flowers
5.9323874,-3.1584826,7,pink primrose,Flowers
36.507053,-16.308817,9,0 - zero,MNIST
37.964733,-15.005445,9,0 - zero,MNIST
38.472538,-16.125647,9,0 - zero,MNIST
35.74134,-17.171616,9,0 - zero,MNIST
38.46905,-17.019629,9,0 - zero,MNIST
39.47485,-15.017218,9,0 - zero,MNIST
36.744522,-18.148897,9,0 - zero,MNIST
37.627247,-15.631399,9,0 - zero,MNIST
37.664036,-16.870264,9,0 - zero,MNIST
37.249275,-17.391674,9,0 - zero,MNIST
39.17456,-14.448499,9,0 - zero,MNIST
38.70554,-14.82464,9,0 - zero,MNIST
39.141876,-15.654413,9,0 - zero,MNIST
37.493587,-16.189222,9,0 - zero,MNIST
37.654182,-15.263589,9,0 - zero,MNIST
38.19796,-14.255866,9,0 - zero,MNIST
38.802948,-17.498058,9,0 - zero,MNIST
39.253178,-13.989458,9,0 - zero,MNIST
36.961636,-17.253935,9,0 - zero,MNIST
36.643734,-18.27907,9,0 - zero,MNIST
37.89929,-16.097786,9,0 - zero,MNIST
38.662056,-16.72293,9,0 - zero,MNIST
37.037792,-16.775646,9,0 - zero,MNIST
37.349716,-18.162003,9,0 - zero,MNIST
37.707573,-18.654667,9,0 - zero,MNIST
36.8629,-15.355593,9,0 - zero,MNIST
39.001835,-15.1151905,9,0 - zero,MNIST
38.786644,-18.926365,9,0 - zero,MNIST
38.2819,-15.445114,9,0 - zero,MNIST
40.0499,-15.6214,9,0 - zero,MNIST
39.6372,-14.197296,9,0 - zero,MNIST
37.376392,-17.457859,9,0 - zero,MNIST
37.94956,-18.398954,9,0 - zero,MNIST
37.48689,-16.319551,9,0 - zero,MNIST
38.095184,-17.030436,9,0 - zero,MNIST
36.40489,-16.18142,9,0 - zero,MNIST
39.50277,-16.128868,9,0 - zero,MNIST
39.9123,-13.589805,9,0 - zero,MNIST
39.00129,-15.743865,9,0 - zero,MNIST
38.6457,-15.02404,9,0 - zero,MNIST
40.221054,-16.940754,9,0 - zero,MNIST
40.243607,-14.572242,9,0 - zero,MNIST
44.872635,12.025338,10,Abyssinian,OxfordPet
44.892452,14.428376,10,Abyssinian,OxfordPet
43.869793,13.957511,10,Abyssinian,OxfordPet
45.94321,13.605302,10,Abyssinian,OxfordPet
41.037243,17.176249,10,Abyssinian,OxfordPet
39.938637,12.776382,10,Abyssinian,OxfordPet
39.603783,19.293835,10,Abyssinian,OxfordPet
43.290493,12.428231,10,Abyssinian,OxfordPet
45.066856,12.778741,10,Abyssinian,OxfordPet
44.626793,14.000543,10,Abyssinian,OxfordPet
38.291344,13.1519165,10,Abyssinian,OxfordPet
43.751644,14.691461,10,Abyssinian,OxfordPet
40.7509,17.582466,10,Abyssinian,OxfordPet
44.597168,14.307782,10,Abyssinian,OxfordPet
38.865627,14.26278,10,Abyssinian,OxfordPet
37.437172,17.071787,10,Abyssinian,OxfordPet
43.108067,12.747732,10,Abyssinian,OxfordPet
43.488235,13.203643,10,Abyssinian,OxfordPet
43.10902,15.088373,10,Abyssinian,OxfordPet
43.404278,15.028891,10,Abyssinian,OxfordPet
38.9638,13.087915,10,Abyssinian,OxfordPet
40.215446,18.153646,10,Abyssinian,OxfordPet
42.102932,19.96801,10,Abyssinian,OxfordPet
37.964573,18.761587,10,Abyssinian,OxfordPet
44.787426,14.89866,10,Abyssinian,OxfordPet
40.343636,20.2755,10,Abyssinian,OxfordPet
42.96114,17.168112,10,Abyssinian,OxfordPet
40.774254,14.213933,10,Abyssinian,OxfordPet
44.800167,12.536643,10,Abyssinian,OxfordPet
44.803783,15.65066,10,Abyssinian,OxfordPet
41.469093,21.472971,10,Abyssinian,OxfordPet
42.20082,17.12909,10,Abyssinian,OxfordPet
38.522923,18.996645,10,Abyssinian,OxfordPet
45.875587,17.345495,10,Abyssinian,OxfordPet
41.249,22.541405,10,Abyssinian,OxfordPet
37.39774,15.636575,10,Abyssinian,OxfordPet
40.643707,13.368298,10,Abyssinian,OxfordPet
41.035934,21.32822,10,Abyssinian,OxfordPet
43.344696,19.783213,10,Abyssinian,OxfordPet
42.02479,16.589188,10,Abyssinian,OxfordPet
40.504124,20.897516,10,Abyssinian,OxfordPet
40.180305,20.80345,10,Abyssinian,OxfordPet
41.947475,22.150362,10,Abyssinian,OxfordPet
40.436775,14.726845,10,Abyssinian,OxfordPet
39.99382,19.962833,10,Abyssinian,OxfordPet
40.5603,15.472695,10,Abyssinian,OxfordPet
40.3756,16.826937,10,Abyssinian,OxfordPet
39.699646,14.437867,10,Abyssinian,OxfordPet
42.462524,15.029496,10,Abyssinian,OxfordPet
39.576,15.906762,10,Abyssinian,OxfordPet
39.265438,15.344171,10,Abyssinian,OxfordPet
41.450264,17.142033,10,Abyssinian,OxfordPet
39.841507,21.524712,10,Abyssinian,OxfordPet
42.588062,11.811444,10,Abyssinian,OxfordPet
39.472557,16.26267,10,Abyssinian,OxfordPet
41.580833,18.467731,10,Abyssinian,OxfordPet
39.751266,15.556988,10,Abyssinian,OxfordPet
42.94145,20.628885,10,Abyssinian,OxfordPet
39.09435,16.671642,10,Abyssinian,OxfordPet
44.117535,19.95212,10,Abyssinian,OxfordPet
40.020363,22.043316,10,Abyssinian,OxfordPet
39.59424,20.0842,10,Abyssinian,OxfordPet
40.33945,22.565147,10,Abyssinian,OxfordPet
39.62992,15.951314,10,Abyssinian,OxfordPet
42.595116,16.048595,10,Abyssinian,OxfordPet
40.854263,16.393515,10,Abyssinian,OxfordPet
40.094242,14.830432,10,Abyssinian,OxfordPet
38.8744,22.416922,10,Abyssinian,OxfordPet
41.465538,15.824014,10,Abyssinian,OxfordPet
40.734184,22.301008,10,Abyssinian,OxfordPet
41.80459,16.115335,10,Abyssinian,OxfordPet
43.95638,12.484921,10,Abyssinian,OxfordPet
45.956947,17.357252,10,Abyssinian,OxfordPet
41.9032,14.916777,10,Abyssinian,OxfordPet
39.193718,20.993008,10,Abyssinian,OxfordPet
43.403393,19.786266,10,Abyssinian,OxfordPet
38.377327,21.316109,10,Abyssinian,OxfordPet
40.363457,20.188398,10,Abyssinian,OxfordPet
41.794296,15.473053,10,Abyssinian,OxfordPet
42.265926,19.728962,10,Abyssinian,OxfordPet
40.129456,23.129446,10,Abyssinian,OxfordPet
44.17611,17.613161,10,Abyssinian,OxfordPet
38.32932,20.426184,10,Abyssinian,OxfordPet
41.580788,18.705465,10,Abyssinian,OxfordPet
41.810402,14.5006895,10,Abyssinian,OxfordPet
41.997303,13.906377,10,Abyssinian,OxfordPet
40.71183,16.566334,10,Abyssinian,OxfordPet
42.461777,16.700684,10,Abyssinian,OxfordPet
44.48091,13.274723,10,Abyssinian,OxfordPet
42.76678,13.997284,10,Abyssinian,OxfordPet
41.695667,12.798696,10,Abyssinian,OxfordPet
41.307293,11.499593,10,Abyssinian,OxfordPet
41.72903,12.269272,10,Abyssinian,OxfordPet
43.132652,11.422835,10,Abyssinian,OxfordPet
43.271725,10.811242,10,Abyssinian,OxfordPet
43.04536,16.59182,10,Abyssinian,OxfordPet
42.89048,18.410963,10,Abyssinian,OxfordPet
40.31774,22.893667,10,Abyssinian,OxfordPet
-21.142872,-3.456239,11,tench,ImageNet
-30.940035,-2.252463,11,tench,ImageNet
-45.870743,-10.992291,11,tench,ImageNet
-38.244606,-9.919185,11,tench,ImageNet
-28.385054,-3.401178,11,tench,ImageNet
-29.80465,-2.972988,11,tench,ImageNet
-40.15072,-14.622219,11,tench,ImageNet
-42.708996,-4.55905,11,tench,ImageNet
-43.665802,-5.473197,11,tench,ImageNet
-40.47062,-4.9183693,11,tench,ImageNet
-13.940848,3.1331353,11,tench,ImageNet
-42.079067,-8.6514635,11,tench,ImageNet
-36.403183,-13.721343,11,tench,ImageNet
-36.26659,-11.183545,11,tench,ImageNet
-43.576332,-5.0050044,11,tench,ImageNet
-23.907648,-1.5088493,11,tench,ImageNet
-28.41412,-0.9797428,11,tench,ImageNet
-26.926163,-0.26074386,11,tench,ImageNet
-38.65878,-11.5375,11,tench,ImageNet
-39.753994,-7.691362,11,tench,ImageNet
-33.937336,-6.9830894,11,tench,ImageNet
-27.515738,0.7274146,11,tench,ImageNet
-28.925657,-2.3507047,11,tench,ImageNet
-30.88265,-6.2225394,11,tench,ImageNet
-38.20659,-11.249639,11,tench,ImageNet
-45.14553,-6.49665,11,tench,ImageNet
-29.306208,1.4639916,11,tench,ImageNet
-24.57346,2.8400953,11,tench,ImageNet
-28.226543,-5.2620826,11,tench,ImageNet
-35.790897,-2.8631399,11,tench,ImageNet
-27.04999,-1.3333391,11,tench,ImageNet
-32.50023,-8.338791,11,tench,ImageNet
-37.512093,-5.387624,11,tench,ImageNet
-25.889532,-3.2494287,11,tench,ImageNet
-28.330307,2.2424784,11,tench,ImageNet
-31.4373,0.24085495,11,tench,ImageNet
-23.119282,2.2782974,11,tench,ImageNet
-30.31262,-1.9241062,11,tench,ImageNet
-24.75829,-0.40135515,11,tench,ImageNet
-41.76624,-10.542414,11,tench,ImageNet
-37.398895,-7.8310266,11,tench,ImageNet
-38.849487,-15.299429,11,tench,ImageNet
-44.64236,-10.118989,11,tench,ImageNet
-40.52751,-16.053762,11,tench,ImageNet
-39.66456,-10.857124,11,tench,ImageNet
-36.18816,-9.3049,11,tench,ImageNet
-27.380192,-2.9425693,11,tench,ImageNet
-36.986923,-12.943386,11,tench,ImageNet
-44.4094,-5.3067026,11,tench,ImageNet
-39.47905,-13.016865,11,tench,ImageNet
-13.712586,-6.2983813,12,stingray,ImageNetA
-14.837056,-6.0317397,12,stingray,ImageNetA
-12.289673,-4.083758,12,stingray,ImageNetA
-13.811129,-5.040029,12,stingray,ImageNetA
-11.5915785,-9.354913,12,stingray,ImageNetA
-11.710074,-5.8505707,12,stingray,ImageNetA
-11.508867,-9.025747,12,stingray,ImageNetA
-11.677736,-10.169275,12,stingray,ImageNetA
-12.297035,-4.004535,12,stingray,ImageNetA
-13.655053,-4.318895,12,stingray,ImageNetA
-13.943138,-9.841385,12,stingray,ImageNetA
-16.63854,-5.947082,12,stingray,ImageNetA
-11.273266,-9.426574,12,stingray,ImageNetA
-6.508425,-8.198791,12,stingray,ImageNetA
-12.273168,-6.8489423,12,stingray,ImageNetA
-7.4605637,-5.2288923,12,stingray,ImageNetA
-15.380411,-5.1962357,12,stingray,ImageNetA
-7.1070266,-5.2112536,12,stingray,ImageNetA
-13.771027,-4.450979,12,stingray,ImageNetA
-8.834036,-6.5424733,12,stingray,ImageNetA
-7.41042,-5.3040104,12,stingray,ImageNetA
-10.256378,-3.1393108,12,stingray,ImageNetA
-13.421237,-4.2061996,12,stingray,ImageNetA
-10.1713,-2.4532862,12,stingray,ImageNetA
-10.777646,-9.708044,12,stingray,ImageNetA
-15.278869,-6.0494094,12,stingray,ImageNetA
-25.141645,-6.482798,12,stingray,ImageNetA
-14.507725,-3.5656066,12,stingray,ImageNetA
-6.432448,-9.116208,12,stingray,ImageNetA
-12.94958,-9.841573,12,stingray,ImageNetA
-13.424149,-5.3347707,12,stingray,ImageNetA
-9.19727,-5.192173,12,stingray,ImageNetA
-13.20207,-5.853181,12,stingray,ImageNetA
-11.361654,-5.2343206,12,stingray,ImageNetA
-11.29366,-10.051731,12,stingray,ImageNetA
-11.162226,-11.35925,12,stingray,ImageNetA
11.831016,-21.747768,12,stingray,ImageNetA
-15.5364895,-5.683164,12,stingray,ImageNetA
-7.410616,-7.819748,12,stingray,ImageNetA
-6.2719316,-9.090369,12,stingray,ImageNetA
-20.170605,-4.6280446,12,stingray,ImageNetA
-12.933318,-8.02959,12,stingray,ImageNetA
-11.055678,-5.3980055,12,stingray,ImageNetA
-15.147058,-9.839682,12,stingray,ImageNetA
-16.42201,-9.700254,12,stingray,ImageNetA
-11.640817,-5.796347,12,stingray,ImageNetA
-12.258646,-10.942618,12,stingray,ImageNetA
-8.375361,-7.393367,12,stingray,ImageNetA
-12.9948845,-8.025672,12,stingray,ImageNetA
-10.997375,-9.071685,12,stingray,ImageNetA
-7.7836027,-8.29749,12,stingray,ImageNetA
-14.022671,-7.5986195,12,stingray,ImageNetA
-15.019788,-5.764497,12,stingray,ImageNetA
-13.492863,-8.780781,12,stingray,ImageNetA
-12.827358,-10.759074,12,stingray,ImageNetA
-10.471557,-10.368042,12,stingray,ImageNetA
-11.0344305,-9.553122,12,stingray,ImageNetA
-8.208627,-8.899887,12,stingray,ImageNetA
-7.68367,-8.185248,12,stingray,ImageNetA
-15.758711,-9.758702,12,stingray,ImageNetA
-6.2888293,-8.981104,12,stingray,ImageNetA
-10.401478,-9.427071,12,stingray,ImageNetA
-12.108208,-10.922546,12,stingray,ImageNetA
-12.968792,-10.206097,12,stingray,ImageNetA
-10.533761,-8.456331,12,stingray,ImageNetA
-12.437352,-11.25553,12,stingray,ImageNetA
-6.4537024,-9.161117,12,stingray,ImageNetA
-12.699951,-6.87393,12,stingray,ImageNetA
-11.47776,-7.872576,12,stingray,ImageNetA
-6.3515615,-8.886243,12,stingray,ImageNetA
-8.277437,-8.758804,12,stingray,ImageNetA
-7.1377373,-9.581575,12,stingray,ImageNetA
-13.10974,-11.378052,12,stingray,ImageNetA
-13.000852,-11.397582,12,stingray,ImageNetA
-14.857193,-9.827456,12,stingray,ImageNetA
-9.462154,-8.845009,12,stingray,ImageNetA
-5.542481,16.974594,13,goldfish,ImageNetR
2.6799526,15.907918,13,goldfish,ImageNetR
2.2047837,26.960241,13,goldfish,ImageNetR
3.9569907,23.87636,13,goldfish,ImageNetR
8.584912,19.211834,13,goldfish,ImageNetR
-8.625166,23.242802,13,goldfish,ImageNetR
6.328371,11.652152,13,goldfish,ImageNetR
4.4835415,21.119093,13,goldfish,ImageNetR
-6.278911,16.499203,13,goldfish,ImageNetR
-0.71649307,18.367653,13,goldfish,ImageNetR
2.8223543,20.55357,13,goldfish,ImageNetR
-2.9548044,30.590717,13,goldfish,ImageNetR
2.6858406,15.636104,13,goldfish,ImageNetR
-0.6745798,27.925766,13,goldfish,ImageNetR
-5.8433666,25.740374,13,goldfish,ImageNetR
0.9718025,26.57455,13,goldfish,ImageNetR
-5.0245347,25.35893,13,goldfish,ImageNetR
-2.3512113,26.931818,13,goldfish,ImageNetR
-2.7895732,27.690561,13,goldfish,ImageNetR
0.40628248,27.422262,13,goldfish,ImageNetR
-4.2320127,25.192528,13,goldfish,ImageNetR
-1.4183034,27.298338,13,goldfish,ImageNetR
-4.4737477,29.244135,13,goldfish,ImageNetR
1.1700586,18.994328,13,goldfish,ImageNetR
-0.55882466,8.958148,13,goldfish,ImageNetR
4.8509893,25.438221,13,goldfish,ImageNetR
-6.0264482,25.087849,13,goldfish,ImageNetR
2.4221237,11.4786,13,goldfish,ImageNetR
-3.2940695,16.685757,13,goldfish,ImageNetR
0.7275813,26.448227,13,goldfish,ImageNetR
-0.572124,20.914099,13,goldfish,ImageNetR
-3.3852074,28.6565,13,goldfish,ImageNetR
-3.8013163,18.177977,13,goldfish,ImageNetR
4.386859,17.07068,13,goldfish,ImageNetR
-3.3364258,27.195814,13,goldfish,ImageNetR
-2.599568,26.686504,13,goldfish,ImageNetR
