x,y,label,classname,dataset
-8.79671,-32.609406,3,737-300,Aircraft
-7.8743687,-29.047916,3,737-300,Aircraft
-6.364546,-29.491816,3,737-300,Aircraft
-3.0302691,-29.742138,3,737-300,Aircraft
-9.146831,-28.237162,3,737-300,Aircraft
-10.061524,-29.881077,3,737-300,Aircraft
-8.552304,-28.529833,3,737-300,Aircraft
-8.518878,-33.98518,3,737-300,Aircraft
-1.893736,-29.625685,3,737-300,Aircraft
-9.273174,-30.53545,3,737-300,Aircraft
-4.628063,-30.942764,3,737-300,Aircraft
-10.035278,-32.141193,3,737-300,Aircraft
-10.582754,-33.616116,3,737-300,Aircraft
-6.4181805,-34.07841,3,737-300,Aircraft
-7.771929,-29.25461,3,737-300,Aircraft
-8.376366,-32.934456,3,737-300,Aircraft
-7.772675,-33.034576,3,737-300,Aircraft
-3.3136032,-29.058258,3,737-300,Aircraft
-9.294386,-29.58247,3,737-300,Aircraft
-8.190697,-31.488813,3,737-300,Aircraft
-10.135867,-30.98229,3,737-300,Aircraft
-5.8570833,-28.957336,3,737-300,Aircraft
-8.810047,-32.88588,3,737-300,Aircraft
-9.777792,-29.182058,3,737-300,Aircraft
-9.633813,-31.671293,3,737-300,Aircraft
-10.4019575,-30.769796,3,737-300,Aircraft
-6.2748847,-26.844337,3,737-300,Aircraft
-8.42897,-28.3474,4,737-400,Aircraft
-8.989264,-27.473902,4,737-400,Aircraft
-9.405073,-34.78411,4,737-400,Aircraft
-5.949632,-30.131618,4,737-400,Aircraft
-4.9787426,-30.096544,4,737-400,Aircraft
-5.978416,-31.644648,4,737-400,Aircraft
-9.829889,-29.556967,4,737-400,Aircraft
-9.617265,-31.126123,4,737-400,Aircraft
-5.6864614,-33.370846,4,737-400,Aircraft
-6.405885,-29.217945,4,737-400,Aircraft
-8.061141,-32.101315,4,737-400,Aircraft
-2.88734,-28.750216,4,737-400,Aircraft
-8.170675,-28.607512,4,737-400,Aircraft
-11.128146,-32.590202,4,737-400,Aircraft
-9.224006,-27.911335,4,737-400,Aircraft
-8.399339,-31.849634,4,737-400,Aircraft
-8.839409,-33.165157,4,737-400,Aircraft
-3.2905672,-28.581306,4,737-400,Aircraft
-11.708441,-31.980007,4,737-400,Aircraft
-3.864584,-30.680517,4,737-400,Aircraft
-8.568048,-28.33204,4,737-400,Aircraft
-8.56996,-33.967426,4,737-400,Aircraft
-3.2952106,-28.918304,4,737-400,Aircraft
-7.4232283,-29.065744,4,737-400,Aircraft
-2.4488897,-27.704254,4,737-400,Aircraft
-8.538543,-33.98488,4,737-400,Aircraft
-8.070836,-28.86903,4,737-400,Aircraft
-7.8230777,-33.212406,4,737-400,Aircraft
-8.133749,-30.183872,4,737-400,Aircraft
-11.3629265,-28.731058,4,737-400,Aircraft
-8.148277,-30.369568,4,737-400,Aircraft
-10.025291,-29.4898,4,737-400,Aircraft
-3.6236284,-28.6963,4,737-400,Aircraft
-4.0250463,-27.793892,5,737-500,Aircraft
-9.99893,-30.650446,5,737-500,Aircraft
-11.964724,-31.44844,5,737-500,Aircraft
-9.949529,-28.818213,5,737-500,Aircraft
-10.094219,-29.238398,5,737-500,Aircraft
-9.964104,-30.407333,5,737-500,Aircraft
-7.9080186,-32.615917,5,737-500,Aircraft
-7.653671,-29.91579,5,737-500,Aircraft
-8.160798,-32.192413,5,737-500,Aircraft
-8.117933,-29.16191,5,737-500,Aircraft
-7.2836895,-31.61056,5,737-500,Aircraft
-12.15114,-30.88845,5,737-500,Aircraft
-10.324396,-25.957335,5,737-500,Aircraft
-9.640512,-33.154987,5,737-500,Aircraft
-8.791392,-28.26652,5,737-500,Aircraft
-3.2756417,-29.43383,5,737-500,Aircraft
-9.039135,-28.692135,5,737-500,Aircraft
-9.9862795,-30.693665,5,737-500,Aircraft
-12.00659,-31.738197,5,737-500,Aircraft
-5.871275,-31.74111,5,737-500,Aircraft
-3.90762,-30.39356,5,737-500,Aircraft
-10.896589,-29.27785,5,737-500,Aircraft
-8.6251545,-31.978146,5,737-500,Aircraft
-6.627264,-32.7713,5,737-500,Aircraft
-11.954028,-29.739677,5,737-500,Aircraft
-10.709751,-26.066069,5,737-500,Aircraft
-10.1624975,-30.81767,5,737-500,Aircraft
-8.854277,-29.58311,5,737-500,Aircraft
-10.564956,-33.566807,5,737-500,Aircraft
-6.631503,-32.811634,5,737-500,Aircraft
-7.0207524,-31.41081,5,737-500,Aircraft
-6.46393,-32.875122,5,737-500,Aircraft
-8.979439,-32.87357,5,737-500,Aircraft
-8.425929,-27.876663,5,737-500,Aircraft
-10.868396,-30.296492,6,737-600,Aircraft
-9.195829,-28.305767,6,737-600,Aircraft
-13.183134,-30.430887,6,737-600,Aircraft
-11.353793,-30.31827,6,737-600,Aircraft
-11.055109,-30.185413,6,737-600,Aircraft
-11.023497,-30.295286,6,737-600,Aircraft
-13.270033,-30.397984,6,737-600,Aircraft
-13.2295885,-30.413418,6,737-600,Aircraft
-11.311127,-30.297169,6,737-600,Aircraft
-5.541657,-31.5821,6,737-600,Aircraft
-6.0134535,-31.752998,6,737-600,Aircraft
-7.5034947,-31.721262,6,737-600,Aircraft
-7.0398264,-31.229664,6,737-600,Aircraft
-11.208993,-30.26375,6,737-600,Aircraft
-10.978699,-30.326431,6,737-600,Aircraft
-4.2171273,-30.126997,6,737-600,Aircraft
-11.991028,-26.428757,6,737-600,Aircraft
-11.050854,-30.306791,6,737-600,Aircraft
-4.180461,-30.362347,6,737-600,Aircraft
-13.18118,-30.424988,6,737-600,Aircraft
-6.9057884,-31.745455,6,737-600,Aircraft
-6.670629,-32.015247,6,737-600,Aircraft
-8.8416605,-32.849716,6,737-600,Aircraft
-6.7054677,-26.12676,6,737-600,Aircraft
-7.054144,-31.596144,6,737-600,Aircraft
-11.1222515,-30.273266,6,737-600,Aircraft
-5.888251,-31.803368,6,737-600,Aircraft
-3.8506525,-28.418333,6,737-600,Aircraft
-8.649607,-31.377739,6,737-600,Aircraft
-11.19329,-30.273058,6,737-600,Aircraft
-13.246367,-30.421753,6,737-600,Aircraft
-10.919057,-30.280468,6,737-600,Aircraft
-7.6366816,-31.807966,6,737-600,Aircraft
-7.7025785,-32.46698,7,737-700,Aircraft
-7.8560004,-27.96311,7,737-700,Aircraft
-7.485594,-29.439651,7,737-700,Aircraft
-10.32602,-29.67245,7,737-700,Aircraft
-7.767708,-28.908247,7,737-700,Aircraft
-7.3674197,-30.82954,7,737-700,Aircraft
-12.561237,-28.289537,7,737-700,Aircraft
-10.32787,-28.647877,7,737-700,Aircraft
-7.0385942,-33.405106,7,737-700,Aircraft
-7.537327,-31.68545,7,737-700,Aircraft
-7.911966,-28.732454,7,737-700,Aircraft
-8.229123,-29.277903,7,737-700,Aircraft
-7.2709656,-28.035534,7,737-700,Aircraft
-7.1885214,-28.879982,7,737-700,Aircraft
-4.8137064,-30.98701,7,737-700,Aircraft
-10.283491,-33.797523,7,737-700,Aircraft
-8.780762,-32.77767,7,737-700,Aircraft
-10.905044,-27.403309,7,737-700,Aircraft
-8.671503,-31.423845,7,737-700,Aircraft
-6.402829,-34.055546,7,737-700,Aircraft
-8.003788,-28.80265,7,737-700,Aircraft
-7.739676,-31.976116,7,737-700,Aircraft
-10.355639,-31.448019,7,737-700,Aircraft
-3.7319014,-28.65995,7,737-700,Aircraft
-10.5713625,-29.60381,7,737-700,Aircraft
-5.645562,-33.46741,7,737-700,Aircraft
-7.241615,-28.831833,7,737-700,Aircraft
-9.615742,-28.417936,7,737-700,Aircraft
-6.602494,-32.550304,7,737-700,Aircraft
-6.7443595,-27.673897,7,737-700,Aircraft
-7.8308873,-28.977901,7,737-700,Aircraft
-7.013712,-31.29123,7,737-700,Aircraft
-6.830041,-29.780422,7,737-700,Aircraft
-10.660845,-27.31789,8,737-800,Aircraft
-10.176527,-28.549025,8,737-800,Aircraft
-6.2451196,-32.458813,8,737-800,Aircraft
-8.454117,-30.134687,8,737-800,Aircraft
-9.523042,-33.207172,8,737-800,Aircraft
-9.608326,-29.917261,8,737-800,Aircraft
-12.525633,-28.333664,8,737-800,Aircraft
-11.250754,-32.879158,8,737-800,Aircraft
-7.4019685,-30.593283,8,737-800,Aircraft
-3.3609223,-29.21941,8,737-800,Aircraft
-8.172639,-29.095291,8,737-800,Aircraft
-7.0288486,-31.53858,8,737-800,Aircraft
-9.511462,-32.187515,8,737-800,Aircraft
-5.5716143,-33.496445,8,737-800,Aircraft
-11.4277525,-32.442013,8,737-800,Aircraft
-10.010286,-28.742527,8,737-800,Aircraft
-9.607092,-30.970688,8,737-800,Aircraft
-10.389245,-31.04059,8,737-800,Aircraft
-11.403373,-28.674242,8,737-800,Aircraft
-10.366374,-31.891857,8,737-800,Aircraft
-7.771394,-32.370884,8,737-800,Aircraft
-5.997151,-29.563095,8,737-800,Aircraft
-10.200231,-27.86408,8,737-800,Aircraft
-9.310531,-33.335052,8,737-800,Aircraft
-6.6923018,-30.861237,8,737-800,Aircraft
-11.222057,-32.439552,8,737-800,Aircraft
-11.999842,-26.41883,8,737-800,Aircraft
-13.214838,-30.40515,8,737-800,Aircraft
-8.59345,-33.69311,8,737-800,Aircraft
-10.436186,-31.619734,8,737-800,Aircraft
-8.591412,-31.989017,8,737-800,Aircraft
-10.323159,-33.79243,8,737-800,Aircraft
-8.323294,-27.8945,8,737-800,Aircraft
-7.8700213,-27.86023,8,737-800,Aircraft
-9.106835,-28.45148,9,737-900,Aircraft
-10.612838,-26.122795,9,737-900,Aircraft
-11.260882,-32.448483,9,737-900,Aircraft
-11.180397,-32.65737,9,737-900,Aircraft
-8.932224,-25.567062,9,737-900,Aircraft
-9.4109125,-34.824627,9,737-900,Aircraft
-8.910958,-25.84574,9,737-900,Aircraft
-8.950925,-25.550291,9,737-900,Aircraft
-9.374336,-34.69068,9,737-900,Aircraft
-8.985699,-25.668745,9,737-900,Aircraft
-10.627921,-26.128775,9,737-900,Aircraft
-8.994601,-25.649988,9,737-900,Aircraft
-6.1263866,-31.727978,9,737-900,Aircraft
-8.94561,-26.062399,9,737-900,Aircraft
-8.94304,-25.675869,9,737-900,Aircraft
-11.789108,-31.357002,9,737-900,Aircraft
-11.299568,-31.572678,9,737-900,Aircraft
-8.761176,-25.580511,9,737-900,Aircraft
-10.71027,-26.290195,9,737-900,Aircraft
-11.197918,-32.420013,9,737-900,Aircraft
-10.362049,-25.87123,9,737-900,Aircraft
-11.319451,-31.269754,9,737-900,Aircraft
-8.931402,-25.640186,9,737-900,Aircraft
-10.57551,-26.002956,9,737-900,Aircraft
-10.690346,-26.159071,9,737-900,Aircraft
-11.169741,-32.639683,9,737-900,Aircraft
-9.4146595,-34.833958,9,737-900,Aircraft
-10.6847925,-26.100706,9,737-900,Aircraft
-9.243617,-25.448654,9,737-900,Aircraft
-10.030526,-29.117556,9,737-900,Aircraft
-9.418662,-34.844383,9,737-900,Aircraft
-10.4481735,-25.870897,9,737-900,Aircraft
-6.175699,-31.723597,9,737-900,Aircraft
-75.26519,-37.630432,13,motorbike,Caltech101
-19.389032,-40.33513,10,off-center face,Caltech101
-4.424368,-17.305939,15,airplane,Caltech101
-73.47549,-38.268982,13,motorbike,Caltech101
-71.24229,-36.77944,13,motorbike,Caltech101
-45.407036,17.340761,17,ant,Caltech101
-4.3133235,20.547953,18,barrel,Caltech101
-73.87172,-38.911594,13,motorbike,Caltech101
-73.600006,-39.009068,13,motorbike,Caltech101
-73.38629,-38.65311,13,motorbike,Caltech101
-73.55102,-39.029976,13,motorbike,Caltech101
0.11440354,-19.068926,15,airplane,Caltech101
-73.1237,-39.678955,13,motorbike,Caltech101
-73.76931,-38.73109,13,motorbike,Caltech101
-3.7152267,-18.975979,15,airplane,Caltech101
-17.799719,-40.00655,10,off-center face,Caltech101
-19.7743,-41.216278,10,off-center face,Caltech101
-2.0445225,-20.620964,15,airplane,Caltech101
-18.330227,-47.664772,11,centered face,Caltech101
-16.639923,-46.06007,10,off-center face,Caltech101
-73.03234,-39.827114,13,motorbike,Caltech101
-0.22432531,-22.479305,15,airplane,Caltech101
-2.7645264,-21.668509,15,airplane,Caltech101
-16.700207,-46.091022,10,off-center face,Caltech101
0.6749771,-21.763927,15,airplane,Caltech101
-17.577984,-49.252575,11,centered face,Caltech101
1.8341663,-21.245855,15,airplane,Caltech101
-5.846966,8.691986,14,accordion,Caltech101
-70.82766,-36.792973,13,motorbike,Caltech101
-71.80311,-36.275906,13,motorbike,Caltech101
0.48211277,-19.728102,15,airplane,Caltech101
-85.345894,44.15238,12,leopard,Caltech101
-20.770617,-38.83767,10,off-center face,Caltech101
-5.829314,8.69144,14,accordion,Caltech101
-85.13118,43.414654,12,leopard,Caltech101
-71.562744,-39.81584,13,motorbike,Caltech101
-1.4497478,-22.001823,15,airplane,Caltech101
-0.6617273,-21.6746,15,airplane,Caltech101
-5.829134,-18.784456,15,airplane,Caltech101
-18.874578,-46.911602,10,off-center face,Caltech101
-73.09641,-38.606045,13,motorbike,Caltech101
-2.4101515,-19.563168,15,airplane,Caltech101
-69.86256,-37.314373,13,motorbike,Caltech101
-72.17736,-36.237736,13,motorbike,Caltech101
-16.745098,-41.365883,11,centered face,Caltech101
-19.018208,-45.992718,10,off-center face,Caltech101
-72.32548,-37.05092,13,motorbike,Caltech101
-69.67877,-37.13455,13,motorbike,Caltech101
-71.95458,-35.9616,13,motorbike,Caltech101
-1.3338864,-20.90427,15,airplane,Caltech101
-1.5509468,-22.011074,15,airplane,Caltech101
-17.574884,-49.319794,10,off-center face,Caltech101
-2.4655437,-22.609709,15,airplane,Caltech101
-4.268238,-17.675488,15,airplane,Caltech101
-70.93741,-39.476093,13,motorbike,Caltech101
0.6375063,-22.80038,15,airplane,Caltech101
-85.781975,44.097702,12,leopard,Caltech101
-1.5015137,-21.192781,15,airplane,Caltech101
1.4951493,-21.75022,15,airplane,Caltech101
-0.54512835,-22.510403,15,airplane,Caltech101
-0.9682474,-22.306252,15,airplane,Caltech101
-70.61628,-35.917587,13,motorbike,Caltech101
-4.4950767,-17.864029,15,airplane,Caltech101
-85.05003,43.602913,12,leopard,Caltech101
-17.577724,-49.28077,10,off-center face,Caltech101
-70.12792,-37.308327,13,motorbike,Caltech101
-18.662674,-40.372128,11,centered face,Caltech101
-19.133684,-46.039032,11,centered face,Caltech101
-20.075827,-41.42532,10,off-center face,Caltech101
-20.824093,-41.476513,10,off-center face,Caltech101
-72.09831,-36.401215,13,motorbike,Caltech101
-19.765589,-46.03106,10,off-center face,Caltech101
-72.28974,-35.54961,13,motorbike,Caltech101
-16.764431,-41.341988,10,off-center face,Caltech101
-16.745476,-41.365444,11,centered face,Caltech101
-17.00361,15.000869,16,anchor,Caltech101
-85.755295,44.22652,12,leopard,Caltech101
-20.451527,-39.08227,10,off-center face,Caltech101
-20.419895,-39.06626,10,off-center face,Caltech101
-85.074776,42.709522,12,leopard,Caltech101
-85.703705,43.86404,12,leopard,Caltech101
-5.5154552,-18.102818,15,airplane,Caltech101
-16.933966,-41.210327,10,off-center face,Caltech101
-72.46091,-35.36017,13,motorbike,Caltech101
1.0581791,-20.40855,15,airplane,Caltech101
1.0475827,-21.152855,15,airplane,Caltech101
-4.385229,20.375443,18,barrel,Caltech101
-1.7690121,-23.385891,15,airplane,Caltech101
0.88654417,-20.934347,15,airplane,Caltech101
-1.8061476,-22.908138,15,airplane,Caltech101
-74.16048,-39.007504,13,motorbike,Caltech101
-17.566526,-49.478004,11,centered face,Caltech101
-72.13307,-35.671364,13,motorbike,Caltech101
-74.975204,-37.558807,13,motorbike,Caltech101
-4.59816,-18.898106,15,airplane,Caltech101
-70.54139,-37.7518,13,motorbike,Caltech101
-85.831856,44.382103,12,leopard,Caltech101
-72.15521,-35.677086,13,motorbike,Caltech101
-85.43553,43.733368,12,leopard,Caltech101
-5.278506,-17.82457,15,airplane,Caltech101
-74.936485,-37.530792,13,motorbike,Caltech101
-85.77385,44.272575,12,leopard,Caltech101
-0.069809966,-18.747488,15,airplane,Caltech101
-75.43807,-37.558716,13,motorbike,Caltech101
-75.91906,-37.489426,13,motorbike,Caltech101
-21.097906,-38.775173,10,off-center face,Caltech101
-1.1886947,-21.742874,15,airplane,Caltech101
-85.665825,44.16865,12,leopard,Caltech101
-70.522285,-36.928295,13,motorbike,Caltech101
0.28058988,-20.514746,15,airplane,Caltech101
-18.694292,-38.30364,11,centered face,Caltech101
-3.7192721,20.888605,18,barrel,Caltech101
-21.40285,-41.454693,11,centered face,Caltech101
-0.17422014,-18.786018,15,airplane,Caltech101
-16.781452,-41.336006,10,off-center face,Caltech101
-21.097252,-38.784325,11,centered face,Caltech101
-21.074425,-38.77398,11,centered face,Caltech101
-21.005787,-38.777184,11,centered face,Caltech101
-17.856579,-40.10479,11,centered face,Caltech101
-69.93173,-37.041332,13,motorbike,Caltech101
-19.903038,-41.08206,10,off-center face,Caltech101
-85.47259,43.768787,12,leopard,Caltech101
0.38805208,-20.028683,15,airplane,Caltech101
-18.742716,27.068258,16,anchor,Caltech101
-73.82485,-38.813103,13,motorbike,Caltech101
-19.051918,-46.031883,11,centered face,Caltech101
-72.380135,-38.07779,13,motorbike,Caltech101
-16.531446,-46.006107,10,off-center face,Caltech101
-18.295858,-47.693253,10,off-center face,Caltech101
-70.797295,-39.36405,13,motorbike,Caltech101
-85.27699,44.087627,12,leopard,Caltech101
-72.03615,-37.387375,13,motorbike,Caltech101
-5.3397565,-17.788416,15,airplane,Caltech101
-19.636461,-41.201504,10,off-center face,Caltech101
-69.31538,-36.856552,13,motorbike,Caltech101
-74.48801,-39.690464,13,motorbike,Caltech101
0.54642445,-20.040836,15,airplane,Caltech101
-21.383593,-41.444912,11,centered face,Caltech101
-73.33419,-39.619446,13,motorbike,Caltech101
-17.146229,-46.51336,11,centered face,Caltech101
1.6335179,-21.257416,15,airplane,Caltech101
1.2674725,-22.084764,15,airplane,Caltech101
-4.9058485,-18.02601,15,airplane,Caltech101
-6.3796134,-18.538395,15,airplane,Caltech101
-75.19628,-36.9387,13,motorbike,Caltech101
-70.08892,-37.093685,13,motorbike,Caltech101
-3.6104982,-17.98011,15,airplane,Caltech101
-18.958519,-46.795036,10,off-center face,Caltech101
-18.36541,-47.70336,11,centered face,Caltech101
-5.9313717,8.726285,14,accordion,Caltech101
-74.14018,-38.40677,13,motorbike,Caltech101
-85.257126,43.41451,12,leopard,Caltech101
-5.5938115,-18.556427,15,airplane,Caltech101
-70.68947,-37.804585,13,motorbike,Caltech101
-3.8400793,-17.967524,15,airplane,Caltech101
-0.41243568,-20.327278,15,airplane,Caltech101
-5.778627,-18.348812,15,airplane,Caltech101
-45.68182,16.95405,17,ant,Caltech101
-18.937908,-46.783188,11,centered face,Caltech101
-5.868735,8.700617,14,accordion,Caltech101
1.1686051,-21.11849,15,airplane,Caltech101
-18.836037,-46.91719,10,off-center face,Caltech101
-18.811895,-46.908253,11,centered face,Caltech101
-85.23153,43.068344,12,leopard,Caltech101
-75.75721,-37.521694,13,motorbike,Caltech101
-2.0775607,-22.899343,15,airplane,Caltech101
-20.369616,-39.756546,10,off-center face,Caltech101
-17.10569,-46.498425,10,off-center face,Caltech101
1.0441166,-21.32891,15,airplane,Caltech101
-19.5877,-45.969395,10,off-center face,Caltech101
-17.800404,-40.03424,10,off-center face,Caltech101
-17.840986,-40.08118,11,centered face,Caltech101
0.6489597,-20.838667,15,airplane,Caltech101
-70.56333,-37.014797,13,motorbike,Caltech101
-19.87134,-41.21788,11,centered face,Caltech101
-17.084867,-46.514393,10,off-center face,Caltech101
0.19034848,-20.41094,15,airplane,Caltech101
-41.31883,23.483713,17,ant,Caltech101
0.049418192,-19.077969,15,airplane,Caltech101
-16.741007,14.4563465,16,anchor,Caltech101
0.63957083,-22.18107,15,airplane,Caltech101
-6.2568293,-18.529387,15,airplane,Caltech101
-71.91638,-35.98064,13,motorbike,Caltech101
-1.698814,-22.465221,15,airplane,Caltech101
-5.881912,8.701979,14,accordion,Caltech101
-85.14906,43.407497,12,leopard,Caltech101
-71.10806,-37.52695,13,motorbike,Caltech101
-5.859359,8.695335,14,accordion,Caltech101
-85.7873,43.46902,12,leopard,Caltech101
-69.911385,-38.67498,13,motorbike,Caltech101
-19.350256,-40.384785,10,off-center face,Caltech101
0.91278774,-21.263895,15,airplane,Caltech101
-20.778025,-41.3172,11,centered face,Caltech101
-20.426607,-39.041817,10,off-center face,Caltech101
-16.790258,-41.34276,11,centered face,Caltech101
-73.564606,-38.576584,13,motorbike,Caltech101
-72.03912,-36.77887,13,motorbike,Caltech101
-2.1304283,-22.163818,15,airplane,Caltech101
-75.83545,-37.47544,13,motorbike,Caltech101
-16.701277,-46.092495,10,off-center face,Caltech101
-16.744162,-46.11327,11,centered face,Caltech101
-2.1336277,-21.02253,15,airplane,Caltech101
-16.756966,14.443402,16,anchor,Caltech101
-5.8900323,8.704551,14,accordion,Caltech101
-1.7911325,-22.646448,15,airplane,Caltech101
-17.569986,-49.479645,10,off-center face,Caltech101
-75.25876,-37.614967,13,motorbike,Caltech101
-20.46355,-39.009285,11,centered face,Caltech101
-2.1151204,-19.736382,15,airplane,Caltech101
0.19640023,-21.606215,15,airplane,Caltech101
-4.343087,20.496859,18,barrel,Caltech101
-85.7116,43.88268,12,leopard,Caltech101
-17.123335,-46.542286,11,centered face,Caltech101
-72.17953,-35.60103,13,motorbike,Caltech101
-73.61185,-37.27788,13,motorbike,Caltech101
1.693041,-20.846106,15,airplane,Caltech101
-22.785013,24.267086,19,bass,Caltech101
0.15557742,-19.089998,15,airplane,Caltech101
-71.88914,-39.901184,13,motorbike,Caltech101
-17.769241,-40.09217,10,off-center face,Caltech101
-1.73752,-21.23814,15,airplane,Caltech101
-75.35846,-37.529808,13,motorbike,Caltech101
-18.700787,-38.316948,11,centered face,Caltech101
-4.178898,-17.8481,15,airplane,Caltech101
-1.283352,-20.86726,15,airplane,Caltech101
-74.986465,-37.675243,13,motorbike,Caltech101
-4.3530097,-17.685549,15,airplane,Caltech101
-71.18351,-37.63928,13,motorbike,Caltech101
-1.63327,-23.3938,15,airplane,Caltech101
-71.06161,-37.636574,13,motorbike,Caltech101
-16.655664,-46.07914,10,off-center face,Caltech101
-18.674164,-38.30144,10,off-center face,Caltech101
-2.0619092,-19.91626,15,airplane,Caltech101
-73.527756,-39.241806,13,motorbike,Caltech101
-16.715073,-41.384155,10,off-center face,Caltech101
-85.4086,44.113503,12,leopard,Caltech101
-17.575424,-49.462708,11,centered face,Caltech101
-85.70111,44.369953,12,leopard,Caltech101
-72.26275,-35.549953,13,motorbike,Caltech101
-19.356592,-40.366528,10,off-center face,Caltech101
