x,y,label,classname,dataset
16.011826,-31.764532,3,airplane,CIFAR10
16.102694,-35.775394,3,airplane,CIFAR10
13.901406,-35.31046,3,airplane,CIFAR10
12.207011,-31.951307,3,airplane,CIFAR10
14.613723,-31.592976,3,airplane,CIFAR10
16.280666,-34.31651,3,airplane,CIFAR10
14.575273,-30.73212,3,airplane,CIFAR10
12.997087,-30.19313,3,airplane,CIFAR10
12.0011215,-34.59578,3,airplane,CIFAR10
15.420495,-33.277912,3,airplane,CIFAR10
16.951622,-36.44279,3,airplane,CIFAR10
17.211628,-35.78636,3,airplane,CIFAR10
16.112806,-28.794535,3,airplane,CIFAR10
18.780544,-32.25796,3,airplane,CIFAR10
16.829893,-34.61753,3,airplane,CIFAR10
13.518451,-31.673573,3,airplane,CIFAR10
16.16674,-29.057814,3,airplane,CIFAR10
14.641506,-34.7731,3,airplane,CIFAR10
17.543512,-35.431873,3,airplane,CIFAR10
15.15208,-30.356506,3,airplane,CIFAR10
15.390027,-29.302124,3,airplane,CIFAR10
15.840429,-34.312244,3,airplane,CIFAR10
13.03666,-35.029198,3,airplane,CIFAR10
16.430494,-32.207382,3,airplane,CIFAR10
16.479948,-29.22827,3,airplane,CIFAR10
15.964027,-34.174263,3,airplane,CIFAR10
16.78087,-30.794365,3,airplane,CIFAR10
13.022087,-35.111656,3,airplane,CIFAR10
15.5413475,-36.842632,3,airplane,CIFAR10
14.374335,-32.374084,3,airplane,CIFAR10
18.144808,-32.533333,3,airplane,CIFAR10
13.960113,-29.060925,3,airplane,CIFAR10
15.137641,-32.596844,3,airplane,CIFAR10
14.287368,-30.078537,3,airplane,CIFAR10
13.53953,-33.93482,3,airplane,CIFAR10
14.191925,-35.898724,3,airplane,CIFAR10
14.431022,-34.163677,3,airplane,CIFAR10
13.24491,-30.786194,3,airplane,CIFAR10
15.164078,-31.346336,3,airplane,CIFAR10
14.162521,-36.288887,3,airplane,CIFAR10
14.825767,-34.661385,3,airplane,CIFAR10
16.286402,-29.616724,3,airplane,CIFAR10
11.922477,-34.56233,3,airplane,CIFAR10
16.454395,-32.99563,3,airplane,CIFAR10
17.739468,-33.8536,3,airplane,CIFAR10
12.963556,-32.01907,3,airplane,CIFAR10
14.75607,-33.52452,3,airplane,CIFAR10
15.201594,-35.518818,3,airplane,CIFAR10
13.788788,-31.118402,3,airplane,CIFAR10
16.793613,-35.31744,3,airplane,CIFAR10
16.979525,-32.1625,3,airplane,CIFAR10
15.263216,-32.26698,3,airplane,CIFAR10
22.158438,-24.776152,4,apple,CIFAR100
21.566973,-24.69549,4,apple,CIFAR100
21.991714,-24.49564,4,apple,CIFAR100
21.424793,-25.239965,4,apple,CIFAR100
22.079313,-24.613586,4,apple,CIFAR100
21.95359,-24.590668,4,apple,CIFAR100
21.739468,-24.726513,4,apple,CIFAR100
18.887312,-11.061148,5,banded,DTD
19.453016,-10.739506,5,banded,DTD
17.890085,-12.864826,5,banded,DTD
15.064427,-13.840173,5,banded,DTD
21.020035,-12.269936,5,banded,DTD
18.529589,-11.201793,5,banded,DTD
19.700766,-11.459015,5,banded,DTD
18.53673,-10.472075,5,banded,DTD
18.003325,-13.412227,5,banded,DTD
15.788118,-12.669106,5,banded,DTD
17.08153,-12.729707,5,banded,DTD
19.277988,-10.85192,5,banded,DTD
20.33248,-11.703276,5,banded,DTD
19.171768,-11.751727,5,banded,DTD
17.772762,-12.827879,5,banded,DTD
18.840218,-10.715231,5,banded,DTD
20.190845,-11.180075,5,banded,DTD
19.39809,-9.909344,5,banded,DTD
17.750551,-10.384721,5,banded,DTD
18.59005,-10.482403,5,banded,DTD
13.997483,-11.200857,5,banded,DTD
14.576009,-9.668329,5,banded,DTD
15.1425905,-9.777161,5,banded,DTD
16.650272,-10.937143,5,banded,DTD
14.33788,-10.176817,5,banded,DTD
14.611435,-10.21807,5,banded,DTD
14.433488,-10.821497,5,banded,DTD
15.733005,-9.76705,5,banded,DTD
13.694611,-10.351727,5,banded,DTD
14.667787,-13.982049,5,banded,DTD
16.336338,-11.006506,5,banded,DTD
15.210889,-11.863978,5,banded,DTD
13.55521,-10.611077,5,banded,DTD
14.801463,-12.657207,5,banded,DTD
14.174561,-9.980201,5,banded,DTD
15.8607645,-9.623248,5,banded,DTD
14.885629,-10.156448,5,banded,DTD
19.743105,-10.506046,5,banded,DTD
16.503975,-12.23602,5,banded,DTD
17.48648,-11.356087,5,banded,DTD
7.5472937,-19.590923,6,annual crop land,EuroSAT
3.9402742,-20.364727,6,annual crop land,EuroSAT
8.092034,-18.912434,6,annual crop land,EuroSAT
8.234406,-19.920427,6,annual crop land,EuroSAT
9.451308,-20.304398,6,annual crop land,EuroSAT
8.503348,-17.738176,6,annual crop land,EuroSAT
5.87009,-21.017681,6,annual crop land,EuroSAT
8.843953,-20.899052,6,annual crop land,EuroSAT
3.827998,-21.406614,6,annual crop land,EuroSAT
9.285237,-18.858326,6,annual crop land,EuroSAT
7.1941023,-19.464405,6,annual crop land,EuroSAT
8.491663,-17.244062,6,annual crop land,EuroSAT
7.7404532,-20.518427,6,annual crop land,EuroSAT
8.391044,-20.6702,6,annual crop land,EuroSAT
7.6870728,-21.535639,6,annual crop land,EuroSAT
6.287255,-20.532698,6,annual crop land,EuroSAT
10.025885,-19.756407,6,annual crop land,EuroSAT
9.619335,-17.111244,6,annual crop land,EuroSAT
11.108584,-18.660276,6,annual crop land,EuroSAT
7.080695,-17.919287,6,annual crop land,EuroSAT
4.761647,-22.57441,6,annual crop land,EuroSAT
2.9131496,-21.423218,6,annual crop land,EuroSAT
4.473747,-21.407148,6,annual crop land,EuroSAT
8.567981,-18.864782,6,annual crop land,EuroSAT
4.5863476,-18.803364,6,annual crop land,EuroSAT
8.968949,-19.986973,6,annual crop land,EuroSAT
3.7944279,-22.338388,6,annual crop land,EuroSAT
9.606437,-21.064888,6,annual crop land,EuroSAT
10.8644905,-17.668972,6,annual crop land,EuroSAT
3.0436685,-22.327953,6,annual crop land,EuroSAT
9.12379,-19.988503,6,annual crop land,EuroSAT
6.2134495,-21.045029,6,annual crop land,EuroSAT
9.766997,-18.337038,6,annual crop land,EuroSAT
6.757457,-19.130692,6,annual crop land,EuroSAT
10.835324,-20.104216,6,annual crop land,EuroSAT
2.9088106,-22.153864,6,annual crop land,EuroSAT
5.2574,-20.34157,6,annual crop land,EuroSAT
5.821219,-18.564323,6,annual crop land,EuroSAT
10.509257,-18.978931,6,annual crop land,EuroSAT
4.8074207,-21.591473,6,annual crop land,EuroSAT
9.753197,-21.93911,6,annual crop land,EuroSAT
7.8168488,-18.51902,6,annual crop land,EuroSAT
9.227071,-19.268026,6,annual crop land,EuroSAT
11.441087,-20.992847,6,annual crop land,EuroSAT
7.2491803,-20.587702,6,annual crop land,EuroSAT
10.9894,-20.122515,6,annual crop land,EuroSAT
9.521866,-20.653313,6,annual crop land,EuroSAT
10.1623125,-20.49021,6,annual crop land,EuroSAT
4.7246914,-20.727869,6,annual crop land,EuroSAT
5.953829,-19.988678,6,annual crop land,EuroSAT
10.076012,-19.355263,6,annual crop land,EuroSAT
4.4335957,-19.733746,6,annual crop land,EuroSAT
9.888022,-21.039791,6,annual crop land,EuroSAT
4.193168,-21.782272,6,annual crop land,EuroSAT
4.120335,-21.10946,6,annual crop land,EuroSAT
3.7984262,-20.93,6,annual crop land,EuroSAT
6.54079,-18.466005,6,annual crop land,EuroSAT
5.018692,-20.605518,6,annual crop land,EuroSAT
10.90865,-21.580166,6,annual crop land,EuroSAT
8.995317,-17.318363,6,annual crop land,EuroSAT
2.3666055,-2.419048,7,pink primrose,Flowers
2.685385,-2.619854,7,pink primrose,Flowers
2.9099076,-1.9719914,7,pink primrose,Flowers
3.3871713,-2.9666345,7,pink primrose,Flowers
3.197221,-2.6709073,7,pink primrose,Flowers
3.3358884,-3.181715,7,pink primrose,Flowers
4.042241,-3.3742483,7,pink primrose,Flowers
3.5186775,-3.6879857,7,pink primrose,Flowers
2.7632358,-2.7138054,7,pink primrose,Flowers
2.5029445,-3.3144732,7,pink primrose,Flowers
3.8269205,-2.1343184,7,pink primrose,Flowers
3.0723772,-3.822774,7,pink primrose,Flowers
3.5925171,-2.8849776,7,pink primrose,Flowers
3.7925222,-1.9393225,7,pink primrose,Flowers
2.4689705,-1.3781513,7,pink primrose,Flowers
1.8000121,-2.2812204,7,pink primrose,Flowers
2.2694843,-2.855135,7,pink primrose,Flowers
2.2379794,-3.1768134,7,pink primrose,Flowers
2.7323062,-3.5297031,7,pink primrose,Flowers
2.5206566,-1.6591572,7,pink primrose,Flowers
25.223154,-21.524054,9,0 - zero,MNIST
24.94424,-18.786247,9,0 - zero,MNIST
27.483532,-19.26914,9,0 - zero,MNIST
25.273005,-22.021133,9,0 - zero,MNIST
26.626501,-20.303867,9,0 - zero,MNIST
24.920925,-19.188223,9,0 - zero,MNIST
24.007515,-18.622124,9,0 - zero,MNIST
26.087225,-20.642986,9,0 - zero,MNIST
26.289053,-19.227371,9,0 - zero,MNIST
23.897017,-21.729103,9,0 - zero,MNIST
26.08406,-18.044386,9,0 - zero,MNIST
26.133724,-18.771532,9,0 - zero,MNIST
27.367762,-19.494316,9,0 - zero,MNIST
24.87664,-20.502096,9,0 - zero,MNIST
24.291262,-19.794088,9,0 - zero,MNIST
24.831024,-20.093605,9,0 - zero,MNIST
24.076857,-20.341074,9,0 - zero,MNIST
26.96692,-17.702036,9,0 - zero,MNIST
25.687033,-20.794994,9,0 - zero,MNIST
23.453451,-20.84823,9,0 - zero,MNIST
26.416935,-20.701921,9,0 - zero,MNIST
25.708189,-19.697926,9,0 - zero,MNIST
24.401648,-21.169415,9,0 - zero,MNIST
23.581121,-18.362894,9,0 - zero,MNIST
24.009367,-17.70846,9,0 - zero,MNIST
26.676409,-21.889244,9,0 - zero,MNIST
26.890732,-18.755407,9,0 - zero,MNIST
22.895119,-19.79136,9,0 - zero,MNIST
25.63708,-20.18165,9,0 - zero,MNIST
23.81766,-19.921188,9,0 - zero,MNIST
25.68084,-18.322796,9,0 - zero,MNIST
23.62915,-18.915205,9,0 - zero,MNIST
24.675007,-17.319344,9,0 - zero,MNIST
26.554476,-21.022194,9,0 - zero,MNIST
26.339392,-19.431345,9,0 - zero,MNIST
25.825575,-21.870043,9,0 - zero,MNIST
26.842464,-19.933294,9,0 - zero,MNIST
26.482176,-17.550129,9,0 - zero,MNIST
24.984062,-19.265285,9,0 - zero,MNIST
25.637394,-19.159836,9,0 - zero,MNIST
22.837402,-19.283287,9,0 - zero,MNIST
24.094042,-19.361511,9,0 - zero,MNIST
38.933727,10.432364,10,Abyssinian,OxfordPet
39.38817,12.478538,10,Abyssinian,OxfordPet
38.195686,12.602885,10,Abyssinian,OxfordPet
40.477375,11.47513,10,Abyssinian,OxfordPet
35.910717,15.123393,10,Abyssinian,OxfordPet
33.50692,10.422232,10,Abyssinian,OxfordPet
34.67823,19.721935,10,Abyssinian,OxfordPet
37.788334,10.944664,10,Abyssinian,OxfordPet
39.237778,10.993332,10,Abyssinian,OxfordPet
38.91825,12.522809,10,Abyssinian,OxfordPet
32.151505,10.591373,10,Abyssinian,OxfordPet
37.582466,14.05501,10,Abyssinian,OxfordPet
35.895702,15.554749,10,Abyssinian,OxfordPet
39.15061,12.654233,10,Abyssinian,OxfordPet
32.210533,12.197169,10,Abyssinian,OxfordPet
31.813917,16.694897,10,Abyssinian,OxfordPet
37.457203,11.335196,10,Abyssinian,OxfordPet
37.752396,11.941311,10,Abyssinian,OxfordPet
37.885597,13.326691,10,Abyssinian,OxfordPet
37.763092,13.295229,10,Abyssinian,OxfordPet
32.326782,10.663923,10,Abyssinian,OxfordPet
37.662975,15.307535,10,Abyssinian,OxfordPet
35.96319,17.512167,10,Abyssinian,OxfordPet
38.843407,16.722347,10,Abyssinian,OxfordPet
39.09932,13.423053,10,Abyssinian,OxfordPet
36.253845,19.021963,10,Abyssinian,OxfordPet
35.688023,13.866483,10,Abyssinian,OxfordPet
34.103355,11.877163,10,Abyssinian,OxfordPet
38.579388,11.027935,10,Abyssinian,OxfordPet
39.20414,14.014683,10,Abyssinian,OxfordPet
36.56433,20.715685,10,Abyssinian,OxfordPet
34.85699,13.521516,10,Abyssinian,OxfordPet
38.021835,17.415466,10,Abyssinian,OxfordPet
41.365784,14.850046,10,Abyssinian,OxfordPet
37.196312,21.235313,10,Abyssinian,OxfordPet
30.960897,13.790375,10,Abyssinian,OxfordPet
34.109776,11.028725,10,Abyssinian,OxfordPet
36.7292,20.102531,10,Abyssinian,OxfordPet
34.5339,18.032394,10,Abyssinian,OxfordPet
34.913776,13.143942,10,Abyssinian,OxfordPet
36.79196,19.431246,10,Abyssinian,OxfordPet
37.380035,19.32611,10,Abyssinian,OxfordPet
33.13169,16.799963,10,Abyssinian,OxfordPet
33.541794,12.58334,10,Abyssinian,OxfordPet
36.957726,18.661095,10,Abyssinian,OxfordPet
33.739834,13.388134,10,Abyssinian,OxfordPet
34.6636,14.89958,10,Abyssinian,OxfordPet
32.951122,12.352897,10,Abyssinian,OxfordPet
36.918655,13.327908,10,Abyssinian,OxfordPet
33.108353,14.3030405,10,Abyssinian,OxfordPet
32.683964,13.537123,10,Abyssinian,OxfordPet
35.996082,15.168961,10,Abyssinian,OxfordPet
37.37204,19.331226,10,Abyssinian,OxfordPet
36.78744,10.140689,10,Abyssinian,OxfordPet
33.393982,14.452329,10,Abyssinian,OxfordPet
37.180813,15.636419,10,Abyssinian,OxfordPet
33.071766,13.826792,10,Abyssinian,OxfordPet
35.30142,17.724327,10,Abyssinian,OxfordPet
33.237915,15.2649,10,Abyssinian,OxfordPet
33.88991,18.488361,10,Abyssinian,OxfordPet
37.695774,20.512733,10,Abyssinian,OxfordPet
37.1875,18.55089,10,Abyssinian,OxfordPet
38.208313,20.613401,10,Abyssinian,OxfordPet
33.21815,14.41269,10,Abyssinian,OxfordPet
34.995144,14.005547,10,Abyssinian,OxfordPet
35.101345,14.635461,10,Abyssinian,OxfordPet
33.29674,12.820461,10,Abyssinian,OxfordPet
35.757767,20.662115,10,Abyssinian,OxfordPet
33.991436,14.679934,10,Abyssinian,OxfordPet
37.632275,20.94408,10,Abyssinian,OxfordPet
35.262363,13.855008,10,Abyssinian,OxfordPet
39.729477,11.577285,10,Abyssinian,OxfordPet
41.394535,14.83748,10,Abyssinian,OxfordPet
35.80494,12.358572,10,Abyssinian,OxfordPet
37.53677,18.119623,10,Abyssinian,OxfordPet
34.431812,18.127493,10,Abyssinian,OxfordPet
39.808475,18.713316,10,Abyssinian,OxfordPet
36.199776,19.03243,10,Abyssinian,OxfordPet
35.83058,12.948415,10,Abyssinian,OxfordPet
35.927444,17.185232,10,Abyssinian,OxfordPet
38.773518,19.8293,10,Abyssinian,OxfordPet
31.905201,15.149223,10,Abyssinian,OxfordPet
38.442966,18.368431,10,Abyssinian,OxfordPet
37.28382,15.913273,10,Abyssinian,OxfordPet
35.70535,12.065082,10,Abyssinian,OxfordPet
35.0808,11.724777,10,Abyssinian,OxfordPet
35.157597,14.973407,10,Abyssinian,OxfordPet
36.284657,13.774648,10,Abyssinian,OxfordPet
38.487682,11.532285,10,Abyssinian,OxfordPet
37.06557,12.357746,10,Abyssinian,OxfordPet
35.79604,10.891449,10,Abyssinian,OxfordPet
35.503685,9.622256,10,Abyssinian,OxfordPet
35.806786,10.566965,10,Abyssinian,OxfordPet
37.542255,9.7159815,10,Abyssinian,OxfordPet
37.60871,9.204633,10,Abyssinian,OxfordPet
36.51866,14.186066,10,Abyssinian,OxfordPet
34.245186,16.2041,10,Abyssinian,OxfordPet
38.51989,19.912237,10,Abyssinian,OxfordPet
-22.317842,-0.1235982,11,tench,ImageNet
-33.17658,0.47535986,11,tench,ImageNet
-48.411602,-3.4033773,11,tench,ImageNet
-42.238033,-8.62694,11,tench,ImageNet
-30.235739,-0.9547807,11,tench,ImageNet
-32.20098,-0.28712335,11,tench,ImageNet
-44.46403,-14.275736,11,tench,ImageNet
-48.850624,-10.016002,11,tench,ImageNet
-48.877895,-8.633183,11,tench,ImageNet
-46.300667,-10.387745,11,tench,ImageNet
-18.438887,4.9159355,11,tench,ImageNet
-45.56092,-5.866076,11,tench,ImageNet
-40.46177,-12.177903,11,tench,ImageNet
-38.749443,-8.798345,11,tench,ImageNet
-49.10134,-9.066782,11,tench,ImageNet
-26.197874,1.5057784,11,tench,ImageNet
-30.380804,1.1162705,11,tench,ImageNet
-29.375536,2.3167531,11,tench,ImageNet
-43.610126,-10.409021,11,tench,ImageNet
-43.33191,-4.7736025,11,tench,ImageNet
-36.535805,-6.379905,11,tench,ImageNet
-32.657654,3.1004171,11,tench,ImageNet
-31.121521,-0.083410464,11,tench,ImageNet
-36.846283,-2.2964246,11,tench,ImageNet
-43.024303,-10.1559515,11,tench,ImageNet
-50.238228,-7.1716094,11,tench,ImageNet
-31.584396,4.352057,11,tench,ImageNet
-26.288605,4.6699038,11,tench,ImageNet
-32.12666,-2.4178998,11,tench,ImageNet
-41.113018,-0.27737626,11,tench,ImageNet
-29.319168,1.5367293,11,tench,ImageNet
-40.64839,-3.0398462,11,tench,ImageNet
-35.331154,-9.554845,11,tench,ImageNet
-28.422508,0.96961796,11,tench,ImageNet
-30.768167,5.014016,11,tench,ImageNet
-34.243965,2.6578183,11,tench,ImageNet
-25.584448,5.6304083,11,tench,ImageNet
-32.48777,0.98782694,11,tench,ImageNet
-27.712559,2.5097373,11,tench,ImageNet
-44.186523,-6.774693,11,tench,ImageNet
-39.831886,-5.8229346,11,tench,ImageNet
-43.850136,-12.558716,11,tench,ImageNet
-47.470615,-4.3063874,11,tench,ImageNet
-38.81294,-14.06318,11,tench,ImageNet
-42.387154,-7.503434,11,tench,ImageNet
-41.26061,-8.295531,11,tench,ImageNet
-29.520731,-0.1922735,11,tench,ImageNet
-41.427166,-11.495674,11,tench,ImageNet
-49.67514,-8.440315,11,tench,ImageNet
-40.31288,-10.477866,11,tench,ImageNet
-16.489058,-5.1757803,12,stingray,ImageNetA
-16.57362,-4.1364627,12,stingray,ImageNetA
-13.617971,-3.5372572,12,stingray,ImageNetA
-15.53172,-3.686686,12,stingray,ImageNetA
-13.97555,-7.467092,12,stingray,ImageNetA
-14.585483,-5.3003893,12,stingray,ImageNetA
-14.4819765,-7.8955355,12,stingray,ImageNetA
-13.500417,-7.0708222,12,stingray,ImageNetA
-13.520837,-3.361512,12,stingray,ImageNetA
-14.835206,-2.735189,12,stingray,ImageNetA
-16.629555,-9.995762,12,stingray,ImageNetA
-18.795563,-4.2980933,12,stingray,ImageNetA
-14.036185,-8.050873,12,stingray,ImageNetA
-8.814013,-7.696941,12,stingray,ImageNetA
-15.883941,-6.2775626,12,stingray,ImageNetA
-8.9866495,-3.952535,12,stingray,ImageNetA
-16.842503,-2.9058096,12,stingray,ImageNetA
-8.819753,-4.63562,12,stingray,ImageNetA
-15.106938,-2.9028401,12,stingray,ImageNetA
-10.931025,-3.8390381,12,stingray,ImageNetA
-8.956726,-4.5250354,12,stingray,ImageNetA
-12.038695,-1.3175998,12,stingray,ImageNetA
-14.334333,-2.5051255,12,stingray,ImageNetA
-11.767221,-0.9723721,12,stingray,ImageNetA
-13.534507,-8.430386,12,stingray,ImageNetA
-17.239676,-4.0575714,12,stingray,ImageNetA
-30.432041,-3.8810887,12,stingray,ImageNetA
-15.353193,-2.2660966,12,stingray,ImageNetA
-8.547764,-8.809715,12,stingray,ImageNetA
-15.592039,-8.955862,12,stingray,ImageNetA
-14.71481,-4.204247,12,stingray,ImageNetA
-11.063657,-3.4714477,12,stingray,ImageNetA
-14.907276,-4.8092685,12,stingray,ImageNetA
-14.217327,-4.4015107,12,stingray,ImageNetA
-13.553713,-7.748222,12,stingray,ImageNetA
-13.329351,-10.321019,12,stingray,ImageNetA
12.845927,-18.444227,12,stingray,ImageNetA
-17.302748,-3.552184,12,stingray,ImageNetA
-9.343628,-6.9739633,12,stingray,ImageNetA
-8.454614,-8.724874,12,stingray,ImageNetA
-21.12566,-2.4232738,12,stingray,ImageNetA
-16.261703,-6.768068,12,stingray,ImageNetA
-13.420848,-5.2711034,12,stingray,ImageNetA
-17.59305,-8.274696,12,stingray,ImageNetA
-18.580544,-8.070108,12,stingray,ImageNetA
-14.465351,-5.638719,12,stingray,ImageNetA
-14.521334,-10.026191,12,stingray,ImageNetA
-10.231635,-6.673721,12,stingray,ImageNetA
-16.487783,-6.8005447,12,stingray,ImageNetA
-13.719954,-7.608558,12,stingray,ImageNetA
-9.923171,-7.5430603,12,stingray,ImageNetA
-15.346918,-7.571432,12,stingray,ImageNetA
-16.799685,-3.9055545,12,stingray,ImageNetA
-16.358814,-7.891219,12,stingray,ImageNetA
-15.158573,-9.739004,12,stingray,ImageNetA
-13.415673,-9.0868225,12,stingray,ImageNetA
-13.690719,-8.152442,12,stingray,ImageNetA
-10.3215685,-7.9148636,12,stingray,ImageNetA
-9.771561,-7.430204,12,stingray,ImageNetA
-17.667456,-8.313547,12,stingray,ImageNetA
-8.551222,-8.522893,12,stingray,ImageNetA
-12.899253,-8.184463,12,stingray,ImageNetA
-14.338529,-9.5852585,12,stingray,ImageNetA
-15.493826,-9.387085,12,stingray,ImageNetA
-12.9290905,-6.6320834,12,stingray,ImageNetA
-14.701032,-10.095101,12,stingray,ImageNetA
-8.8117895,-8.68988,12,stingray,ImageNetA
-15.612164,-5.80349,12,stingray,ImageNetA
-13.798422,-9.268242,12,stingray,ImageNetA
-8.4573145,-8.218124,12,stingray,ImageNetA
-10.47004,-7.756092,12,stingray,ImageNetA
-9.594359,-8.815124,12,stingray,ImageNetA
-15.528887,-10.20213,12,stingray,ImageNetA
-15.371983,-10.230061,12,stingray,ImageNetA
-17.230082,-8.3484,12,stingray,ImageNetA
-11.650193,-8.12421,12,stingray,ImageNetA
-7.126996,18.752356,13,goldfish,ImageNetR
1.9970932,17.620024,13,goldfish,ImageNetR
-1.3616208,27.193794,13,goldfish,ImageNetR
-0.6946257,24.599773,13,goldfish,ImageNetR
3.5528965,20.753466,13,goldfish,ImageNetR
-5.9794917,28.510801,13,goldfish,ImageNetR
4.6128855,13.290291,13,goldfish,ImageNetR
-0.69243294,20.212818,13,goldfish,ImageNetR
-10.929816,21.79072,13,goldfish,ImageNetR
-6.004993,26.588263,13,goldfish,ImageNetR
-1.8663476,21.357506,13,goldfish,ImageNetR
5.5478234,33.660847,13,goldfish,ImageNetR
2.0490575,17.346216,13,goldfish,ImageNetR
2.7312236,27.824972,13,goldfish,ImageNetR
1.1846292,30.306135,13,goldfish,ImageNetR
-0.23517573,26.169779,13,goldfish,ImageNetR
0.48611465,29.485723,13,goldfish,ImageNetR
3.0018692,26.754875,13,goldfish,ImageNetR
3.5512693,28.35803,13,goldfish,ImageNetR
2.0247695,26.298763,13,goldfish,ImageNetR
-0.63147485,29.675747,13,goldfish,ImageNetR
2.4443738,27.948732,13,goldfish,ImageNetR
4.3285103,27.448729,13,goldfish,ImageNetR
-0.8506577,21.900497,13,goldfish,ImageNetR
-1.495482,13.805105,13,goldfish,ImageNetR
0.9139051,25.156622,13,goldfish,ImageNetR
1.122199,30.236948,13,goldfish,ImageNetR
0.7417016,13.388305,13,goldfish,ImageNetR
-10.317417,23.610645,13,goldfish,ImageNetR
-0.29363874,26.201773,13,goldfish,ImageNetR
-5.1541405,25.165741,13,goldfish,ImageNetR
3.5024107,29.610552,13,goldfish,ImageNetR
-9.165345,23.220854,13,goldfish,ImageNetR
3.9740257,17.596462,13,goldfish,ImageNetR
2.4222014,28.98084,13,goldfish,ImageNetR
3.4857378,26.878622,13,goldfish,ImageNetR
