x,y,z,label,classname,dataset
10.582649,-1.9897113,7.336818,5,banded,DTD
11.480031,0.4106435,7.3887806,5,banded,DTD
10.008533,0.76805,8.8099165,5,banded,DTD
10.370791,-0.39081252,8.054694,5,banded,DTD
6.8426194,-1.5766342,9.414219,5,banded,DTD
7.910676,-0.8871409,9.961339,5,banded,DTD
7.7749877,-1.4884559,10.9462185,5,banded,DTD
7.7359724,-1.6950637,8.733593,5,banded,DTD
7.7366304,-1.7438353,10.114949,5,banded,DTD
8.499791,-1.3952208,10.14545,5,banded,DTD
7.176562,-1.9019445,9.267997,5,banded,DTD
7.9045124,-1.6540896,8.474453,5,banded,DTD
8.353637,-2.5070426,10.624455,5,banded,DTD
10.652819,-2.2202752,11.341758,5,banded,DTD
8.977908,-0.21385942,9.89443,5,banded,DTD
9.241516,-2.510337,9.739841,5,banded,DTD
7.4925804,-2.566099,9.9886265,5,banded,DTD
9.921481,-3.1684213,9.017446,5,banded,DTD
7.79893,-1.6269122,10.428137,5,banded,DTD
8.940979,-1.3986478,10.941606,5,banded,DTD
8.52109,-1.5167639,10.3170805,5,banded,DTD
9.897828,-1.0982163,9.098184,5,banded,DTD
10.466317,-1.1028291,10.048311,5,banded,DTD
10.328105,-0.43050122,10.386856,5,banded,DTD
1.2606256,-8.0413885,8.270187,6,annual crop land,EuroSAT
0.110517986,-6.675646,9.813601,6,annual crop land,EuroSAT
3.0100083,-6.690992,6.467788,6,annual crop land,EuroSAT
3.704737,-7.4524565,7.716268,6,annual crop land,EuroSAT
1.6298338,-5.497183,7.437815,6,annual crop land,EuroSAT
5.56632,-6.3122225,5.861303,6,annual crop land,EuroSAT
2.8481205,-8.109722,8.20212,6,annual crop land,EuroSAT
4.803632,-7.8969297,6.7311306,6,annual crop land,EuroSAT
0.2511118,-7.726603,9.221882,6,annual crop land,EuroSAT
2.743325,-7.6831784,6.26377,6,annual crop land,EuroSAT
1.0813917,-6.0225296,8.355023,6,annual crop land,EuroSAT
5.083748,-5.535327,6.237347,6,annual crop land,EuroSAT
1.5784298,-5.78292,7.665795,6,annual crop land,EuroSAT
4.687487,-8.09091,7.863436,6,annual crop land,EuroSAT
2.593088,-7.0854974,8.799623,6,annual crop land,EuroSAT
2.4749007,-6.4321866,7.736005,6,annual crop land,EuroSAT
3.809538,-7.3540964,5.7238545,6,annual crop land,EuroSAT
4.514877,-5.6898036,5.073174,6,annual crop land,EuroSAT
3.415214,-6.8272977,5.005736,6,annual crop land,EuroSAT
1.4016389,-9.0773325,7.724883,6,annual crop land,EuroSAT
1.376177,-9.115103,6.9847393,6,annual crop land,EuroSAT
-0.9795025,-6.942235,9.933963,6,annual crop land,EuroSAT
0.9882746,-8.0507,9.584921,6,annual crop land,EuroSAT
4.569402,-6.632107,5.766346,6,annual crop land,EuroSAT
1.6966203,-6.511048,9.488489,6,annual crop land,EuroSAT
4.0803304,-7.090011,6.534789,6,annual crop land,EuroSAT
-0.73747027,-7.828144,8.761752,6,annual crop land,EuroSAT
5.482195,-7.7252436,5.157854,6,annual crop land,EuroSAT
3.1994593,-5.2163696,5.600073,6,annual crop land,EuroSAT
0.113985464,-5.1788116,8.976783,6,annual crop land,EuroSAT
4.657037,-7.3685083,7.425568,6,annual crop land,EuroSAT
2.354191,-7.359957,8.330645,6,annual crop land,EuroSAT
4.802835,-6.6158147,7.479825,6,annual crop land,EuroSAT
0.9741023,-6.908759,9.793955,6,annual crop land,EuroSAT
6.317827,-6.6631255,6.979354,6,annual crop land,EuroSAT
-0.54285264,-6.0736346,8.703531,6,annual crop land,EuroSAT
0.2074892,-7.7521443,8.389677,6,annual crop land,EuroSAT
0.814522,-7.9281483,7.1496744,6,annual crop land,EuroSAT
1.7325858,-7.721005,7.393238,6,annual crop land,EuroSAT
0.40705237,-6.666401,8.665375,6,annual crop land,EuroSAT
4.6132097,-8.721329,6.0773964,6,annual crop land,EuroSAT
4.367847,-6.4001474,6.852933,6,annual crop land,EuroSAT
4.1786633,-7.02387,6.541378,6,annual crop land,EuroSAT
6.695002,-7.809208,7.3003726,6,annual crop land,EuroSAT
0.94621086,-6.9121337,7.6896663,6,annual crop land,EuroSAT
5.905353,-7.0943446,4.51366,6,annual crop land,EuroSAT
5.06166,-7.631835,5.6829185,6,annual crop land,EuroSAT
5.659414,-7.26323,6.6659455,6,annual crop land,EuroSAT
1.0567329,-7.9309287,8.725822,6,annual crop land,EuroSAT
1.3498679,-7.355705,6.6795225,6,annual crop land,EuroSAT
2.1603606,-6.1328197,6.1431284,6,annual crop land,EuroSAT
3.852669,-5.748104,7.352412,6,annual crop land,EuroSAT
5.5582747,-7.7152376,5.869823,6,annual crop land,EuroSAT
-0.07134807,-6.8015447,8.242023,6,annual crop land,EuroSAT
-0.19535927,-7.7773805,9.442127,6,annual crop land,EuroSAT
0.30730984,-7.368006,9.800592,6,annual crop land,EuroSAT
2.1478393,-8.865031,8.97047,6,annual crop land,EuroSAT
0.58695406,-8.420944,8.882628,6,annual crop land,EuroSAT
6.493182,-7.9943094,5.969742,6,annual crop land,EuroSAT
5.7410975,-5.7444143,5.5879025,6,annual crop land,EuroSAT
-9.794443,4.552213,-9.178322,7,pink primrose,Flowers
-9.015927,4.325453,-9.208485,7,pink primrose,Flowers
-9.88932,5.1888123,-9.0936165,7,pink primrose,Flowers
-9.389393,5.1434155,-10.148598,7,pink primrose,Flowers
-8.606034,5.2805877,-9.874929,7,pink primrose,Flowers
-8.859458,4.1140366,-10.148425,7,pink primrose,Flowers
-9.124938,4.8016753,-10.891673,7,pink primrose,Flowers
-9.755365,4.687368,-10.563383,7,pink primrose,Flowers
-8.683312,5.0372567,-9.094293,7,pink primrose,Flowers
-8.1426525,5.0554805,-9.336367,7,pink primrose,Flowers
-9.521437,6.0312066,-9.724707,7,pink primrose,Flowers
-9.581725,4.03524,-10.178916,7,pink primrose,Flowers
-8.5379925,4.7057867,-10.3712635,7,pink primrose,Flowers
-9.011469,6.26097,-9.746822,7,pink primrose,Flowers
-9.316796,5.329786,-8.05426,7,pink primrose,Flowers
-9.869859,3.860322,-9.142184,7,pink primrose,Flowers
-8.922525,4.415844,-8.975071,7,pink primrose,Flowers
-8.362654,4.2566285,-9.113238,7,pink primrose,Flowers
-8.271347,4.130123,-9.946652,7,pink primrose,Flowers
-9.326054,5.5797815,-8.406826,7,pink primrose,Flowers
13.505847,-2.128579,-1.6748446,9,0 - zero,MNIST
14.02719,-0.019504227,-0.045886356,9,0 - zero,MNIST
14.905362,-1.0200553,-0.124228135,9,0 - zero,MNIST
12.978936,-3.1030278,-0.87284225,9,0 - zero,MNIST
14.57687,-1.1879697,0.04100202,9,0 - zero,MNIST
15.733297,0.16905615,-0.6235114,9,0 - zero,MNIST
13.872556,-3.1817422,0.51901704,9,0 - zero,MNIST
13.506162,-0.60857874,-0.6822744,9,0 - zero,MNIST
14.600562,-2.155663,-0.6719065,9,0 - zero,MNIST
12.9456215,-2.6606731,0.46048427,9,0 - zero,MNIST
14.820234,0.67952234,-0.78278637,9,0 - zero,MNIST
15.313049,0.07883441,-1.9326838,9,0 - zero,MNIST
15.793566,-1.1735461,-1.2893146,9,0 - zero,MNIST
13.749397,-1.1708262,-1.2922676,9,0 - zero,MNIST
13.700956,-0.051940452,-1.2477872,9,0 - zero,MNIST
14.366775,0.449277,-2.012663,9,0 - zero,MNIST
14.938625,-1.4899125,0.9569801,9,0 - zero,MNIST
15.308564,0.89946884,-1.0242966,9,0 - zero,MNIST
13.7607,-2.1906638,0.31794,9,0 - zero,MNIST
13.34583,-3.3407776,1.0162113,9,0 - zero,MNIST
14.638945,-1.3950784,-1.9035041,9,0 - zero,MNIST
15.703299,-1.054331,-0.56632394,9,0 - zero,MNIST
13.136285,-1.8951067,-0.52003545,9,0 - zero,MNIST
14.4454,-3.1503031,-0.06404994,9,0 - zero,MNIST
14.446996,-3.0134394,1.2314366,9,0 - zero,MNIST
13.119572,-0.6090857,-0.14871192,9,0 - zero,MNIST
14.824994,0.1145825,-0.33374172,9,0 - zero,MNIST
14.542568,-2.356307,2.239142,9,0 - zero,MNIST
14.235438,-0.3786943,-1.5969191,9,0 - zero,MNIST
15.42764,-0.1258995,0.46158302,9,0 - zero,MNIST
15.909748,0.769029,-1.7789867,9,0 - zero,MNIST
13.488368,-1.9019507,1.1314096,9,0 - zero,MNIST
14.969447,-3.3602476,0.8191954,9,0 - zero,MNIST
13.993857,-1.6474603,-0.7242102,9,0 - zero,MNIST
14.603101,-2.1171238,0.18518312,9,0 - zero,MNIST
12.908374,-1.5924709,-1.4292185,9,0 - zero,MNIST
15.507266,-0.89785844,-2.2879539,9,0 - zero,MNIST
16.13604,1.407862,-1.5052245,9,0 - zero,MNIST
14.785465,-1.2865726,-1.2759545,9,0 - zero,MNIST
15.326588,-0.32799393,-1.0993187,9,0 - zero,MNIST
15.418569,-2.8509896,-1.4655266,9,0 - zero,MNIST
16.595982,0.23094611,-1.1933303,9,0 - zero,MNIST
3.9253616,-0.9523245,-15.340814,10,Abyssinian,OxfordPet
2.0064297,-0.84462047,-17.427532,10,Abyssinian,OxfordPet
1.7666787,0.23908089,-15.844798,10,Abyssinian,OxfordPet
1.2287812,-0.82493794,-14.966718,10,Abyssinian,OxfordPet
2.0572438,2.6235383,-15.530965,10,Abyssinian,OxfordPet
5.1127,0.8851225,-18.753635,10,Abyssinian,OxfordPet
1.9139646,5.8413353,-15.916105,10,Abyssinian,OxfordPet
3.4322445,0.6629453,-15.095575,10,Abyssinian,OxfordPet
2.9348106,-1.5327865,-15.893663,10,Abyssinian,OxfordPet
2.1020644,-0.5672699,-16.80123,10,Abyssinian,OxfordPet
6.4674506,2.1746469,-17.69577,10,Abyssinian,OxfordPet
1.3394444,0.5371521,-15.969915,10,Abyssinian,OxfordPet
2.5673337,3.6071908,-14.731741,10,Abyssinian,OxfordPet
1.3323121,-0.43104944,-16.477362,10,Abyssinian,OxfordPet
5.5298343,3.3148978,-18.640993,10,Abyssinian,OxfordPet
-0.33046532,0.711849,-16.976955,10,Abyssinian,OxfordPet
2.7735276,1.2744598,-14.973143,10,Abyssinian,OxfordPet
2.8046334,0.5819611,-15.496937,10,Abyssinian,OxfordPet
1.6972108,0.7338404,-17.427624,10,Abyssinian,OxfordPet
0.79744565,0.68807083,-16.802185,10,Abyssinian,OxfordPet
5.846699,1.8095872,-17.793428,10,Abyssinian,OxfordPet
1.4185495,2.9837978,-14.408998,10,Abyssinian,OxfordPet
-0.56811535,3.6358106,-17.017857,10,Abyssinian,OxfordPet
0.9177654,4.088528,-13.301707,10,Abyssinian,OxfordPet
1.4335011,-0.764957,-17.613811,10,Abyssinian,OxfordPet
0.6064833,5.2255816,-16.076473,10,Abyssinian,OxfordPet
1.3079445,3.2115326,-18.291428,10,Abyssinian,OxfordPet
4.109784,1.8417559,-18.257902,10,Abyssinian,OxfordPet
3.3321726,-0.9700585,-15.72084,10,Abyssinian,OxfordPet
1.938804,-0.4774683,-18.386858,10,Abyssinian,OxfordPet
-0.40834388,5.6696258,-17.747574,10,Abyssinian,OxfordPet
2.1290746,3.8355606,-17.682915,10,Abyssinian,OxfordPet
0.6291673,4.3231206,-14.097318,10,Abyssinian,OxfordPet
2.9152277,3.4238489,-20.49586,10,Abyssinian,OxfordPet
-0.041187648,6.9948783,-17.432817,10,Abyssinian,OxfordPet
5.835646,3.6117375,-15.873515,10,Abyssinian,OxfordPet
4.0372596,1.2793299,-19.268946,10,Abyssinian,OxfordPet
-0.2742357,5.5612235,-17.27861,10,Abyssinian,OxfordPet
-1.239032,2.9342911,-16.000952,10,Abyssinian,OxfordPet
2.3303401,3.455224,-17.509157,10,Abyssinian,OxfordPet
-0.08932388,5.2077074,-16.520054,10,Abyssinian,OxfordPet
-0.24620575,4.9589853,-15.851192,10,Abyssinian,OxfordPet
0.8653193,6.4893904,-17.962555,10,Abyssinian,OxfordPet
3.8376555,2.6494567,-18.406597,10,Abyssinian,OxfordPet
0.6483778,4.701091,-15.557548,10,Abyssinian,OxfordPet
3.4017127,3.137723,-18.259842,10,Abyssinian,OxfordPet
2.8580492,3.9613166,-16.005219,10,Abyssinian,OxfordPet
4.622491,3.0512414,-18.510303,10,Abyssinian,OxfordPet
2.2472932,1.3672358,-17.231834,10,Abyssinian,OxfordPet
4.0252585,4.20696,-17.026134,10,Abyssinian,OxfordPet
4.609898,4.183209,-17.737991,10,Abyssinian,OxfordPet
1.8495305,2.806028,-16.17487,10,Abyssinian,OxfordPet
-0.25871497,6.0979133,-15.583026,10,Abyssinian,OxfordPet
4.3449016,2.2456481,-14.666431,10,Abyssinian,OxfordPet
3.5090172,4.6894717,-17.08125,10,Abyssinian,OxfordPet
0.5775047,2.4118671,-15.654654,10,Abyssinian,OxfordPet
4.396624,3.9755719,-17.181988,10,Abyssinian,OxfordPet
-1.6601518,3.1731033,-17.540112,10,Abyssinian,OxfordPet
3.2023332,4.970458,-18.029732,10,Abyssinian,OxfordPet
-1.6302414,2.4810817,-15.2521515,10,Abyssinian,OxfordPet
-0.9990394,6.493306,-16.102577,10,Abyssinian,OxfordPet
0.1613181,4.6326065,-15.267896,10,Abyssinian,OxfordPet
-0.4756415,7.261496,-16.276358,10,Abyssinian,OxfordPet
4.004458,4.0611315,-16.772547,10,Abyssinian,OxfordPet
2.0888374,2.3723626,-18.586784,10,Abyssinian,OxfordPet
3.034813,3.2770364,-16.032772,10,Abyssinian,OxfordPet
4.099646,3.0294147,-18.331959,10,Abyssinian,OxfordPet
-1.7765601,5.346776,-16.64131,10,Abyssinian,OxfordPet
4.193873,3.3784392,-15.904384,10,Abyssinian,OxfordPet
-0.69179004,6.8469315,-16.85263,10,Abyssinian,OxfordPet
2.7691352,2.8255196,-16.795528,10,Abyssinian,OxfordPet
2.5869508,0.15140924,-14.439636,10,Abyssinian,OxfordPet
2.9213765,3.4417622,-20.56643,10,Abyssinian,OxfordPet
2.9150171,1.7029978,-17.379797,10,Abyssinian,OxfordPet
-0.5243519,5.4560237,-14.828081,10,Abyssinian,OxfordPet
-1.3018731,2.9592133,-15.962324,10,Abyssinian,OxfordPet
-1.305771,5.444869,-14.358801,10,Abyssinian,OxfordPet
0.71403885,5.1899443,-16.113945,10,Abyssinian,OxfordPet
3.2059152,2.0801213,-16.529528,10,Abyssinian,OxfordPet
-0.42493874,3.3733544,-17.354532,10,Abyssinian,OxfordPet
0.15383528,7.658159,-15.574637,10,Abyssinian,OxfordPet
4.4449067,5.2296896,-15.599896,10,Abyssinian,OxfordPet
0.91881526,6.2496924,-14.254216,10,Abyssinian,OxfordPet
0.36628684,2.375873,-15.563119,10,Abyssinian,OxfordPet
3.3366864,1.3942844,-17.444597,10,Abyssinian,OxfordPet
3.5887983,0.6082032,-17.809702,10,Abyssinian,OxfordPet
2.6590457,2.8909109,-15.466067,10,Abyssinian,OxfordPet
1.6115937,2.4700065,-17.130178,10,Abyssinian,OxfordPet
3.0358388,-0.5225707,-16.514524,10,Abyssinian,OxfordPet
3.3138487,-0.029239288,-17.244173,10,Abyssinian,OxfordPet
4.4093966,1.1972282,-16.366165,10,Abyssinian,OxfordPet
5.507391,1.029166,-15.510602,10,Abyssinian,OxfordPet
4.5736737,1.2889497,-15.791046,10,Abyssinian,OxfordPet
4.2543507,0.87533194,-14.372738,10,Abyssinian,OxfordPet
4.516582,0.7757654,-13.789449,10,Abyssinian,OxfordPet
1.0692912,2.346653,-17.50547,10,Abyssinian,OxfordPet
1.4783413,4.86319,-18.486471,10,Abyssinian,OxfordPet
0.040451314,7.4666014,-15.942339,10,Abyssinian,OxfordPet
-7.648972,-1.6131325,2.0916736,11,tench,ImageNet
-14.053452,-1.6872827,6.3529954,11,tench,ImageNet
-19.58609,-1.864349,-2.8965018,11,tench,ImageNet
-16.42384,-4.8350453,0.3018861,11,tench,ImageNet
-12.001217,-3.3698642,5.979469,11,tench,ImageNet
-13.470004,-1.2480365,4.402209,11,tench,ImageNet
-17.33515,-6.89539,-3.1114721,11,tench,ImageNet
-21.613052,-5.4838133,2.1988275,11,tench,ImageNet
-21.485659,-4.741423,0.8502988,11,tench,ImageNet
-19.729055,-5.3605237,3.4116645,11,tench,ImageNet
-8.22993,4.354363,0.09189722,11,tench,ImageNet
-17.805504,-2.5600939,1.9270891,11,tench,ImageNet
-15.296367,-8.828975,0.9613017,11,tench,ImageNet
-14.42258,-6.16267,1.6360973,11,tench,ImageNet
-21.74875,-4.5141687,1.4931612,11,tench,ImageNet
-8.5736265,0.15852998,5.6904645,11,tench,ImageNet
-12.163518,-0.18563297,6.018613,11,tench,ImageNet
-11.551009,0.7130167,4.8500657,11,tench,ImageNet
-17.442173,-6.036453,2.756684,11,tench,ImageNet
-17.252668,-2.802006,-0.06629285,11,tench,ImageNet
-12.584227,-2.3262691,-0.31297112,11,tench,ImageNet
-12.357176,1.659663,5.7875676,11,tench,ImageNet
-12.692006,-2.0805867,5.847693,11,tench,ImageNet
-14.277196,-0.65013003,1.6385347,11,tench,ImageNet
-16.780333,-5.718782,2.1091757,11,tench,ImageNet
-21.674011,-4.713286,-1.142177,11,tench,ImageNet
-13.714589,0.8465482,3.839741,11,tench,ImageNet
-10.817219,3.4509144,4.358478,11,tench,ImageNet
-11.935669,-1.5912523,2.7962306,11,tench,ImageNet
-18.132885,0.13195607,2.0137854,11,tench,ImageNet
-11.073982,-0.5500737,4.9012856,11,tench,ImageNet
-14.735712,-0.8727245,-0.87459695,11,tench,ImageNet
-17.811867,-8.290072,4.6453238,11,tench,ImageNet
-10.0036,-1.1210474,3.805102,11,tench,ImageNet
-12.669046,1.1748177,2.7629354,11,tench,ImageNet
-14.052666,1.3673437,6.8182616,11,tench,ImageNet
-10.116775,3.160841,2.6874032,11,tench,ImageNet
-13.978616,-0.74006456,5.7140584,11,tench,ImageNet
-9.651341,1.1434737,4.507085,11,tench,ImageNet
-18.04426,-4.201324,-1.9831824,11,tench,ImageNet
-15.783336,-4.665392,3.2112827,11,tench,ImageNet
-18.587921,-8.661184,0.41486546,11,tench,ImageNet
-19.694897,-1.2801031,-1.0811737,11,tench,ImageNet
-16.374422,-10.642892,2.4010475,11,tench,ImageNet
-16.1225,-5.19685,-1.0566809,11,tench,ImageNet
