x,y,z,label,classname,dataset
-24.913448,-0.5781908,-2.0463164,1,727-200,Aircraft
-25.340836,-0.7120149,-3.3715503,1,727-200,Aircraft
-28.64287,-1.2511253,-3.2507997,1,727-200,Aircraft
-24.665985,-0.33325082,-2.1943057,1,727-200,Aircraft
-24.232653,0.023532992,-2.7677698,1,727-200,Aircraft
-25.815811,-0.6130046,-3.884086,1,727-200,Aircraft
-25.835796,-1.0468036,-4.7178073,1,727-200,Aircraft
-26.02306,-0.080327675,-5.041162,1,727-200,Aircraft
-29.021666,2.5786018,-4.117738,1,727-200,Aircraft
-27.71504,2.4601107,-7.1980157,2,737-200,Aircraft
-25.449669,0.53635144,-0.8004306,2,737-200,Aircraft
-25.954079,0.84886885,-3.8408883,2,737-200,Aircraft
-30.716133,0.13837048,-5.0081644,2,737-200,Aircraft
-26.445278,-0.20705377,-1.4935682,2,737-200,Aircraft
-27.926493,2.1032093,-2.1826084,2,737-200,Aircraft
-26.433243,1.2660677,-1.5843376,2,737-200,Aircraft
-25.533525,1.2699758,-3.2756839,2,737-200,Aircraft
-28.402914,3.2236812,-5.671591,2,737-200,Aircraft
-27.806389,-0.115298495,-4.8542,2,737-200,Aircraft
-25.904049,0.4690134,-2.3891578,2,737-200,Aircraft
-28.116098,0.9818982,-7.4368753,2,737-200,Aircraft
-28.649117,1.2345983,-4.330053,2,737-200,Aircraft
-28.680243,2.2287388,-6.4468026,2,737-200,Aircraft
-27.705399,0.24603808,-5.1646886,2,737-200,Aircraft
-30.508253,1.1558498,-5.353279,2,737-200,Aircraft
-25.482054,-1.3671371,-5.1599274,2,737-200,Aircraft
-29.425686,1.8701715,-5.2392244,2,737-200,Aircraft
-25.948313,0.5565593,-3.6402633,2,737-200,Aircraft
-28.23968,0.28273818,-6.7816057,2,737-200,Aircraft
-26.824774,-0.34965476,-5.0015388,2,737-200,Aircraft
-30.041363,-0.96316147,-5.7033806,2,737-200,Aircraft
-27.527197,-0.053510398,-6.2271223,2,737-200,Aircraft
-27.575888,-1.4555192,-3.5174985,2,737-200,Aircraft
-29.192097,0.6487287,-5.6882405,2,737-200,Aircraft
-26.025167,0.8700682,-3.6274264,2,737-200,Aircraft
-30.627413,0.23015828,-4.9527025,2,737-200,Aircraft
-28.195185,-1.6127926,-5.5090613,2,737-200,Aircraft
-31.29845,1.2087924,-4.888048,2,737-200,Aircraft
-30.233175,1.2405298,-5.2189164,2,737-200,Aircraft
-28.04515,-1.7464135,-5.7243958,2,737-200,Aircraft
-27.462208,1.2544909,-1.4020882,2,737-200,Aircraft
-27.151773,1.3466562,-1.5981338,2,737-200,Aircraft
-29.302242,2.8534744,-4.1760454,2,737-200,Aircraft
-30.707932,-0.48528624,-3.6644924,3,737-300,Aircraft
-28.372654,0.5584615,-5.918732,3,737-300,Aircraft
-27.136898,1.8500249,-7.3862963,3,737-300,Aircraft
-26.070068,0.9317857,-3.5203183,3,737-300,Aircraft
-27.557396,-0.025922356,-5.77564,3,737-300,Aircraft
-30.984224,3.0203848,-4.6574945,3,737-300,Aircraft
-30.200712,3.055418,-2.4627523,3,737-300,Aircraft
-28.528046,0.19654092,-4.7482743,3,737-300,Aircraft
-28.824816,1.8455127,-5.8072166,3,737-300,Aircraft
-27.207462,1.7726065,-1.9011385,3,737-300,Aircraft
-27.269861,1.3882918,-4.7270203,3,737-300,Aircraft
-30.80521,0.97891325,-5.3740387,3,737-300,Aircraft
-29.03744,0.6843269,-5.4845767,3,737-300,Aircraft
-30.151112,3.3866668,-2.2254403,3,737-300,Aircraft
-25.486324,0.5504057,-0.8164775,3,737-300,Aircraft
-30.374487,1.3153411,-4.1094627,3,737-300,Aircraft
-27.518898,2.4757555,-2.423197,3,737-300,Aircraft
-31.822289,2.6622756,-3.9673367,3,737-300,Aircraft
-30.36691,3.9772255,-3.7509463,3,737-300,Aircraft
-31.138187,-1.522566,-4.361369,3,737-300,Aircraft
-28.66837,0.42282778,-4.8664565,3,737-300,Aircraft
-30.007832,2.616129,-3.1257503,3,737-300,Aircraft
-31.288074,1.8787119,-2.2547662,3,737-300,Aircraft
-26.38285,0.587189,-2.3035388,3,737-300,Aircraft
-29.97022,-0.17542219,-4.868842,3,737-300,Aircraft
-29.738825,1.679847,-3.7365959,3,737-300,Aircraft
-30.955307,1.8196704,-4.5735154,3,737-300,Aircraft
-28.064125,-1.627451,-5.6488385,3,737-300,Aircraft
-30.190432,3.0446408,-3.0697591,3,737-300,Aircraft
-29.589134,1.0395668,-5.4267306,3,737-300,Aircraft
-29.501585,1.8951137,-4.7150407,3,737-300,Aircraft
-31.23878,1.8665024,-5.864931,3,737-300,Aircraft
-29.300606,4.987122,-4.854747,3,737-300,Aircraft
-29.220457,-0.8033745,-5.4333797,4,737-400,Aircraft
-29.587225,4.921775,-4.7988257,4,737-400,Aircraft
-31.04316,3.8727999,-2.7631562,4,737-400,Aircraft
-28.485554,3.6520905,-3.573504,4,737-400,Aircraft
-26.115343,0.24751161,-2.5890813,4,737-400,Aircraft
-30.677883,1.3377624,-2.9806707,4,737-400,Aircraft
-30.211004,1.2529168,-5.3312564,4,737-400,Aircraft
-30.387377,1.950515,-4.657065,4,737-400,Aircraft
-28.263378,3.8172944,-7.2578917,4,737-400,Aircraft
-27.057922,0.5323962,-2.405841,4,737-400,Aircraft
-28.557335,2.241683,-2.7501493,4,737-400,Aircraft
-25.556684,0.5325162,-2.1175885,4,737-400,Aircraft
-28.709848,-0.5583849,-5.094456,4,737-400,Aircraft
-29.809303,4.532001,-4.844333,4,737-400,Aircraft
-27.399237,1.6016775,-4.9271784,4,737-400,Aircraft
-29.828379,2.049187,-3.4866014,4,737-400,Aircraft
-30.208334,3.2524529,-2.9192226,4,737-400,Aircraft
-25.783138,0.80205697,-2.6172812,4,737-400,Aircraft
-29.217321,3.6048532,-5.077555,4,737-400,Aircraft
-27.166985,1.7885592,-1.5600162,4,737-400,Aircraft
-29.164219,0.44662917,-5.9755526,4,737-400,Aircraft
-30.213928,3.3756313,-2.3200052,4,737-400,Aircraft
-26.792933,0.5669643,-2.463289,4,737-400,Aircraft
-29.111252,1.1359864,-4.7028756,4,737-400,Aircraft
-25.905859,3.2367473,-4.982493,4,737-400,Aircraft
-30.14182,3.3887177,-2.2506773,4,737-400,Aircraft
-28.74672,0.09710657,-4.9362483,4,737-400,Aircraft
-31.344654,1.9329654,-2.2926753,4,737-400,Aircraft
-29.797508,0.42532492,-4.1525054,4,737-400,Aircraft
-31.65582,1.111385,-6.428977,4,737-400,Aircraft
-29.424261,0.47462618,-5.0733657,4,737-400,Aircraft
-30.046032,1.072217,-5.2227335,4,737-400,Aircraft
-25.932001,0.65229875,-2.7321024,4,737-400,Aircraft
-26.427324,-0.031857718,-3.5986686,5,737-500,Aircraft
-31.185995,1.535575,-4.7167125,5,737-500,Aircraft
-29.756369,3.1777277,-5.5825276,5,737-500,Aircraft
-30.0042,0.48890337,-6.227747,5,737-500,Aircraft
-30.08592,1.4336219,-5.8561873,5,737-500,Aircraft
-31.594446,2.513384,-4.041793,5,737-500,Aircraft
-29.748262,1.2834048,-3.0048642,5,737-500,Aircraft
-28.823936,-0.59013563,-3.7747908,5,737-500,Aircraft
-28.74504,2.3127081,-2.7181106,5,737-500,Aircraft
-28.550148,0.43173036,-4.821982,5,737-500,Aircraft
-28.925299,0.2510186,-2.9993067,5,737-500,Aircraft
-26.326859,3.4348056,-5.272487,5,737-500,Aircraft
-28.130745,0.8179427,-7.7768893,5,737-500,Aircraft
-26.450943,1.7148781,-2.8563955,5,737-500,Aircraft
-27.440594,1.1288127,-5.308203,5,737-500,Aircraft
-27.011799,1.6098515,-3.35897,5,737-500,Aircraft
-31.762722,2.9013877,-5.402423,5,737-500,Aircraft
-30.910055,1.8077105,-4.7776313,5,737-500,Aircraft
-29.690536,3.551738,-5.457925,5,737-500,Aircraft
-30.21536,0.7598115,-2.3266985,5,737-500,Aircraft
-27.307884,1.3042325,-1.4975283,5,737-500,Aircraft
-30.825232,1.231553,-5.289588,5,737-500,Aircraft
-29.974318,1.9169228,-3.4742267,5,737-500,Aircraft
-30.383709,-0.3017432,-3.7024946,5,737-500,Aircraft
-31.33117,1.268905,-4.955584,5,737-500,Aircraft
-28.455797,0.57898647,-8.282075,5,737-500,Aircraft
-30.856873,1.9653678,-4.8682156,5,737-500,Aircraft
-29.833845,1.2798426,-4.832724,5,737-500,Aircraft
-30.318617,3.932801,-3.823972,5,737-500,Aircraft
-30.545784,-0.390203,-3.729013,5,737-500,Aircraft
-28.947672,-0.3353806,-3.1326804,5,737-500,Aircraft
-30.46706,-0.55323255,-3.4771078,5,737-500,Aircraft
-29.895208,3.1567862,-3.5760698,5,737-500,Aircraft
-29.505323,-0.7671172,-5.941414,5,737-500,Aircraft
-31.127977,2.788321,-6.1044445,6,737-600,Aircraft
-27.439014,1.2958138,-5.2318463,6,737-600,Aircraft
-32.63689,0.51132923,-5.086284,6,737-600,Aircraft
-31.306314,2.7494946,-6.466417,6,737-600,Aircraft
-31.17883,2.6671107,-6.3241363,6,737-600,Aircraft
-31.2249,2.6784813,-6.189025,6,737-600,Aircraft
-32.684547,0.40812483,-5.048214,6,737-600,Aircraft
-32.676945,0.45920038,-5.0534596,6,737-600,Aircraft
-31.308258,2.8516295,-6.3520184,6,737-600,Aircraft
-29.943615,0.5993058,-2.0807555,6,737-600,Aircraft
-30.209522,0.62947744,-2.3466337,6,737-600,Aircraft
-29.926788,0.58137834,-2.7523065,6,737-600,Aircraft
-28.819973,-0.15018187,-3.355415,6,737-600,Aircraft
-31.285622,2.7462173,-6.3454885,6,737-600,Aircraft
-31.19086,2.7617543,-5.9719667,6,737-600,Aircraft
-27.041695,0.9315065,-2.32299,6,737-600,Aircraft
-29.27711,2.263623,-8.111436,6,737-600,Aircraft
-31.185078,2.7306945,-6.219491,6,737-600,Aircraft
-27.584593,0.8797399,-1.9125936,6,737-600,Aircraft
-32.640858,0.49855012,-5.067305,6,737-600,Aircraft
-29.937424,0.32493275,-2.5516994,6,737-600,Aircraft
-29.658773,-0.1566398,-2.8129249,6,737-600,Aircraft
-30.05664,2.7589672,-3.2930727,6,737-600,Aircraft
-25.996103,3.3174844,-5.153412,6,737-600,Aircraft
-29.615135,-0.06770922,-2.8248727,6,737-600,Aircraft
-31.22671,2.7534194,-6.2485795,6,737-600,Aircraft
-30.220133,0.63195866,-2.281996,6,737-600,Aircraft
-26.481997,0.10703134,-3.1617107,6,737-600,Aircraft
-28.817968,2.1122422,-2.8388603,6,737-600,Aircraft
-31.24518,2.7211854,-6.401292,6,737-600,Aircraft
-32.637917,0.4521413,-4.9814625,6,737-600,Aircraft
-31.168242,2.5679674,-6.063929,6,737-600,Aircraft
-29.669622,0.9685682,-2.8649664,6,737-600,Aircraft
-29.458437,1.0890454,-3.016515,7,737-700,Aircraft
-29.026648,-1.2134867,-5.149347,7,737-700,Aircraft
-29.143871,-1.3808407,-4.443894,7,737-700,Aircraft
-31.10316,0.82632035,-5.8769903,7,737-700,Aircraft
-29.093214,-1.3210592,-4.6106596,7,737-700,Aircraft
-28.083855,1.2854531,-3.2352831,7,737-700,Aircraft
-28.439892,3.434133,-5.5029955,7,737-700,Aircraft
-29.526644,-1.4957625,-5.766825,7,737-700,Aircraft
-32.21427,0.45354155,-4.3078394,7,737-700,Aircraft
-29.81017,0.8378307,-2.971531,7,737-700,Aircraft
-28.504538,0.13406698,-4.889221,7,737-700,Aircraft
-28.903576,0.7058053,-5.0168777,7,737-700,Aircraft
-28.071184,0.2633064,-5.1507826,7,737-700,Aircraft
-28.371801,0.13011715,-4.5481877,7,737-700,Aircraft
-28.119808,2.1031084,-2.41288,7,737-700,Aircraft
-31.12306,2.2509303,-3.1193926,7,737-700,Aircraft
-29.902693,2.7744417,-3.1823912,7,737-700,Aircraft
-30.057486,0.1858563,-7.2034264,7,737-700,Aircraft
-28.922134,2.0921597,-2.8850546,7,737-700,Aircraft
-31.1373,-1.5365424,-4.3464108,7,737-700,Aircraft
-28.549316,0.18125129,-4.803306,7,737-700,Aircraft
-29.207502,1.1058553,-2.8191252,7,737-700,Aircraft
-30.978468,2.493759,-4.615174,7,737-700,Aircraft
-26.760225,2.2752838,-2.009047,7,737-700,Aircraft
-31.148354,0.7137162,-5.768618,7,737-700,Aircraft
-28.360607,4.035159,-7.2996597,7,737-700,Aircraft
-28.435274,0.115933634,-4.64263,7,737-700,Aircraft
-28.99584,2.9270897,-6.0596538,7,737-700,Aircraft
-29.99353,-0.49517497,-3.3077378,7,737-700,Aircraft
-28.004738,-0.49654797,-4.86909,7,737-700,Aircraft
-28.571133,0.18230335,-4.711117,7,737-700,Aircraft
-28.72511,-0.19446819,-2.8740022,7,737-700,Aircraft
-30.765617,0.39303207,-2.3796537,7,737-700,Aircraft
-29.870335,0.37287033,-7.102661,8,737-800,Aircraft
-29.631855,2.417888,-5.6890855,8,737-800,Aircraft
-29.625355,-0.55982774,-2.8441236,8,737-800,Aircraft
-28.424715,2.2129052,-5.20688,8,737-800,Aircraft
-29.778704,3.9229891,-3.4989028,8,737-800,Aircraft
-29.877659,1.1027359,-4.971081,8,737-800,Aircraft
-28.5049,3.3449335,-5.556549,8,737-800,Aircraft
-29.906397,4.6248393,-4.7382693,8,737-800,Aircraft
-27.914473,1.4884578,-3.2611609,8,737-800,Aircraft
-26.532166,0.12191328,-1.6703076,8,737-800,Aircraft
-28.795969,0.7490149,-4.87696,8,737-800,Aircraft
-29.317183,-0.22291364,-3.1171346,8,737-800,Aircraft
-29.271147,2.978164,-4.372342,8,737-800,Aircraft
-28.384745,4.0496345,-7.319803,8,737-800,Aircraft
-29.913685,3.8136067,-5.308274,8,737-800,Aircraft
-30.121693,2.1136127,-6.411874,8,737-800,Aircraft
-31.064392,0.18419093,-4.536707,8,737-800,Aircraft
-31.093418,2.3921604,-4.9537168,8,737-800,Aircraft
-31.649088,1.1180071,-6.421218,8,737-800,Aircraft
-30.895758,3.3330567,-4.283429,8,737-800,Aircraft
-29.22773,1.1744341,-2.9291956,8,737-800,Aircraft
-27.054922,0.8497039,-2.370113,8,737-800,Aircraft
-29.429052,-0.7102333,-6.3322277,8,737-800,Aircraft
-29.900358,3.7176492,-3.4994428,8,737-800,Aircraft
-28.927748,-0.484982,-3.2277503,8,737-800,Aircraft
-29.898203,4.233552,-4.9294877,8,737-800,Aircraft
-29.284256,2.2517593,-8.131689,8,737-800,Aircraft
-32.64066,0.47083557,-5.0493274,8,737-800,Aircraft
-30.279974,3.1904569,-2.395326,8,737-800,Aircraft
-31.166733,3.1579494,-4.6464767,8,737-800,Aircraft
-29.579676,2.257254,-3.2870033,8,737-800,Aircraft
-31.129162,2.4793599,-3.4000425,8,737-800,Aircraft
-27.602255,0.978713,-5.219944,8,737-800,Aircraft
-28.347982,0.4180114,-5.5181794,8,737-800,Aircraft
-28.622,0.80222285,-5.4312353,9,737-900,Aircraft
-28.430328,0.6215603,-8.213837,9,737-900,Aircraft
-29.96717,4.257997,-5.014114,9,737-900,Aircraft
-29.723547,4.5593805,-4.8138328,9,737-900,Aircraft
-27.636217,2.284292,-7.3639445,9,737-900,Aircraft
-31.118591,3.928922,-2.7443066,9,737-900,Aircraft
-27.519009,2.424556,-7.0867057,9,737-900,Aircraft
-27.672865,2.309798,-7.3567266,9,737-900,Aircraft
-30.768728,3.648353,-2.8538973,9,737-900,Aircraft
-27.777227,2.34782,-7.242038,9,737-900,Aircraft
-28.447357,0.6275305,-8.176438,9,737-900,Aircraft
-27.75966,2.3142602,-7.2437143,9,737-900,Aircraft
-30.669914,1.5372286,-3.1162415,9,737-900,Aircraft
-27.967173,2.337705,-6.869441,9,737-900,Aircraft
-27.68428,2.3004951,-7.2959023,9,737-900,Aircraft
-29.725527,3.1314445,-5.615109,9,737-900,Aircraft
-29.998762,2.7576675,-5.1565228,9,737-900,Aircraft
-27.576319,2.3738272,-7.183251,9,737-900,Aircraft
-28.562853,0.5555293,-8.212739,9,737-900,Aircraft
-30.010391,4.1875086,-4.994427,9,737-900,Aircraft
-28.143179,0.82777166,-7.945955,9,737-900,Aircraft
-29.776255,2.4087925,-5.402074,9,737-900,Aircraft
-27.603868,2.3007739,-7.3365436,9,737-900,Aircraft
-28.31681,0.705161,-8.151213,9,737-900,Aircraft
-28.473186,0.58534867,-8.23679,9,737-900,Aircraft
-29.805037,4.5296445,-4.8411956,9,737-900,Aircraft
-31.127808,3.9394197,-2.7502117,9,737-900,Aircraft
-28.435253,0.5936075,-8.260854,9,737-900,Aircraft
-27.660664,2.0833302,-7.657987,9,737-900,Aircraft
-30.312134,2.2239923,-6.3581614,9,737-900,Aircraft
-31.15033,3.94896,-2.7363443,9,737-900,Aircraft
-28.189203,0.8272156,-8.0321,9,737-900,Aircraft
-30.647827,1.6029629,-3.1820157,9,737-900,Aircraft
-34.46017,13.546638,3.0385754,13,motorbike,Caltech101
-11.153554,16.318878,-19.086006,10,off-center face,Caltech101
-18.073835,-2.8169224,-5.0320077,15,airplane,Caltech101
-34.271484,11.646909,1.3123745,13,motorbike,Caltech101
-34.04775,13.085363,-0.32839686,13,motorbike,Caltech101
-5.487424,9.897626,1.7695576,17,ant,Caltech101
-15.65511,0.4485719,0.72479904,18,barrel,Caltech101
-33.747574,11.487008,2.0352182,13,motorbike,Caltech101
-34.30308,11.151087,1.5495155,13,motorbike,Caltech101
-34.405544,12.254884,1.0537117,13,motorbike,Caltech101
-34.4246,10.8993,1.5905378,13,motorbike,Caltech101
-20.480324,-0.71833396,-7.1296396,15,airplane,Caltech101
-33.284405,11.29726,1.7106647,13,motorbike,Caltech101
-33.946922,11.748236,2.0115244,13,motorbike,Caltech101
-19.39833,-1.3061589,-5.4291134,15,airplane,Caltech101
-9.435807,17.292349,-19.132088,10,off-center face,Caltech101
-11.438522,17.288332,-18.087013,10,off-center face,Caltech101
-21.187466,-0.31428173,-5.5527906,15,airplane,Caltech101
-14.14241,19.2791,-22.990381,11,centered face,Caltech101
-12.985328,17.646904,-23.118347,10,off-center face,Caltech101
-34.89301,10.557978,0.70376325,13,motorbike,Caltech101
-22.362478,2.1091287,-6.7420807,15,airplane,Caltech101
-22.647573,-0.0029630777,-4.8956037,15,airplane,Caltech101
-12.976506,17.665512,-23.11213,10,off-center face,Caltech101
-23.252743,0.771828,-6.439409,15,airplane,Caltech101
-12.187305,20.563047,-23.052015,11,centered face,Caltech101
-23.00131,1.287935,-7.783301,15,airplane,Caltech101
-12.391211,0.8404358,-3.749725,14,accordion,Caltech101
-33.061123,13.193182,-1.1215262,13,motorbike,Caltech101
-34.20457,13.31697,-0.10911458,13,motorbike,Caltech101
-21.385857,0.2531457,-7.2916217,15,airplane,Caltech101
-20.9319,-3.4816744,22.146784,12,leopard,Caltech101
-9.984766,15.531435,-17.37447,10,off-center face,Caltech101
-12.393056,0.84325397,-3.7439356,14,accordion,Caltech101
-21.073854,-4.3317695,21.947248,12,leopard,Caltech101
-32.14894,11.822628,1.2401896,13,motorbike,Caltech101
-22.564486,0.4594102,-5.52535,15,airplane,Caltech101
-22.186214,2.1643584,-5.4504275,15,airplane,Caltech101
-17.333132,-1.1351411,-4.8715725,15,airplane,Caltech101
-14.052517,19.232347,-21.748838,10,off-center face,Caltech101
-34.687653,11.701125,0.8552548,13,motorbike,Caltech101
-20.467375,-0.84342426,-5.767381,15,airplane,Caltech101
-32.172688,13.23083,-0.75287265,13,motorbike,Caltech101
-34.539272,12.93904,0.08894351,13,motorbike,Caltech101
-9.192422,16.584803,-21.0664,11,centered face,Caltech101
-13.923241,18.274815,-21.563086,10,off-center face,Caltech101
-34.4933,12.723605,0.5437741,13,motorbike,Caltech101
-32.09311,13.414797,-0.69305736,13,motorbike,Caltech101
-34.46273,13.344574,0.12723514,13,motorbike,Caltech101
-21.399145,1.0158135,-5.54572,15,airplane,Caltech101
-22.421227,0.6711101,-5.457897,15,airplane,Caltech101
-12.170062,20.615726,-23.067068,10,off-center face,Caltech101
-22.798746,1.2659321,-3.8999178,15,airplane,Caltech101
-18.361654,-2.4351842,-5.409115,15,airplane,Caltech101
-32.00072,12.528675,1.0857773,13,motorbike,Caltech101
-23.08681,2.0116413,-7.5260777,15,airplane,Caltech101
-20.297798,-3.5704389,21.943684,12,leopard,Caltech101
-21.678535,0.20964481,-5.9499063,15,airplane,Caltech101
-23.434,1.0989453,-7.6344523,15,airplane,Caltech101
-22.644932,1.6019278,-4.9062924,15,airplane,Caltech101
-22.930193,0.8942863,-5.934569,15,airplane,Caltech101
-32.199326,12.076249,-0.19093612,13,motorbike,Caltech101
-17.869553,-2.1291263,-5.324164,15,airplane,Caltech101
-21.22396,-3.889818,22.087248,12,leopard,Caltech101
-12.151138,20.56275,-22.996466,10,off-center face,Caltech101
-32.257214,13.094464,-1.0426311,13,motorbike,Caltech101
-10.307452,16.86629,-19.335514,11,centered face,Caltech101
-13.945269,18.327547,-21.49442,11,centered face,Caltech101
-11.627232,17.316782,-17.957727,10,off-center face,Caltech101
-12.46485,16.768179,-18.443468,10,off-center face,Caltech101
-34.409065,13.028952,0.02579706,13,motorbike,Caltech101
-13.284327,18.444628,-20.645185,10,off-center face,Caltech101
-34.58934,13.95637,0.79142284,13,motorbike,Caltech101
-9.175752,16.592737,-21.036476,10,off-center face,Caltech101
-9.209222,16.58263,-21.066109,11,centered face,Caltech101
-13.114386,-0.30809066,0.08274314,16,anchor,Caltech101
-20.157272,-3.4454243,22.084772,12,leopard,Caltech101
-10.510941,15.456708,-18.050047,10,off-center face,Caltech101
-10.413146,15.376615,-18.02209,10,off-center face,Caltech101
-21.02394,-4.9140906,21.748335,12,leopard,Caltech101
-20.933022,-3.644587,21.794601,12,leopard,Caltech101
-17.270916,-1.9581212,-4.9627924,15,airplane,Caltech101
-9.08659,16.702026,-20.553537,10,off-center face,Caltech101
-35.364025,13.792069,0.8492501,13,motorbike,Caltech101
-22.367641,0.2583299,-7.593481,15,airplane,Caltech101
-23.264364,0.3420254,-6.882216,15,airplane,Caltech101
-12.821578,5.7346005,-4.428991,18,barrel,Caltech101
-23.894205,0.18036476,-5.2613006,15,airplane,Caltech101
-22.587788,0.7143623,-7.1999016,15,airplane,Caltech101
-23.439016,0.8345864,-5.066627,15,airplane,Caltech101
-33.77639,11.436712,2.2218616,13,motorbike,Caltech101
-12.245209,20.802464,-23.262402,11,centered face,Caltech101
-34.53954,13.79864,0.42273894,13,motorbike,Caltech101
-34.69529,13.153596,2.6791654,13,motorbike,Caltech101
-18.750381,-1.5300295,-5.0576687,15,airplane,Caltech101
-32.187027,12.781552,-1.7363367,13,motorbike,Caltech101
-20.086424,-3.332941,22.118801,12,leopard,Caltech101
-34.681946,13.889587,0.54006046,13,motorbike,Caltech101
-20.513403,-3.7118335,22.02859,12,leopard,Caltech101
-17.276958,-2.400804,-5.183676,15,airplane,Caltech101
-34.636555,13.283299,2.6949685,13,motorbike,Caltech101
-20.211977,-3.4484444,22.056791,12,leopard,Caltech101
-20.253092,-0.9535435,-6.9471936,15,airplane,Caltech101
-34.511826,13.398589,2.998612,13,motorbike,Caltech101
-34.39911,13.671842,3.2952445,13,motorbike,Caltech101
-10.086326,15.432997,-17.146578,10,off-center face,Caltech101
-22.567062,0.23215362,-5.6434608,15,airplane,Caltech101
-20.309042,-3.39077,22.10107,12,leopard,Caltech101
-33.004692,13.169103,-0.6306648,13,motorbike,Caltech101
-22.147085,-0.4371759,-6.400155,15,airplane,Caltech101
-9.971864,17.80372,-17.40462,11,centered face,Caltech101
-16.211147,0.5487488,1.0077208,18,barrel,Caltech101
-12.669025,15.909525,-17.842838,11,centered face,Caltech101
-20.298964,-0.92886674,-6.8869004,15,airplane,Caltech101
-9.19375,16.586554,-21.037672,10,off-center face,Caltech101
-10.130226,15.441439,-17.233295,11,centered face,Caltech101
-10.092417,15.458334,-17.188187,11,centered face,Caltech101
-10.09284,15.4577465,-17.232304,11,centered face,Caltech101
-9.492806,17.215742,-19.223967,11,centered face,Caltech101
-32.182022,13.633139,-0.8216645,13,motorbike,Caltech101
-11.701922,16.816347,-19.112001,10,off-center face,Caltech101
-20.659056,-4.039218,21.888714,12,leopard,Caltech101
-21.618309,-0.5508573,-6.4808764,15,airplane,Caltech101
