x,y,z,label,classname,dataset
-27.118967,3.6300986,2.6249378,2,737-200,Aircraft
-27.361456,7.319856,1.947799,2,737-200,Aircraft
-24.645777,4.8726892,2.4046092,2,737-200,Aircraft
-28.997356,7.452336,1.2177317,2,737-200,Aircraft
-28.03166,6.3851604,3.6292996,2,737-200,Aircraft
-28.831833,7.7395277,0.11903076,2,737-200,Aircraft
-27.842674,7.8507285,0.8583836,2,737-200,Aircraft
-27.745365,6.5821424,4.0474105,2,737-200,Aircraft
-24.317566,4.462058,0.28162017,2,737-200,Aircraft
-24.428185,4.314102,0.48634782,2,737-200,Aircraft
-26.052683,7.2634406,-0.489984,2,737-200,Aircraft
-29.400799,5.7430706,0.5027458,3,737-300,Aircraft
-26.71179,7.247691,2.3988688,3,737-300,Aircraft
-24.733545,8.22193,3.1179216,3,737-300,Aircraft
-24.600496,4.8455825,2.3082829,3,737-300,Aircraft
-26.798067,6.297875,3.2773342,3,737-300,Aircraft
-27.47499,8.33802,-1.1490036,3,737-300,Aircraft
-26.215027,6.6598206,-1.753012,3,737-300,Aircraft
-27.321747,6.112593,1.9914572,3,737-300,Aircraft
-26.159765,7.9449472,1.5215622,3,737-300,Aircraft
-24.894493,4.089258,0.23517539,3,737-300,Aircraft
-25.17026,6.037357,2.0407035,3,737-300,Aircraft
-28.364756,8.261951,0.90259403,3,737-300,Aircraft
-27.293112,7.200012,1.7803946,3,737-300,Aircraft
-26.018192,6.259773,-2.2592247,3,737-300,Aircraft
-23.958473,2.544876,1.1214916,3,737-300,Aircraft
-28.012117,6.956227,0.11614199,3,737-300,Aircraft
-24.46452,5.3133655,-0.20837066,3,737-300,Aircraft
-26.734257,7.862732,-0.70931464,3,737-300,Aircraft
-26.449308,7.9277444,-1.8836107,3,737-300,Aircraft
-29.094536,8.818506,3.1797729,3,737-300,Aircraft
-27.22402,6.2910824,1.8403732,3,737-300,Aircraft
-26.59705,6.5644965,-1.3130236,3,737-300,Aircraft
-27.857107,6.160085,-2.2917528,3,737-300,Aircraft
-24.613726,3.8132482,1.5068213,3,737-300,Aircraft
-28.759817,6.6106544,1.81814,3,737-300,Aircraft
-26.936468,6.4340434,-0.3992149,3,737-300,Aircraft
-28.222916,7.822722,-0.49402586,3,737-300,Aircraft
-27.665188,6.5231504,3.8962176,3,737-300,Aircraft
-26.503098,6.6511374,-1.6207911,3,737-300,Aircraft
-27.319027,7.4865465,1.3594799,3,737-300,Aircraft
-26.730509,7.25624,0.3501027,3,737-300,Aircraft
-28.152885,8.998242,0.36167333,3,737-300,Aircraft
-27.424278,4.82747,4.031771,3,737-300,Aircraft
-28.347794,6.474151,2.5624845,4,737-400,Aircraft
-25.47996,9.174586,-1.7878289,4,737-400,Aircraft
-26.73926,7.0850587,-2.940065,4,737-400,Aircraft
-24.252071,7.0158362,0.35494977,4,737-400,Aircraft
-24.856693,3.8887467,1.990746,4,737-400,Aircraft
-28.23371,6.2647705,-1.023833,4,737-400,Aircraft
-27.896166,7.95307,0.9694329,4,737-400,Aircraft
-27.408737,7.719177,-0.23052578,4,737-400,Aircraft
-24.717941,9.709048,1.0297005,4,737-400,Aircraft
-25.306309,4.3168774,1.1186607,4,737-400,Aircraft
-25.906221,5.4265804,-0.5189688,4,737-400,Aircraft
-24.19407,3.5072641,2.135676,4,737-400,Aircraft
-27.968058,6.1459913,2.5585718,4,737-400,Aircraft
-25.931967,8.976349,-1.5040604,4,737-400,Aircraft
-25.272835,6.3990817,1.9816343,4,737-400,Aircraft
-26.909597,6.6392484,-0.50822455,4,737-400,Aircraft
-26.341833,6.799247,-1.6620278,4,737-400,Aircraft
-24.3276,4.1276374,2.157088,4,737-400,Aircraft
-25.511152,8.38514,-0.7160911,4,737-400,Aircraft
-24.646814,4.1538076,0.092108026,4,737-400,Aircraft
-27.480589,7.3998275,2.2935908,4,737-400,Aircraft
-26.067625,6.3270407,-2.2584026,4,737-400,Aircraft
-25.156075,4.1492944,1.2041103,4,737-400,Aircraft
-27.073391,6.4657683,1.3316681,4,737-400,Aircraft
-23.236076,2.6853843,2.3728688,4,737-400,Aircraft
-25.987497,6.250835,-2.2781405,4,737-400,Aircraft
-27.47273,6.389268,1.9823639,4,737-400,Aircraft
-27.882853,6.2126465,-2.3120756,4,737-400,Aircraft
-27.96735,6.3269944,0.7799683,4,737-400,Aircraft
-28.875778,9.410892,1.0597382,4,737-400,Aircraft
-27.53015,6.6682334,1.2808645,4,737-400,Aircraft
-27.826275,7.572906,0.80206764,4,737-400,Aircraft
-24.599482,4.055514,2.099195,4,737-400,Aircraft
-25.64524,4.338613,2.7346184,5,737-500,Aircraft
-28.39205,7.825131,-0.12650226,5,737-500,Aircraft
-25.851143,8.599495,-0.36486793,5,737-500,Aircraft
-26.94736,6.7231107,0.20632309,5,737-500,Aircraft
-27.575634,8.122428,1.2215979,5,737-500,Aircraft
-27.395094,7.97588,-0.4860978,5,737-500,Aircraft
-27.463844,5.4321766,-0.085413225,5,737-500,Aircraft
-28.261707,5.271162,1.6913116,5,737-500,Aircraft
-25.98055,5.578912,-0.6948327,5,737-500,Aircraft
-27.146809,6.256484,1.9224175,5,737-500,Aircraft
-27.500374,5.1204886,0.21539256,5,737-500,Aircraft
-25.807756,7.2728825,4.4518523,5,737-500,Aircraft
-26.1704,8.617682,3.481617,5,737-500,Aircraft
-24.174982,5.170459,1.4813321,5,737-500,Aircraft
-25.95252,6.709764,2.3967142,5,737-500,Aircraft
-25.342073,4.170797,0.46327174,5,737-500,Aircraft
-27.81406,9.516778,-0.94111806,5,737-500,Aircraft
-28.029032,7.910004,-0.1416935,5,737-500,Aircraft
-25.616642,8.571571,-0.56501365,5,737-500,Aircraft
-28.308443,5.2566314,-0.9534629,5,737-500,Aircraft
-24.373821,4.404879,0.3801296,5,737-500,Aircraft
-28.124756,7.790843,0.45211524,5,737-500,Aircraft
-27.079248,6.5740747,-0.6486827,5,737-500,Aircraft
-29.06208,5.697105,0.569322,5,737-500,Aircraft
-28.816166,7.8549085,0.09414081,5,737-500,Aircraft
-26.589773,9.169698,3.741082,5,737-500,Aircraft
-27.974722,8.024465,-0.2689418,5,737-500,Aircraft
-27.687254,7.1988883,0.7698341,5,737-500,Aircraft
-26.420383,8.000121,-1.7706298,5,737-500,Aircraft
-29.240004,5.780928,0.56967616,5,737-500,Aircraft
-27.800047,4.675458,0.9412646,5,737-500,Aircraft
-29.220222,5.466327,0.56884307,5,737-500,Aircraft
-26.230303,7.085905,-1.1738952,5,737-500,Aircraft
-28.521044,6.930209,2.774211,5,737-500,Aircraft
-27.538,9.402206,0.0009010934,6,737-600,Aircraft
-25.824541,6.793875,2.2141511,6,737-600,Aircraft
-29.868822,8.424337,-0.4382133,6,737-600,Aircraft
-27.639284,9.845528,0.17350823,6,737-600,Aircraft
-27.591654,9.667418,0.18740895,6,737-600,Aircraft
-27.642307,9.454269,0.0838979,6,737-600,Aircraft
-30.019705,8.394434,-0.4747126,6,737-600,Aircraft
-29.957684,8.401428,-0.46710902,6,737-600,Aircraft
-27.580746,9.776214,0.04144164,6,737-600,Aircraft
-28.32918,5.0357203,-0.9631974,6,737-600,Aircraft
-28.351715,5.2254224,-0.8984296,6,737-600,Aircraft
-28.084717,5.307343,-0.47471306,6,737-600,Aircraft
-27.645975,4.9202113,1.1176366,6,737-600,Aircraft
-27.639147,9.723019,0.11366676,6,737-600,Aircraft
-27.594284,9.431632,-0.16224378,6,737-600,Aircraft
-24.62583,4.532012,1.1179124,6,737-600,Aircraft
-26.03141,10.113041,2.2698412,6,737-600,Aircraft
-27.580502,9.535007,0.083038986,6,737-600,Aircraft
-24.539404,4.8131337,0.6805532,6,737-600,Aircraft
-29.880669,8.405898,-0.44724584,6,737-600,Aircraft
-28.292568,5.0777063,-0.5477806,6,737-600,Aircraft
-28.326822,4.9633064,0.123634875,6,737-600,Aircraft
-26.571371,6.7785845,-1.2803944,6,737-600,Aircraft
-25.751692,7.0638094,4.5215187,6,737-600,Aircraft
-28.180452,5.011102,0.1530385,6,737-600,Aircraft
-27.592981,9.567595,0.07441853,6,737-600,Aircraft
-28.359324,5.1767306,-0.9283468,6,737-600,Aircraft
-25.536537,4.1711593,2.3555222,6,737-600,Aircraft
-26.213469,5.555683,-0.57354724,6,737-600,Aircraft
-27.613298,9.747124,0.17986423,6,737-600,Aircraft
-29.910479,8.345893,-0.49539927,6,737-600,Aircraft
-27.664104,9.285972,0.0989904,6,737-600,Aircraft
-27.581884,5.570871,-0.45894822,6,737-600,Aircraft
-27.308386,5.5049386,-0.19589557,7,737-700,Aircraft
-28.46941,6.028485,2.8681726,7,737-700,Aircraft
-28.833141,5.4189963,2.5363069,7,737-700,Aircraft
-28.676497,8.314163,0.7883749,7,737-700,Aircraft
-28.727404,5.5657616,2.617121,7,737-700,Aircraft
-26.321602,4.889112,0.5157513,7,737-700,Aircraft
-24.748348,8.172345,0.35853738,7,737-700,Aircraft
-24.132221,7.2372622,0.48349077,7,737-700,Aircraft
-29.409887,7.7068453,-0.7962621,7,737-700,Aircraft
-27.852646,5.451885,-0.35233495,7,737-700,Aircraft
-27.471561,6.1155605,2.152902,7,737-700,Aircraft
-27.1634,6.746617,1.7013013,7,737-700,Aircraft
-27.127483,6.041876,2.2464576,7,737-700,Aircraft
-27.148256,5.756682,1.9699945,7,737-700,Aircraft
-25.510147,4.9345555,-0.27989188,7,737-700,Aircraft
-27.61385,7.062002,-1.7448971,7,737-700,Aircraft
-26.406048,6.4342866,-1.2608926,7,737-700,Aircraft
-28.310953,8.941334,2.8848946,7,737-700,Aircraft
-26.28411,5.6056085,-0.5903573,7,737-700,Aircraft
-29.121773,8.81069,3.1889741,7,737-700,Aircraft
-27.36509,6.0166073,2.0665796,7,737-700,Aircraft
-27.228115,5.4656134,-0.35995913,7,737-700,Aircraft
-27.87374,8.107025,-0.90975285,7,737-700,Aircraft
-25.081898,3.4955354,0.26090214,7,737-700,Aircraft
-28.962547,8.07542,0.7790309,7,737-700,Aircraft
-24.671232,9.888727,0.8836577,7,737-700,Aircraft
-27.325605,5.736994,2.044839,7,737-700,Aircraft
-25.552748,8.431653,1.1160867,7,737-700,Aircraft
-28.841726,5.180759,0.5574902,7,737-700,Aircraft
-27.453043,5.477769,2.7836075,7,737-700,Aircraft
-27.36579,5.9355288,1.9735326,7,737-700,Aircraft
-27.600946,4.439181,0.74188095,7,737-700,Aircraft
-28.873404,5.4112163,-1.014197,7,737-700,Aircraft
-28.010946,8.859289,2.8216774,8,737-800,Aircraft
-26.741163,8.176476,0.880955,8,737-800,Aircraft
-28.589573,4.8059616,0.46225685,8,737-800,Aircraft
-25.763496,7.415838,0.9568938,8,737-800,Aircraft
-25.629372,7.496087,-1.4675828,8,737-800,Aircraft
-28.212408,7.2944736,1.4760851,8,737-800,Aircraft
-24.852613,8.189431,0.41184947,8,737-800,Aircraft
-25.96188,8.973857,-1.6937327,8,737-800,Aircraft
-26.093147,4.9223166,0.54960865,8,737-800,Aircraft
-24.996174,3.1659472,1.2387733,8,737-800,Aircraft
-27.16353,6.522698,1.6621511,8,737-800,Aircraft
-28.20171,5.070244,0.5876218,8,737-800,Aircraft
-25.956427,7.406861,-0.47529352,8,737-800,Aircraft
-24.677298,9.917937,0.8854083,8,737-800,Aircraft
-26.000454,8.825749,-0.74607944,8,737-800,Aircraft
-27.012568,8.958293,0.9514221,8,737-800,Aircraft
-29.50398,6.729781,0.54067504,8,737-800,Aircraft
-27.889805,8.32049,-0.6459847,8,737-800,Aircraft
-28.86277,9.406337,1.0734011,8,737-800,Aircraft
-27.377111,8.207082,-1.5309488,8,737-800,Aircraft
-27.12659,5.4694247,-0.2849092,8,737-800,Aircraft
-24.99067,4.623624,1.1013027,8,737-800,Aircraft
-28.35522,7.5533023,3.022255,8,737-800,Aircraft
-25.874685,7.3582363,-1.4706868,8,737-800,Aircraft
-27.734018,4.713415,1.4581405,8,737-800,Aircraft
-26.075722,8.8850975,-1.2262865,8,737-800,Aircraft
-26.040173,10.12438,2.2827957,8,737-800,Aircraft
-29.899788,8.379874,-0.44513535,8,737-800,Aircraft
-26.254488,6.4562798,-2.071978,8,737-800,Aircraft
-27.606142,8.513041,-1.4197029,8,737-800,Aircraft
-26.66737,6.4953866,-0.5942052,8,737-800,Aircraft
-27.427319,7.2586446,-1.6686906,8,737-800,Aircraft
-26.039278,6.576752,2.4241843,8,737-800,Aircraft
-27.03671,6.6273656,2.5863776,8,737-800,Aircraft
-26.842793,7.0779815,1.8851986,9,737-900,Aircraft
-26.50814,9.091618,3.6784358,9,737-900,Aircraft
-26.190239,8.984066,-1.2086903,9,737-900,Aircraft
-25.87548,8.906217,-1.4949636,9,737-900,Aircraft
-24.817858,8.657907,2.5447154,9,737-900,Aircraft
-26.764112,7.143898,-3.057836,9,737-900,Aircraft
-24.727268,8.495873,2.308024,9,737-900,Aircraft
-24.834423,8.671952,2.4870048,9,737-900,Aircraft
-26.69535,7.0542827,-2.782189,9,737-900,Aircraft
-24.900864,8.667547,2.366102,9,737-900,Aircraft
-26.515816,9.070898,3.6515384,9,737-900,Aircraft
-24.900263,8.660266,2.4064004,9,737-900,Aircraft
-28.135712,6.380741,-1.0531046,9,737-900,Aircraft
-25.081818,8.498519,2.0014565,9,737-900,Aircraft
-24.867937,8.636652,2.4468932,9,737-900,Aircraft
-25.948023,8.665619,-0.2535523,9,737-900,Aircraft
-26.812012,8.296701,0.20093486,9,737-900,Aircraft
-24.716934,8.522691,2.401812,9,737-900,Aircraft
-26.747362,9.133445,3.6185927,9,737-900,Aircraft
-26.28277,8.923843,-1.1820796,9,737-900,Aircraft
-26.156631,8.773755,3.5730233,9,737-900,Aircraft
-26.766958,8.079036,0.54920006,9,737-900,Aircraft
-24.786564,8.630768,2.5173168,9,737-900,Aircraft
-26.355087,9.002083,3.6500914,9,737-900,Aircraft
-26.608246,9.13274,3.687308,9,737-900,Aircraft
-25.920807,8.9560175,-1.4981443,9,737-900,Aircraft
-26.765753,7.1478543,-3.060654,9,737-900,Aircraft
-26.554596,9.136582,3.719929,9,737-900,Aircraft
-24.96907,8.800332,2.878616,9,737-900,Aircraft
-27.1059,9.100809,0.79714483,9,737-900,Aircraft
-26.770405,7.146855,-3.0714614,9,737-900,Aircraft
-26.191633,8.89954,3.5934007,9,737-900,Aircraft
-28.078922,6.439047,-1.0440513,9,737-900,Aircraft
-36.0175,-5.241374,1.5007873,13,motorbike,Caltech101
-25.847681,-7.815957,-4.8682494,10,off-center face,Caltech101
-18.41946,3.386703,6.9938736,15,airplane,Caltech101
-35.40155,-2.775143,1.8062891,13,motorbike,Caltech101
-33.999584,-3.4821022,3.5465546,13,motorbike,Caltech101
-9.579448,-2.3700137,-1.817298,17,ant,Caltech101
-17.679188,0.053483527,-1.3459239,18,barrel,Caltech101
-35.479397,-2.8949735,0.798913,13,motorbike,Caltech101
-35.628323,-2.477099,1.4832853,13,motorbike,Caltech101
-35.195415,-3.2801006,2.899789,13,motorbike,Caltech101
-35.847855,-2.2378232,1.4487084,13,motorbike,Caltech101
-21.272444,5.655051,8.392505,15,airplane,Caltech101
-34.871525,-2.6316884,0.7833172,13,motorbike,Caltech101
-35.582497,-3.1087894,1.0236152,13,motorbike,Caltech101
-20.264751,4.1801057,7.0571113,15,airplane,Caltech101
-27.359543,-6.48063,-4.655262,10,off-center face,Caltech101
-25.603758,-7.3400564,-3.5784373,10,off-center face,Caltech101
-21.930698,5.3614135,6.6281743,15,airplane,Caltech101
-28.768293,-12.162538,-2.5356398,11,centered face,Caltech101
-29.44117,-10.08763,-2.6897428,10,off-center face,Caltech101
-35.657364,-1.4880714,2.258174,13,motorbike,Caltech101
-24.911726,5.7498255,7.659209,15,airplane,Caltech101
-22.891905,4.1933455,5.6803284,15,airplane,Caltech101
-29.428017,-10.116032,-2.727799,10,off-center face,Caltech101
-24.26629,4.465632,7.3536654,15,airplane,Caltech101
-29.288857,-12.548284,-4.795111,11,centered face,Caltech101
-24.739655,4.840279,8.559456,15,airplane,Caltech101
-6.865072,1.2723521,-5.8259816,14,accordion,Caltech101
-32.568058,-3.1527147,3.4803822,13,motorbike,Caltech101
-34.263203,-3.7222664,3.5210829,13,motorbike,Caltech101
-22.61536,5.9547167,8.352588,15,airplane,Caltech101
-27.454123,-0.8230341,14.298774,12,leopard,Caltech101
-25.185041,-5.8326197,-5.3831906,10,off-center face,Caltech101
-6.8654017,1.2728522,-5.8266816,14,accordion,Caltech101
-26.90678,-0.80169207,13.619767,12,leopard,Caltech101
-33.6151,-2.7044046,0.6230956,13,motorbike,Caltech101
-23.467695,4.9285245,6.4780216,15,airplane,Caltech101
-24.338642,6.185834,6.522916,15,airplane,Caltech101
-19.631416,2.298981,6.154891,15,airplane,Caltech101
-27.63653,-11.748764,-2.9015672,10,off-center face,Caltech101
-35.502743,-2.6394472,2.4380565,13,motorbike,Caltech101
-21.002325,5.1059694,7.038034,15,airplane,Caltech101
-32.084743,-3.3022578,2.7005665,13,motorbike,Caltech101
-34.573612,-3.4562635,3.3331163,13,motorbike,Caltech101
-28.147186,-7.5273557,-6.33145,11,centered face,Caltech101
-27.494144,-10.777632,-2.6230378,10,off-center face,Caltech101
-34.978046,-3.4312537,3.2601163,13,motorbike,Caltech101
-32.030952,-3.4769433,2.6606634,13,motorbike,Caltech101
-34.46822,-3.831802,3.405481,13,motorbike,Caltech101
-22.85053,6.1760755,6.497158,15,airplane,Caltech101
-23.378056,5.036165,6.2628036,15,airplane,Caltech101
-29.296333,-12.580773,-4.826141,10,off-center face,Caltech101
-23.659933,5.2986474,4.7642255,15,airplane,Caltech101
-19.014542,3.6170032,7.4355426,15,airplane,Caltech101
-33.440254,-3.2705173,0.88364905,13,motorbike,Caltech101
-25.212126,4.8226433,8.16714,15,airplane,Caltech101
-27.954796,-1.009173,14.015813,12,leopard,Caltech101
-22.707134,5.583238,7.0018206,15,airplane,Caltech101
-24.512571,4.344924,8.319201,15,airplane,Caltech101
-24.047604,5.1036325,5.4138894,15,airplane,Caltech101
-24.026926,4.610515,6.6953177,15,airplane,Caltech101
-33.49725,-3.4600294,1.6413085,13,motorbike,Caltech101
-19.075329,3.0310538,7.141352,15,airplane,Caltech101
-26.949125,-0.7882561,14.027788,12,leopard,Caltech101
-29.238346,-12.516557,-4.860595,10,off-center face,Caltech101
-32.134308,-3.133886,2.8651433,13,motorbike,Caltech101
-26.8455,-7.193103,-4.788357,11,centered face,Caltech101
-27.410063,-10.8098,-2.6603966,11,centered face,Caltech101
-25.412811,-7.4406347,-3.4194477,10,off-center face,Caltech101
-24.89833,-8.236964,-3.6528747,10,off-center face,Caltech101
-34.534946,-3.553966,3.4791946,13,motorbike,Caltech101
-26.843023,-10.634539,-3.6292737,10,off-center face,Caltech101
-34.83785,-4.7692275,3.0569959,13,motorbike,Caltech101
-28.149776,-7.4918113,-6.319878,10,off-center face,Caltech101
-28.129263,-7.540505,-6.3237844,11,centered face,Caltech101
-1.2549677,9.2198515,-7.8407235,16,anchor,Caltech101
-28.109434,-0.8902936,14.000659,12,leopard,Caltech101
-25.07275,-6.5711856,-5.503391,10,off-center face,Caltech101
-25.079672,-6.4994187,-5.591965,10,off-center face,Caltech101
-26.731733,-0.84843665,12.876826,12,leopard,Caltech101
-27.392271,-1.1527413,13.9680605,12,leopard,Caltech101
-18.9548,2.5257902,6.6095576,15,airplane,Caltech101
-28.016077,-7.0938687,-6.060127,10,off-center face,Caltech101
-35.02016,-5.027756,3.4837687,13,motorbike,Caltech101
-23.592651,5.6958747,8.358236,15,airplane,Caltech101
-24.530745,5.2862325,7.889291,15,airplane,Caltech101
-9.532103,-0.5006601,-11.547055,18,barrel,Caltech101
-23.782928,3.3996215,6.099996,15,airplane,Caltech101
-23.649569,5.163282,7.990432,15,airplane,Caltech101
-24.079988,4.0451765,5.9219055,15,airplane,Caltech101
-35.56178,-2.9409888,0.6949244,13,motorbike,Caltech101
-29.463257,-12.825533,-4.7261486,11,centered face,Caltech101
-34.615646,-4.467087,3.3315217,13,motorbike,Caltech101
-36.115364,-4.643738,1.6613262,13,motorbike,Caltech101
-20.022184,3.4694278,6.7944574,15,airplane,Caltech101
-31.899881,-2.4347618,3.3020127,13,motorbike,Caltech101
-28.23755,-0.8892385,14.1155615,12,leopard,Caltech101
-34.67598,-4.639002,3.3375614,13,motorbike,Caltech101
-27.714193,-0.9106894,13.894226,12,leopard,Caltech101
-18.66795,2.577547,6.902435,15,airplane,Caltech101
-36.066273,-4.7535586,1.6626368,13,motorbike,Caltech101
-28.066587,-0.90991217,14.022779,12,leopard,Caltech101
-20.988182,5.5418286,8.323116,15,airplane,Caltech101
-36.08709,-5.055157,1.4698064,13,motorbike,Caltech101
-36.10685,-5.4643183,1.3380798,13,motorbike,Caltech101
-24.841135,-5.671677,-5.267111,10,off-center face,Caltech101
-23.383665,4.903732,6.5489087,15,airplane,Caltech101
-28.004597,-0.9121513,14.137107,12,leopard,Caltech101
-32.5674,-3.3090115,3.0938141,13,motorbike,Caltech101
-22.602446,4.652975,7.575886,15,airplane,Caltech101
-26.171427,-5.701299,-3.3703334,11,centered face,Caltech101
-17.719765,-0.23214409,-1.0818363,18,barrel,Caltech101
-24.001625,-8.019025,-4.0841603,11,centered face,Caltech101
-20.954569,5.5212708,8.24009,15,airplane,Caltech101
-28.123281,-7.4943438,-6.3064365,10,off-center face,Caltech101
-24.864653,-5.774873,-5.2647786,11,centered face,Caltech101
-24.87819,-5.7049556,-5.2454724,11,centered face,Caltech101
-24.904942,-5.744639,-5.2747335,11,centered face,Caltech101
-27.32746,-6.583761,-4.738745,11,centered face,Caltech101
-31.92642,-3.539808,2.9270372,13,motorbike,Caltech101
-25.63405,-8.282732,-4.2814755,10,off-center face,Caltech101
-27.435263,-0.93495226,13.685523,12,leopard,Caltech101
-22.242123,5.10446,7.6730323,15,airplane,Caltech101
6.401161,-12.675025,11.02197,16,anchor,Caltech101
-35.533207,-2.968869,0.7650253,13,motorbike,Caltech101
-27.472183,-10.823827,-2.7004104,11,centered face,Caltech101
-35.14293,-2.0174801,2.27471,13,motorbike,Caltech101
-29.52518,-9.96595,-2.5568779,10,off-center face,Caltech101
-28.802097,-12.200737,-2.530357,10,off-center face,Caltech101
-33.692524,-3.1399586,0.8399971,13,motorbike,Caltech101
-27.446661,-0.84150887,14.320827,12,leopard,Caltech101
-34.580856,-2.4452913,2.550184,13,motorbike,Caltech101
-18.657814,2.5977867,7.0109324,15,airplane,Caltech101
-25.696108,-7.331845,-3.7050838,10,off-center face,Caltech101
-31.755692,-3.944657,2.8157763,13,motorbike,Caltech101
